气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,438.01,227.78,101.09,60.41,7.52,9.1156,317.5738
2,377.90,179.77,84.09,64.52,2.24,7.7270,234.6895
3,585.22,446.31,91.90,53.54,11.01,11.8487,232.5947
4,872.02,688.91,58.56,50.77,0.55,6.4615,89.5700
5,849.74,347.55,46.29,38.27,23.73,5.6957,42.1954
6,874.15,548.63,57.18,36.97,20.20,7.1048,62.1756
7,277.42,629.16,76.69,44.58,179.21,10.1864,134.9109
8,606.99,682.28,70.20,37.03,154.73,8.2613,93.8895
9,806.96,666.06,62.60,44.63,151.75,8.9468,89.9547
10,815.31,568.14,56.28,47.26,25.16,6.8468,77.0124
11,257.56,389.12,76.31,50.35,0.04,9.2611,150.8180
12,355.36,649.06,43.19,37.80,171.63,7.0642,36.2824
13,312.79,359.01,48.07,41.01,172.54,6.0287,48.7445
15,417.80,729.38,53.11,38.62,13.55,10.0244,56.0466
16,718.73,224.50,46.29,40.04,0.86,8.4705,44.1416
17,702.65,528.32,49.34,45.77,173.78,7.0192,57.3138
18,786.76,507.57,38.43,35.78,174.12,5.7545,27.1854
19,472.25,485.81,41.20,36.77,102.34,6.3301,32.1164
20,596.39,611.93,40.98,40.28,177.24,7.9498,34.7966
22,370.04,253.19,43.21,42.40,5.81,6.2300,40.7184
23,821.02,240.96,56.30,39.75,33.60,5.3065,64.8187
24,658.51,392.42,78.16,53.59,160.98,6.9379,168.4037
25,706.71,671.64,50.50,46.38,3.29,8.2357,60.8620
26,522.12,407.03,63.31,44.78,16.63,10.0257,92.3559
27,638.67,489.06,72.50,33.68,178.44,12.9580,91.0661
28,739.44,397.68,57.57,45.22,9.61,8.2534,77.0826
29,436.63,401.45,63.56,33.14,156.29,13.6771,68.8654
30,565.71,151.21,51.34,41.68,6.11,10.7502,56.5240
31,591.17,737.47,43.19,42.28,2.50,7.8705,40.5772
32,536.92,773.52,40.02,36.01,7.58,9.3781,29.6712
33,748.44,571.74,55.12,43.23,28.72,8.0726,67.5819
34,539.96,525.69,39.72,39.27,176.68,6.3701,31.8671
35,543.55,639.36,80.40,59.59,157.15,8.8355,198.1813
36,555.93,378.52,31.45,31.00,92.86,8.6716,15.7761
38,641.42,197.79,111.53,51.49,4.03,10.6500,329.5326
39,540.11,594.60,30.00,28.92,179.35,7.7135,13.3947
40,575.83,334.90,59.84,43.04,141.79,8.3403,79.2848
41,488.38,355.64,81.07,48.61,153.00,12.6632,164.3671
42,701.49,576.24,46.82,40.08,18.33,8.7744,45.2120
45,743.15,281.28,55.74,40.37,7.47,13.7198,64.5227
46,570.42,498.25,62.97,34.24,175.61,14.5964,69.8538
48,599.37,78.95,89.64,46.62,164.59,9.9114,192.7100
52,410.26,542.37,78.72,49.68,153.13,8.3612,158.3668
53,532.58,263.43,89.54,41.09,166.74,8.3870,169.4672
55,513.63,109.74,74.08,45.96,8.33,10.2620,129.7692
56,605.63,119.08,84.77,45.35,2.09,12.6158,167.6622
57,649.60,599.68,51.00,40.70,5.58,10.2857,54.4728
59,711.41,270.73,47.14,44.91,16.54,9.4449,51.3375
60,716.47,136.34,57.39,27.87,27.75,12.5383,47.2243
61,706.61,473.74,63.63,27.48,10.58,7.6602,57.2536
62,594.66,267.48,37.38,37.10,85.89,7.5860,26.6645
63,781.30,439.40,93.78,50.60,163.72,9.3708,228.9377
64,470.75,321.28,90.64,49.63,147.11,10.4064,209.7886
65,413.57,512.24,103.42,52.17,159.32,3.7545,287.0728
67,628.39,754.26,58.60,38.41,29.89,9.4036,67.8633
