气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,876.44,431.81,56.40,49.63,173.22,7.5600,81.2007
5,839.00,81.74,46.64,40.44,8.22,5.7322,45.2538
6,894.63,286.31,43.52,36.61,11.36,6.0891,35.6774
7,293.85,305.77,70.60,59.72,8.64,6.7198,153.1451
8,560.51,232.74,63.72,39.40,13.05,9.9640,82.3053
9,790.42,292.20,78.69,47.66,173.31,9.4278,151.8444
10,842.35,269.67,58.28,42.33,16.13,7.5276,73.9692
11,262.36,85.01,63.83,45.97,10.28,5.2269,96.3649
12,366.44,360.63,45.31,38.47,17.35,7.0308,40.6278
13,308.56,120.53,55.66,43.60,31.41,5.9587,69.4771
15,427.47,314.53,55.59,32.15,173.32,10.7051,51.1103
24,667.50,13.07,68.67,32.01,3.40,10.4630,77.6672
25,757.40,320.54,65.06,38.11,29.91,9.1114,82.9976
26,487.20,16.05,54.24,40.49,177.56,5.5285,61.2802
27,617.51,18.63,61.74,35.20,171.45,11.2023,69.0293
28,732.55,36.01,70.75,39.54,26.80,7.7452,101.8170
31,588.40,363.55,45.56,43.16,177.01,6.9427,46.0885
32,553.30,414.59,40.34,36.56,92.35,6.2554,30.6066
33,761.66,219.01,72.95,38.39,22.35,6.9973,105.1180
34,518.59,156.83,45.03,37.19,139.06,7.2764,38.7949
35,521.46,195.63,90.18,50.87,152.73,4.9496,212.7965
52,369.44,163.71,82.60,57.36,123.61,6.6558,201.3412
63,778.42,66.69,94.42,56.31,21.86,7.5716,258.2704
65,463.03,148.13,78.27,54.98,37.13,9.4254,173.2915
67,631.71,293.89,52.95,36.24,167.99,10.7395,52.2717
69,678.24,235.82,66.06,32.49,17.94,8.8588,72.9407
70,313.87,438.81,92.04,55.64,9.20,6.0150,242.4584
72,654.85,183.17,54.47,33.03,12.46,10.0063,50.4097
79,695.62,79.99,57.33,50.69,116.27,8.6891,85.7045
89,392.45,441.57,70.42,41.62,157.78,5.4788,106.2024
200,862.20,155.20,36.76,35.67,174.27,6.9374,24.7965
211,312.16,559.26,46.40,40.83,6.62,7.6362,45.2322
54,671.11,146.00,32.84,28.05,178.53,7.7223,15.5629
46,542.76,28.15,80.51,43.47,174.81,10.9450,144.9482
238,877.75,593.15,23.71,22.09,179.44,5.3485,6.3884
263,693.72,435.09,87.41,46.05,4.08,8.4833,180.9895
265,514.33,437.74,53.35,44.70,11.06,10.4836,65.4486
84,370.83,115.83,59.13,37.00,151.25,9.0002,66.5434
282,649.67,443.00,81.21,49.28,19.68,10.3280,167.1918
83,469.98,252.60,87.94,36.86,1.53,15.8117,146.6692
37,752.23,344.55,79.36,43.53,26.03,10.0338,141.0305
320,423.24,457.51,98.20,51.50,164.70,17.0800,255.5101
316,720.77,374.35,60.82,56.68,8.09,10.1975,107.8696
43,419.74,178.55,73.42,49.94,158.71,15.2636,138.5176
349,272.31,549.74,68.77,33.32,5.82,7.6867,81.0628
20,588.48,295.47,42.94,41.06,6.89,7.5158,38.9422
322,774.10,487.47,103.75,42.72,18.16,10.3041,236.5573
379,349.13,535.92,71.87,44.58,160.22,7.7830,118.4623
266,595.43,413.28,81.51,46.13,11.29,12.7059,157.6582
314,533.41,252.43,62.43,47.80,150.67,11.4047,95.8445
380,756.32,526.31,74.65,62.89,175.49,14.0092,180.2950
406,280.55,624.16,29.87,27.86,176.97,4.9207,12.7901
413,348.66,5.56,40.11,18.85,3.58,2.7961,15.6077
414,493.03,532.33,120.90,72.89,162.22,8.2602,548.1032
439,721.08,643.34,38.17,37.50,177.96,6.6415,28.1012
456,437.67,606.39,62.08,45.67,16.61,9.7570,90.5481
474,511.43,606.99,96.67,55.89,153.19,8.7694,268.7249
484,727.83,592.56,52.90,45.49,169.35,7.1246,65.4931
471,590.00,615.90,59.35,54.32,178.91,10.5838,98.4464
42,684.84,255.21,45.93,41.40,11.76,8.7785,44.9312
17,668.02,183.19,49.09,42.31,4.79,7.2044,52.4537
554,534.57,662.10,66.55,39.23,155.01,13.5258,89.4013
517,508.10,579.73,69.82,66.39,5.30,10.7437,166.5193
560,309.99,723.08,74.86,48.52,153.14,8.1124,139.9139
57,643.97,236.43,44.68,44.24,178.70,9.9850,45.4431
569,565.99,65.87,31.59,30.89,90.38,7.6289,15.8585
572,611.30,712.90,107.01,43.57,179.95,8.5506,256.7013
530,448.68,695.32,70.17,60.11,147.22,9.9179,152.2576
580,482.44,723.35,58.71,38.14,165.46,9.0952,67.6231
595,729.22,759.77,64.97,45.95,30.87,7.6529,99.7883
597,762.68,754.31,74.12,47.04,33.16,7.6827,132.9689
51,771.47,116.18,29.99,29.84,90.24,9.3499,13.8059
588,633.23,733.22,90.66,43.47,178.98,12.1705,183.8319
287,613.47,437.17,62.03,34.11,26.40,11.2938,67.5137
618,406.79,761.26,44.55,25.83,166.28,10.4086,26.3708
631,773.77,233.70,43.85,32.85,1.61,8.6188,32.4907
639,342.02,777.57,82.63,40.26,3.50,10.3957,141.4027
653,240.41,791.27,42.80,24.72,2.70,5.8059,23.2979
358,649.20,517.32,70.86,58.42,14.33,10.0275,150.8958
667,769.99,556.20,42.03,37.87,12.32,10.6953,34.4192
299,448.97,218.13,38.20,34.72,174.30,6.5676,26.0635
670,704.00,793.58,55.14,28.48,166.35,2.1889,44.5408
29,419.70,7.33,43.98,15.13,179.82,12.6636,15.0623
682,666.34,793.60,46.69,18.91,0.64,10.0626,21.2137
610,544.77,214.97,36.04,33.27,113.50,13.3657,22.2277
607,708.27,83.05,51.20,39.51,106.09,8.5225,53.2783
