气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,595.80,53.80,73.83,43.61,8.70,10.0047,122.2891
4,876.86,481.09,55.09,53.80,177.02,5.5920,83.9916
5,840.56,131.92,47.76,41.52,10.17,6.2192,48.7279
6,890.05,327.12,46.44,38.38,37.65,6.0353,42.5768
7,294.67,360.74,68.43,55.18,1.99,6.7710,132.9244
8,563.74,317.48,60.16,36.88,6.42,10.1491,68.6847
9,794.71,359.83,65.42,49.74,176.31,10.6717,109.5231
10,840.91,326.73,54.98,44.50,23.83,7.1397,69.2123
11,258.84,139.38,70.02,48.94,145.63,7.7835,123.4418
12,360.55,416.88,46.57,39.09,20.75,7.0819,43.6128
13,307.19,166.12,46.36,42.50,3.29,5.9489,46.9817
15,429.50,400.29,59.07,36.51,167.44,9.8408,65.5546
23,853.04,24.93,50.11,42.36,19.43,6.9538,54.7268
24,662.32,85.18,74.73,39.17,178.80,11.7475,112.5318
25,750.07,391.79,62.34,40.73,42.58,8.4416,81.4192
26,498.37,84.98,61.89,42.08,167.16,8.4957,82.9348
27,619.91,103.90,72.37,34.17,171.33,11.7948,92.0892
28,730.09,102.55,70.61,37.89,23.62,9.6316,97.1710
29,414.52,43.47,58.43,50.35,3.09,11.6709,88.4146
31,589.87,431.82,43.80,43.59,90.29,8.4612,43.0236
32,548.14,474.70,38.35,37.07,96.95,10.5164,28.0472
33,762.42,284.44,71.17,37.34,23.54,11.9244,97.3038
34,525.08,224.13,43.92,39.17,171.12,8.4320,38.8760
35,524.24,282.17,92.16,52.01,156.52,10.0082,227.2662
40,533.12,9.35,62.01,30.05,149.83,9.5293,59.4413
41,439.14,7.69,47.85,15.64,179.19,5.6235,18.4316
52,376.99,236.61,92.49,56.19,126.72,11.4060,247.2690
62,596.94,9.82,42.57,25.39,175.65,4.1498,23.6652
63,778.12,136.43,88.33,69.22,17.46,7.1886,277.8100
65,454.78,217.28,70.36,69.95,1.29,7.5529,178.1359
67,642.63,374.06,43.49,34.18,171.58,10.5196,33.2560
69,669.21,314.37,67.49,34.87,17.11,11.8414,81.7138
70,316.15,492.03,86.35,56.55,2.61,9.8183,216.9095
72,648.06,267.10,53.03,33.45,10.86,11.5165,48.3994
79,707.44,147.46,54.14,51.94,88.82,7.0304,78.3100
80,434.61,40.82,59.63,53.12,98.15,5.0039,97.1683
89,396.29,506.34,73.21,49.89,159.19,7.0062,137.5691
200,869.44,196.97,37.91,35.51,171.09,5.5287,26.2514
211,307.40,607.58,45.46,43.79,4.04,5.9570,46.5617
54,671.36,209.94,32.94,29.50,2.18,7.8122,16.4634
51,782.19,179.72,31.30,30.61,8.81,7.4764,15.4258
46,550.29,111.34,73.10,37.94,1.20,12.1576,104.2865
238,876.08,632.52,23.12,22.81,0.93,6.1672,6.2712
263,691.51,512.32,85.77,46.39,177.59,8.4407,175.5577
265,515.05,512.93,57.51,43.57,170.70,9.6496,74.1400
84,372.05,179.17,61.07,34.22,148.37,8.5300,65.6550
282,646.18,518.32,72.12,51.04,14.24,9.9719,136.5616
83,472.84,336.32,94.78,36.04,6.08,10.7018,166.5377
37,745.82,417.48,80.41,43.42,20.23,13.5864,144.4317
320,424.65,532.09,100.09,58.36,165.18,11.1417,300.8211
316,717.04,443.34,65.99,52.54,31.48,8.1809,117.6836
43,422.62,256.78,72.88,51.09,161.00,9.9441,139.6204
299,447.87,284.52,39.92,32.05,2.97,9.7324,26.2763
349,271.69,612.60,56.42,37.18,4.20,8.1776,60.8882
358,664.79,593.35,46.94,45.80,91.61,5.6883,51.9115
20,590.56,356.66,43.81,40.09,1.49,7.0625,39.5816
322,771.64,561.35,105.87,42.61,12.10,9.3362,245.6929
379,354.34,608.49,65.04,48.67,173.25,9.3896,105.9120
266,589.83,494.87,86.39,45.62,9.85,8.1417,175.1528
314,534.55,325.88,53.64,48.41,174.22,8.2595,71.6636
380,761.12,605.45,78.46,62.49,3.60,10.6697,197.8870
400,643.84,596.69,75.29,61.28,4.11,9.6874,178.7374
406,287.84,668.44,30.76,28.58,174.47,5.0385,13.9111
413,351.68,41.72,44.37,40.98,0.14,6.8746,41.5123
59,761.78,7.46,37.68,16.25,179.28,0.4727,11.8692
414,497.89,611.78,119.54,81.38,173.39,13.4165,598.2140
439,723.82,695.47,37.46,36.98,91.71,7.9891,26.6931
456,434.56,678.50,60.89,49.09,7.20,9.0017,93.6550
287,600.66,514.89,59.28,37.57,20.81,11.7362,67.9146
474,521.71,688.41,95.91,55.71,164.73,10.7829,263.6804
484,733.52,651.07,51.48,42.95,146.55,5.9139,58.5630
471,591.55,692.55,57.60,48.75,171.54,9.2107,83.2023
42,694.90,316.91,41.59,40.50,90.90,8.2657,36.0475
541,620.00,772.23,47.48,34.96,4.05,9.8832,40.5462
17,668.00,248.43,50.54,40.00,6.07,9.2104,52.5607
554,545.23,751.03,76.21,38.90,157.00,12.8871,116.2048
517,516.36,660.13,66.97,61.15,7.31,14.0406,141.0863
560,312.57,785.68,80.69,48.15,160.69,4.2087,161.2732
540,731.28,333.38,10.55,10.34,90.67,6.5169,0.5925
57,651.31,304.38,49.80,44.95,5.32,5.8099,57.3563
86,661.36,4.17,65.98,14.49,179.69,0.7738,32.4586
569,569.25,131.28,32.43,28.29,178.68,7.9771,15.3050
572,613.63,787.93,99.03,30.14,176.97,7.9170,152.0819
530,460.36,775.71,83.30,54.98,134.79,10.9395,196.2719
580,490.49,793.81,49.00,29.30,162.99,12.0187,36.1903
581,770.03,793.93,32.72,15.26,0.94,1.2565,8.4075
588,652.78,792.49,65.42,17.57,0.21,10.0869,38.6972
