气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,877.72,386.82,57.74,50.41,170.16,6.1767,86.4649
5,836.26,31.69,46.03,38.67,178.26,6.4434,42.1495
6,893.98,241.08,43.95,36.77,20.73,5.2134,36.5447
7,296.42,246.91,77.37,51.46,20.34,7.4843,158.4858
8,562.33,151.60,64.59,42.12,23.26,11.2123,90.4072
9,789.40,227.32,87.91,43.31,171.70,7.6323,172.1946
10,843.95,217.94,62.33,50.47,21.69,8.5746,100.8805
11,261.01,30.97,55.12,49.97,20.01,7.2877,78.1096
12,370.93,303.75,42.71,38.59,4.48,6.6463,36.2212
13,319.12,75.99,49.43,42.08,21.28,4.4865,52.8995
15,422.93,237.33,53.29,31.86,162.81,11.0586,46.5455
25,770.69,248.31,58.80,35.62,27.86,8.7863,63.3479
31,587.20,297.68,45.49,43.81,2.41,13.8903,46.6393
32,558.76,359.30,38.31,37.84,177.50,7.0825,28.5748
33,762.65,148.03,78.56,35.95,22.81,9.0388,114.1314
34,512.72,92.01,33.35,30.94,0.36,7.1441,17.7087
35,519.33,118.95,82.92,53.65,153.20,7.8882,189.7393
52,359.09,95.91,81.28,49.07,126.96,4.5378,166.7534
63,783.10,6.87,93.48,45.34,19.17,4.7170,203.8125
65,469.40,86.37,82.37,54.54,29.94,8.0134,190.3992
67,619.15,210.73,59.50,36.28,159.91,10.8691,66.0767
69,685.19,159.36,67.53,29.21,18.04,14.6204,68.5254
70,316.30,384.97,93.21,53.09,19.79,7.1821,237.3031
72,660.17,99.44,52.75,29.83,16.78,11.0567,42.7043
79,685.19,14.57,51.54,35.96,6.09,4.8806,49.1502
89,396.53,387.72,63.72,53.51,178.68,9.5567,111.7799
200,856.11,111.68,37.92,33.60,177.84,6.6680,24.8606
211,314.02,509.40,49.30,39.77,22.66,6.5364,49.7253
54,668.14,81.29,34.69,30.01,176.85,6.6226,18.5768
238,876.95,554.09,23.50,22.14,178.52,6.3156,6.2907
263,696.37,356.30,85.01,40.52,6.95,10.4532,150.6558
265,515.28,363.21,53.89,46.41,175.81,9.1616,69.3335
84,363.91,54.44,63.11,36.46,160.78,10.3833,74.7125
282,656.75,372.23,68.22,48.69,19.96,10.0465,116.5885
83,471.10,169.79,84.27,38.33,175.34,9.2876,140.0277
37,764.50,276.59,87.13,42.58,29.26,11.1111,166.3154
320,426.77,383.12,94.72,53.54,150.81,10.3934,247.0836
316,725.15,306.06,63.84,51.41,0.76,8.4059,107.7916
43,418.35,104.59,65.67,51.88,162.38,6.9085,115.1206
349,276.95,489.41,70.65,31.26,8.74,6.7587,80.2806
20,588.16,235.12,43.83,39.38,7.41,6.4936,38.9139
322,776.91,418.15,99.28,44.60,22.14,7.9926,226.1562
379,346.89,468.46,73.39,33.44,162.55,9.2206,92.6416
266,593.53,330.48,71.64,47.42,10.53,13.0253,125.2156
314,529.42,183.37,59.43,48.70,164.24,9.4671,88.5036
380,751.71,455.17,79.81,54.24,164.27,9.0744,177.7426
406,274.02,582.73,29.78,28.24,178.42,5.1235,12.8858
414,493.34,453.29,118.85,67.43,154.90,7.6689,490.0264
439,721.32,592.46,37.82,37.52,87.77,6.9173,27.6100
456,439.10,536.94,63.56,45.96,13.81,8.9752,95.5129
484,724.68,535.04,47.71,46.85,178.15,7.2976,54.8716
471,588.87,540.45,59.78,53.79,0.87,10.4539,98.8867
42,676.44,193.33,45.00,40.21,173.30,6.5146,41.8923
17,668.13,120.15,51.88,37.07,15.05,9.3280,51.3306
554,523.50,574.95,69.32,42.56,144.57,11.9443,105.2007
560,299.54,657.21,77.30,49.32,145.59,8.9947,151.6136
57,634.85,168.79,46.01,43.49,172.64,9.9348,47.3731
569,564.92,8.28,33.30,23.34,173.32,3.9447,13.3172
572,602.56,630.53,95.18,39.55,6.80,8.3150,184.3154
530,433.50,617.73,76.61,54.90,137.86,10.1177,165.7723
580,475.37,650.48,59.04,43.02,5.05,8.2923,77.1446
595,726.06,690.49,65.40,43.70,44.68,10.5259,96.1622
597,773.92,680.88,76.03,47.31,30.23,8.9834,140.6749
51,755.21,52.73,36.56,28.83,119.22,10.4003,19.8196
588,633.49,657.71,89.68,37.92,0.23,16.4385,156.9029
287,620.17,361.24,59.14,33.78,24.51,9.1113,60.7970
618,395.18,684.94,42.78,23.58,153.78,10.4178,22.2013
631,772.03,170.68,39.17,32.28,8.78,7.9256,25.4854
639,343.40,707.09,78.15,42.47,1.81,8.4347,133.4493
653,240.36,754.84,43.60,39.09,175.77,5.0626,38.2348
358,648.39,443.49,75.19,56.95,14.65,10.3100,165.6526
667,773.09,506.64,35.94,35.89,85.81,6.7198,23.8447
299,444.43,154.36,34.48,33.21,178.81,12.7088,20.3110
670,709.05,732.10,44.78,40.51,7.27,15.2059,41.7950
682,687.67,734.90,83.23,36.30,19.04,7.8231,129.3624
689,764.19,724.48,41.21,34.32,42.41,9.3229,29.9808
707,778.34,764.21,50.32,34.55,10.56,9.4539,45.0038
711,482.67,751.47,81.07,47.18,169.10,10.2717,159.5117
688,828.37,780.68,75.18,56.69,19.00,1.2499,164.8235
474,501.06,514.67,101.25,56.33,141.55,15.6597,297.0538
735,564.45,780.78,95.82,37.88,168.91,5.6942,178.9208
736,467.27,775.38,51.96,44.10,2.23,8.1457,61.2658
607,701.88,18.28,41.93,39.26,179.27,8.9629,35.5133
695,446.14,651.45,43.79,36.61,2.67,5.7512,36.1156
744,775.12,161.48,46.66,32.37,11.19,0.0000,36.2505
