气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,598.33,19.10,85.55,41.57,3.69,9.5552,156.5282
4,876.56,459.09,56.38,51.49,4.28,5.3917,84.1854
5,838.94,110.79,47.77,41.86,15.62,5.5408,49.1468
6,892.33,308.95,44.32,38.36,15.34,5.1220,38.7688
7,294.09,338.23,68.24,59.04,3.25,7.3138,141.4337
8,562.02,280.66,60.52,40.20,9.39,11.6254,75.7563
9,792.70,329.83,73.52,48.60,171.24,8.1104,135.1369
10,841.26,300.80,55.58,42.76,17.45,9.2432,67.9376
11,264.29,115.22,69.67,46.26,155.70,7.4574,115.5306
12,363.37,392.79,44.77,38.59,23.51,6.9781,39.7860
13,307.07,146.49,54.11,40.79,21.48,4.5869,61.4334
15,429.88,362.63,62.97,37.54,164.53,11.3595,76.5736
23,853.10,9.75,49.47,27.54,7.03,4.0544,34.6794
24,664.47,54.02,71.45,37.80,178.57,8.8911,99.2825
25,751.79,359.35,58.94,41.74,32.08,8.0284,74.5999
26,494.19,53.30,62.79,41.73,161.98,9.2293,84.6484
27,615.73,66.43,67.64,32.96,176.24,8.6978,77.5804
28,730.12,74.05,69.72,40.21,27.16,4.6394,100.5574
29,409.99,9.14,55.91,40.17,21.04,10.8033,64.5886
31,589.12,402.04,44.34,42.83,177.26,8.0156,43.3274
32,549.55,447.78,41.11,35.17,93.94,9.6336,30.5719
33,762.11,257.28,75.20,36.86,28.67,11.3194,107.2325
34,523.06,194.35,45.85,36.91,150.80,9.4717,39.9181
35,522.15,241.96,94.70,49.85,153.38,13.6513,230.0129
52,374.28,203.75,85.64,53.51,123.63,14.3674,201.8945
63,777.99,105.19,88.42,64.25,24.77,13.1625,258.3944
65,459.85,187.26,72.94,65.13,28.15,8.6643,178.2568
67,637.14,339.14,49.53,32.49,163.35,14.1647,41.0038
69,676.10,281.21,67.80,33.69,22.11,12.0204,79.6868
70,314.79,468.46,90.14,56.12,3.67,7.3895,234.5841
72,650.34,230.78,54.12,32.55,14.14,12.8255,49.0381
79,702.16,116.97,52.02,50.99,85.96,7.3893,70.9933
80,430.72,14.91,70.74,48.41,146.35,5.0262,124.6395
89,394.24,477.54,75.34,45.11,157.86,6.5690,131.7318
200,866.28,178.76,37.07,34.84,175.95,4.4854,24.6302
211,308.91,585.84,44.10,42.62,2.82,7.0729,42.6468
54,671.21,182.62,33.75,28.44,5.60,8.4919,16.6684
46,545.65,75.03,71.60,43.63,174.89,8.9524,115.0598
238,876.88,615.59,23.60,22.84,178.75,4.7809,6.5448
263,691.31,477.58,90.47,45.96,176.92,12.0110,193.5321
265,514.61,480.30,55.05,43.33,3.58,8.7306,67.5670
84,370.37,153.33,66.89,33.82,148.56,8.3803,77.8618
282,649.94,486.76,67.73,52.11,13.59,8.6211,123.0065
83,474.01,299.46,89.17,37.45,2.38,13.1144,153.1926
37,748.31,384.97,78.02,47.65,18.32,11.0819,149.2377
320,424.70,499.86,99.87,52.02,164.19,11.1408,266.9387
316,720.09,414.19,65.60,53.56,26.00,7.8783,118.5943
43,422.29,222.65,75.43,48.26,156.41,9.4592,141.2749
299,449.03,254.42,39.65,35.87,179.86,7.0839,29.0133
349,271.61,584.00,62.22,32.21,1.94,8.5048,64.1614
20,589.65,330.34,45.91,39.79,11.72,8.0657,43.1476
322,773.80,528.55,103.66,41.33,16.05,9.4658,228.4451
379,351.42,576.46,66.08,47.31,169.81,9.4025,106.2784
266,593.93,462.22,88.14,48.74,14.07,10.9305,194.8065
314,533.37,294.96,59.23,46.95,161.22,13.6572,84.7472
380,759.37,572.00,76.97,64.13,0.36,11.5395,195.4604
406,284.50,648.99,29.58,28.53,176.33,5.7410,12.8378
413,350.22,20.79,42.14,40.93,179.42,5.7500,37.3964
414,494.91,575.03,118.25,77.33,171.81,10.5074,556.3375
439,722.39,672.50,37.15,36.25,178.84,6.0558,25.7366
456,436.26,644.98,61.07,44.90,15.09,10.8152,86.1602
474,519.06,653.88,100.15,56.91,162.70,13.9330,293.6569
484,730.90,625.58,48.10,46.24,172.13,7.3179,55.0349
471,590.18,661.21,55.67,50.45,1.18,10.1941,80.4296
42,689.91,292.38,44.11,39.11,2.23,6.2639,39.1615
541,616.88,741.41,45.53,36.14,9.60,4.7044,38.5439
17,666.88,219.51,51.84,41.08,9.21,7.7273,56.7924
554,541.11,713.27,71.71,37.46,152.64,10.3933,99.0841
517,509.85,623.26,66.41,61.22,8.09,8.0168,138.8751
560,312.50,758.90,80.82,47.29,156.86,10.6524,158.9228
57,647.15,275.17,45.65,43.07,2.68,9.7735,46.1818
569,567.13,101.35,30.89,30.54,177.52,8.8004,14.9863
572,609.04,757.81,98.11,45.71,178.21,12.1032,226.3562
530,453.90,738.50,76.33,56.25,137.14,11.8163,168.6299
580,487.79,766.36,57.34,40.80,151.01,9.2743,69.0264
581,770.19,786.34,41.21,35.10,10.05,9.7365,30.6684
595,721.17,792.52,47.76,36.19,18.12,4.3155,42.4718
597,758.19,792.68,69.93,39.44,23.06,8.2552,99.2072
607,713.06,120.98,47.38,40.24,101.74,10.0009,46.4846
51,778.36,152.99,30.75,30.61,89.09,10.5696,14.8874
588,634.40,776.24,90.74,42.72,4.78,10.3920,180.9405
610,543.77,256.95,37.41,35.08,107.69,3.5180,25.2534
540,730.72,307.64,11.01,10.12,95.40,7.8952,0.6311
287,605.98,477.96,63.54,39.00,22.46,9.1129,81.0008
618,413.24,792.26,43.09,17.32,178.48,20.4645,16.5491
358,648.97,561.49,67.49,60.02,5.69,48.8085,140.6367
