气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,723.99,73.54,48.65,40.31,171.25,8.2700,49.0809
10,840.55,130.85,54.53,41.31,37.71,7.2181,63.1879
25,736.47,108.09,62.00,35.27,168.34,10.4158,69.7490
32,513.77,244.57,61.16,45.56,172.90,8.4015,87.6643
33,770.26,5.64,91.43,22.84,6.37,13.1006,98.2313
67,587.96,45.71,65.94,48.06,18.32,10.9880,107.4884
70,251.36,266.31,75.11,52.36,30.31,8.0485,151.9477
263,660.72,238.40,83.34,50.45,18.04,10.1871,180.2751
83,381.34,22.36,88.70,49.94,2.08,4.1866,202.1539
322,775.31,284.81,89.70,62.07,155.42,8.5291,256.9515
266,554.14,173.15,61.63,35.79,146.73,9.9815,69.9421
380,715.56,307.61,62.96,33.22,18.54,14.3678,67.7433
414,391.36,328.25,69.35,39.90,141.68,9.3195,98.7185
439,656.13,485.41,69.26,37.34,14.16,11.8442,92.1287
456,391.47,393.93,99.90,51.54,146.45,9.3331,264.6438
484,704.70,442.68,42.89,41.02,174.16,6.8973,38.8279
57,577.77,14.86,54.95,36.68,4.30,3.0427,56.9920
572,529.62,459.33,95.36,47.66,154.78,13.1456,222.9457
530,354.53,531.50,47.63,40.65,23.04,6.2645,47.4306
580,462.14,502.68,88.87,47.82,4.76,11.0444,194.2965
595,725.36,568.79,92.01,50.55,16.31,7.9386,220.1403
597,726.37,532.34,62.61,45.52,44.74,6.9047,91.7906
588,582.85,500.04,67.38,39.15,170.48,10.0075,91.4306
358,628.44,302.13,75.65,34.12,178.48,10.7199,100.4534
682,646.11,571.04,78.53,31.01,5.14,10.1404,98.3793
735,518.14,675.08,54.66,45.70,175.99,10.3376,70.2263
736,400.38,649.07,73.36,47.04,159.76,8.7967,130.2432
802,725.46,284.13,54.60,48.80,109.89,12.2139,74.8373
811,590.50,245.84,78.92,46.96,175.69,11.6985,150.4781
812,875.25,584.89,57.27,50.10,172.65,6.2541,84.5281
813,844.50,239.00,48.31,39.84,20.75,6.4169,47.8343
814,317.83,268.29,58.29,40.40,148.33,5.4880,70.6193
815,431.00,56.60,110.36,42.85,176.62,9.9428,268.4461
816,592.16,583.63,44.69,42.66,4.45,8.5243,43.8439
817,286.91,492.04,74.37,48.03,18.23,6.9901,136.6422
818,313.65,630.60,71.22,51.97,168.84,6.7644,135.5927
819,880.15,428.81,45.10,44.93,177.60,7.4453,47.0136
820,426.13,569.16,52.29,38.54,169.97,11.0576,54.2056
821,834.16,448.62,68.98,41.35,30.06,7.6678,101.2318
822,309.12,708.73,46.98,45.77,176.37,6.6674,51.9762
823,882.36,287.85,38.35,35.18,179.76,4.8812,26.6182
824,534.24,372.20,44.53,40.33,2.52,10.0489,41.1524
825,757.06,429.30,70.67,48.52,24.56,9.8355,124.6597
826,681.29,392.33,51.73,45.79,173.57,7.9142,63.0443
828,542.28,622.86,38.49,37.29,1.71,7.9554,28.4257
829,385.01,133.34,75.05,41.30,148.69,11.2399,119.6951
830,419.98,220.99,77.31,40.58,148.99,10.7247,124.7651
831,365.12,119.30,48.07,33.34,143.87,13.9358,39.6313
832,799.75,510.47,76.06,48.71,171.08,9.6542,144.9596
833,590.51,135.05,41.02,36.94,24.71,6.1835,31.9741
834,779.68,389.41,43.17,37.46,9.81,7.3827,35.9093
835,559.05,301.51,80.39,34.95,172.01,14.7936,116.2032
836,438.46,188.26,64.54,60.94,106.01,7.6262,130.6142
837,463.57,166.48,73.15,43.60,147.85,12.5309,120.0180
838,640.58,448.40,47.70,36.23,9.79,9.8041,42.4085
839,872.58,719.64,24.35,23.74,1.68,4.8450,7.2423
840,752.05,552.91,25.79,23.03,18.52,10.2301,7.8821
841,778.30,339.65,35.43,28.10,25.73,12.7257,18.1467
842,691.75,676.09,83.36,42.20,4.41,9.8637,150.8643
844,449.67,139.69,70.43,44.05,153.97,9.3119,112.4122
845,657.32,451.35,53.02,40.74,7.52,9.3927,58.9155
846,673.97,332.82,32.86,31.69,178.39,8.4758,17.6013
852,645.81,685.13,59.02,53.17,6.73,9.8828,95.2908
517,431.94,361.37,86.28,69.82,161.95,9.8411,267.3690
893,432.52,709.36,92.04,62.13,170.18,11.7886,270.7655
689,713.99,595.97,60.88,47.71,168.30,12.9395,90.9837
849,733.24,252.67,56.89,38.27,12.30,6.5847,63.7183
847,718.67,5.04,37.68,16.95,2.70,1.7312,12.3859
316,658.47,132.97,59.14,43.88,168.12,25.2045,78.9654
554,431.99,421.73,64.78,49.41,6.31,8.5922,106.6599
848,532.12,80.73,65.19,47.22,159.03,9.5851,103.2315
868,458.18,442.46,37.42,29.31,7.37,11.4723,21.1074
923,275.15,744.08,63.66,43.98,179.65,7.1967,91.7025
932,664.95,749.03,59.58,40.02,7.15,9.3363,73.1024
827,597.07,484.08,43.50,41.56,179.36,6.7139,40.4577
896,777.84,718.18,109.48,45.81,16.61,8.1759,282.4539
953,353.82,753.03,84.20,46.06,172.95,8.1274,167.9777
856,576.84,671.03,76.26,50.50,15.68,10.2468,151.0795
886,542.22,482.84,61.02,50.79,123.77,7.0735,97.2743
954,761.61,772.14,89.87,56.23,158.08,16.9417,233.6740
974,636.16,765.13,92.14,44.62,11.14,11.3121,194.8801
42,650.95,24.25,116.68,49.14,11.21,8.8353,344.1440
980,305.66,775.73,28.35,27.23,176.52,6.6029,11.2623
20,544.16,104.73,59.55,54.90,174.84,9.7932,100.1476
987,360.07,149.59,45.93,42.58,176.07,7.3368,46.2169
