气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,437.88,228.91,101.21,60.89,7.15,8.8243,320.9112
2,377.89,180.73,84.20,64.87,1.83,7.9021,236.5732
3,585.19,447.79,91.89,53.37,11.45,11.0774,231.8374
4,871.95,689.72,58.62,50.88,1.39,7.0192,89.9260
5,849.82,348.25,46.33,38.49,23.61,7.0578,42.5073
6,874.06,549.51,56.95,37.13,20.73,7.0626,61.9601
7,277.62,630.41,76.55,44.26,179.49,6.4605,133.4247
8,607.36,683.24,70.31,36.79,154.70,8.3628,93.5577
9,807.61,666.96,62.40,44.44,151.24,7.0177,89.0376
10,815.04,568.95,56.49,47.10,26.22,7.1163,77.3311
11,257.72,390.26,76.16,50.11,179.61,13.9303,149.5454
12,355.35,649.94,43.31,37.72,171.97,7.6979,36.4010
13,312.62,359.75,48.07,41.16,173.48,6.7281,48.9331
15,417.80,730.63,52.78,38.75,13.40,10.2040,55.5263
16,718.60,225.55,46.66,39.20,179.58,9.0791,43.9089
17,702.82,529.18,49.57,45.67,173.10,6.5409,57.7203
18,786.85,508.29,38.52,35.97,174.63,7.7744,27.4612
19,472.14,486.59,41.16,36.88,102.55,6.4340,32.1466
20,596.52,612.92,41.20,40.43,177.67,8.2619,35.2979
22,370.16,253.95,43.13,42.60,5.32,7.1704,40.7682
23,820.74,241.56,56.55,39.42,33.61,5.7496,64.8614
24,658.29,393.25,78.11,53.20,161.74,7.6228,166.9719
25,706.59,672.66,50.33,46.17,2.64,8.1833,60.1712
26,522.11,408.28,63.13,44.64,16.58,9.7118,91.5406
27,638.84,490.67,72.00,33.11,178.05,11.0955,88.3101
28,739.40,398.71,57.56,45.35,8.68,8.6960,77.3020
29,437.02,403.11,64.03,33.49,156.35,10.4707,70.6435
30,566.21,152.45,51.50,41.77,8.18,9.8748,56.9972
31,591.17,738.45,43.12,42.26,1.05,8.4363,40.4261
32,536.87,774.69,40.04,36.02,8.70,9.4812,29.7129
33,748.34,572.74,55.18,43.13,29.77,8.3111,67.5583
34,540.05,526.48,40.00,39.17,177.96,9.7494,32.2397
35,543.61,640.46,79.89,59.21,157.70,8.3738,194.4203
36,555.88,379.61,31.25,31.12,92.52,8.2101,15.6382
38,641.29,199.11,111.23,51.92,4.22,10.8436,330.4478
39,540.12,595.56,30.25,29.18,178.82,8.7783,13.7322
40,575.81,335.95,59.80,43.56,142.04,7.5440,80.1470
41,488.33,357.22,81.25,49.25,153.40,11.8153,167.2582
42,701.44,577.33,46.69,39.91,17.47,9.1737,44.7570
45,743.49,282.96,55.35,40.61,7.67,11.7230,63.9962
46,570.48,500.07,62.08,33.61,175.51,10.1152,66.6326
48,599.67,80.15,88.81,46.85,165.42,13.0072,190.1097
52,410.38,543.41,78.31,49.45,153.43,5.2198,156.0154
53,533.03,264.38,89.77,40.45,165.70,11.1635,167.7152
55,513.24,110.96,74.11,46.79,7.96,7.7846,132.2049
56,605.74,120.65,84.61,45.72,1.04,12.0227,168.3662
57,649.56,600.96,51.27,41.23,4.91,12.8034,55.7485
59,711.13,271.87,47.70,44.27,21.08,9.4585,51.8265
60,715.09,137.07,55.92,27.97,28.12,11.5731,44.9922
61,706.50,474.69,62.77,27.43,11.48,11.0097,55.5961
62,594.74,268.42,37.42,36.97,86.70,8.0011,26.6310
63,781.68,440.51,94.24,51.12,163.09,8.7581,233.5657
64,471.55,322.31,89.35,49.62,147.62,15.0547,203.7989
65,413.71,512.69,103.36,52.16,159.15,4.1760,286.6765
67,628.13,755.41,58.83,38.50,29.76,9.8461,68.5651
68,415.48,293.15,66.17,44.91,161.89,12.2688,101.1622
69,659.20,652.84,67.90,34.65,174.07,11.4022,82.2000
70,318.40,760.66,68.66,42.34,162.51,7.1331,102.7021
71,573.14,219.04,65.55,41.55,3.15,11.8641,91.8486
72,645.25,625.20,44.16,42.74,176.04,11.7709,42.8791
73,772.06,122.75,74.04,49.07,11.46,6.0194,138.3925
74,744.84,156.11,80.45,34.72,24.26,10.2403,115.6273
77,494.35,136.87,89.71,43.99,158.85,10.8139,182.1574
79,718.27,441.60,63.89,36.20,37.44,4.4149,76.0173
80,435.36,325.87,66.68,53.72,23.82,6.0653,122.8596
81,555.04,238.02,63.05,40.93,160.67,12.9910,83.7093
89,407.95,788.25,72.90,27.90,173.20,3.5243,76.2676
43,444.98,602.93,72.07,52.90,155.78,13.6057,141.3575
78,661.54,318.18,79.78,35.36,4.88,10.3168,115.7968
84,396.16,471.85,69.37,42.63,151.92,9.9286,105.5360
37,716.28,741.57,87.52,48.80,7.67,9.1343,192.3111
200,885.37,381.51,37.99,33.48,15.71,4.3938,24.8616
201,544.59,17.76,65.42,43.94,150.17,12.4357,96.7558
202,831.47,38.19,97.39,38.38,175.45,9.6287,187.2883
203,750.23,31.19,50.16,33.89,157.57,7.4178,43.8625
204,748.96,672.23,22.85,21.92,0.19,6.3281,5.8877
205,700.26,113.30,37.14,36.59,1.32,4.6793,25.9739
206,499.49,34.55,43.86,43.17,177.58,6.3012,42.7212
208,587.51,4.24,59.01,26.53,9.91,5.4699,47.5357
209,890.30,8.53,64.74,35.25,12.92,3.9891,76.0164
210,745.32,5.34,46.82,14.54,178.19,0.5817,16.4013
211,319.95,793.27,50.06,18.82,1.61,10.2995,24.2674
214,401.26,5.52,60.70,19.40,178.27,30.9618,36.7765
139,449.51,40.34,78.97,52.90,154.53,12.1507,169.7155
