气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,440.01,204.12,100.02,58.67,5.92,10.0050,301.9133
2,378.22,160.17,83.59,60.93,1.95,10.0574,219.0300
3,586.90,418.73,95.50,50.32,12.33,11.7302,236.1220
4,873.02,676.26,57.94,51.53,170.70,6.6173,88.9963
5,848.60,334.48,46.46,37.84,26.72,5.5916,42.0230
6,875.32,532.44,59.29,37.04,22.43,6.9365,66.9779
7,278.06,610.34,76.77,46.01,2.61,8.5534,139.4931
8,602.94,659.78,68.29,36.03,152.35,9.4017,86.4455
9,804.58,646.69,68.64,50.66,149.07,7.6541,122.7866
10,818.55,553.43,59.29,46.86,23.08,6.4540,84.7558
11,256.54,374.01,77.11,48.09,6.57,5.7841,147.0897
12,354.78,633.44,42.45,38.97,0.03,7.8491,36.1219
13,314.82,347.11,49.33,43.22,170.01,5.9302,54.0978
15,419.41,708.14,58.91,39.49,14.30,10.3946,70.5065
16,720.15,204.28,48.40,39.57,175.37,7.4214,47.6855
17,699.65,510.97,50.79,45.64,173.05,6.7770,60.5824
18,785.55,492.36,37.39,35.66,176.72,7.6012,25.6393
19,473.08,473.11,43.80,34.89,132.13,4.0469,34.4456
20,596.52,595.21,40.65,39.77,88.64,8.4041,33.8107
22,368.40,240.26,43.56,40.88,2.04,5.8064,39.9106
23,824.42,227.52,53.19,40.86,33.24,6.4013,59.4684
24,659.60,373.67,73.41,58.19,161.22,7.6930,161.3232
25,708.76,653.18,53.67,49.39,19.26,8.3050,73.1937
26,521.33,386.43,62.65,44.79,9.27,9.5681,90.4631
27,635.53,465.22,71.50,34.22,178.44,9.3031,90.0069
28,738.81,378.59,56.77,43.72,6.56,9.0906,72.4977
29,435.72,377.95,63.67,34.66,153.21,11.1171,72.2810
30,566.75,132.19,48.43,45.12,1.62,10.2269,54.4412
31,591.09,717.44,42.49,42.34,90.41,9.1017,39.3209
32,537.48,754.26,38.78,36.16,5.15,9.8835,27.9836
33,750.33,553.62,55.82,45.01,22.33,7.9231,72.1513
34,540.10,505.24,40.17,38.25,179.62,9.2804,31.7537
35,543.33,616.52,83.77,55.63,152.25,11.3002,200.8125
36,558.77,360.36,31.49,31.33,91.81,7.2002,15.9782
38,641.83,174.88,112.44,50.22,2.64,10.4363,326.6041
39,539.65,576.33,30.14,29.28,178.09,8.4972,13.6832
40,572.83,314.04,59.02,42.20,145.34,10.3589,75.6181
41,487.40,327.01,82.71,47.20,150.94,11.6163,166.1154
42,702.75,559.16,44.95,41.69,3.55,8.2828,43.3441
45,741.72,257.21,54.62,43.17,178.44,10.0989,66.2534
48,599.15,56.23,92.22,46.40,162.88,8.8763,203.0020
52,407.80,523.78,82.90,49.27,153.48,8.1146,174.2218
53,531.72,241.80,82.45,43.88,167.43,17.6124,153.4780
55,516.21,89.30,70.32,48.22,4.41,9.4345,122.6539
56,607.39,95.59,83.78,44.49,2.09,10.4412,160.6647
57,650.90,581.59,52.68,44.54,175.55,10.1985,63.6011
59,716.17,250.61,48.34,46.13,14.63,7.4760,55.4533
60,713.67,111.46,43.90,26.75,21.75,10.3714,26.5215
61,706.62,451.95,65.94,27.05,11.39,9.3905,60.5155
62,594.80,250.14,39.23,36.19,86.00,10.3195,28.6547
63,777.38,419.52,81.76,52.97,162.84,12.1914,182.1793
64,471.22,294.99,81.46,45.77,148.54,10.9842,156.2497
65,412.73,492.06,105.40,50.88,158.09,4.3564,290.8123
67,632.39,731.80,56.73,40.94,30.05,10.2529,67.7885
68,411.77,270.29,63.94,43.17,162.95,11.7631,90.8112
69,658.27,629.31,65.97,38.29,175.24,14.7907,85.7315
70,319.53,742.72,70.49,40.79,160.96,6.3387,104.2829
71,573.61,194.37,68.17,42.20,4.13,8.8509,100.8816
72,643.67,600.95,47.75,37.35,173.31,10.1682,43.8062
73,774.45,98.65,74.40,56.00,20.46,17.4113,159.4801
74,749.75,133.39,78.68,37.28,23.35,8.1870,118.7147
77,494.66,115.64,93.21,44.43,161.51,13.5210,198.5845
79,721.51,421.29,69.71,36.84,34.10,14.1943,92.1003
80,433.78,302.83,70.83,58.82,35.21,9.8106,151.7975
81,553.90,216.43,59.52,41.51,153.77,7.6682,75.6422
89,405.27,776.36,78.18,48.00,169.82,7.4213,150.9464
78,659.27,293.09,90.04,36.43,2.49,12.2051,151.9369
37,717.04,721.83,84.74,53.26,13.26,9.8217,196.7381
200,884.34,368.50,40.42,33.97,32.88,4.8628,28.5564
201,541.67,3.80,75.04,24.84,166.82,6.2731,71.9519
202,829.55,18.02,92.40,38.22,172.96,7.4554,167.8651
203,749.24,10.08,49.25,33.47,162.74,4.5232,41.7688
204,751.16,655.75,23.92,22.93,4.59,7.5762,6.7485
205,702.93,97.42,36.89,35.16,2.14,7.6325,24.6162
206,499.31,18.52,47.48,36.04,143.83,8.4286,41.8016
209,895.87,6.96,63.84,18.48,179.25,15.5677,38.7516
211,319.09,788.36,53.95,28.15,0.16,5.9881,42.1488
139,452.24,21.25,74.53,50.50,157.32,8.1140,144.3029
47,374.02,279.11,37.43,27.49,2.52,9.9836,19.8180
82,741.97,440.82,47.60,34.06,1.34,13.4082,39.6944
86,637.41,297.18,66.37,36.14,11.64,10.4998,81.9104
87,524.62,109.81,77.13,41.61,164.00,4.8687,127.3443
54,677.37,436.43,35.43,33.21,5.37,5.7482,21.4431
51,760.58,494.48,35.85,26.70,17.39,11.4890,17.6578
83,455.87,655.88,68.65,58.09,165.39,11.2095,140.8448
46,569.64,472.13,66.55,35.26,173.43,11.1603,80.3410
238,871.78,794.21,22.74,13.78,179.62,3.3827,3.6668
84,396.39,452.45,67.05,41.97,153.81,10.1500,97.0625
248,396.89,452.31,68.24,42.81,154.24,13.0528,102.5765
43,442.65,577.73,72.01,53.53,159.23,11.6364,142.7927
251,443.40,577.29,70.84,52.49,158.99,0.0000,135.4885
255,597.64,794.10,44.79,14.97,179.36,0.0000,15.4442
258,541.40,13.00,65.65,29.69,175.73,0.0000,65.8369
