气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,878.02,390.30,59.06,48.77,157.81,5.8302,87.5038
5,836.72,35.91,45.31,39.12,1.76,7.6028,41.3273
6,893.90,245.52,43.11,36.39,26.03,6.6122,34.8023
7,295.75,251.63,76.83,52.01,18.59,7.8952,157.9704
8,561.96,157.68,65.84,42.56,22.69,9.2930,94.9169
9,787.38,233.94,89.45,43.52,172.54,12.5302,179.1443
10,843.45,222.41,61.50,50.21,20.36,6.1497,97.6933
11,260.06,35.53,59.80,48.22,35.70,7.5152,88.7137
12,370.91,308.32,42.61,38.38,4.02,8.2681,35.8426
13,317.44,78.79,49.44,41.85,23.61,5.5648,52.6327
15,423.26,243.26,52.79,30.46,165.02,10.5761,43.6778
25,768.16,254.97,59.00,34.99,30.25,11.1618,62.6689
31,587.22,303.27,45.94,43.59,1.62,7.9380,47.3392
32,558.20,363.65,38.75,37.47,88.66,6.7545,28.9407
33,762.59,153.93,79.27,36.81,20.69,8.3238,118.9794
34,513.02,97.96,34.77,33.16,178.64,12.4672,20.6264
35,518.93,124.68,82.70,54.96,151.02,11.1225,193.3774
52,360.17,101.46,80.47,51.41,127.73,8.0633,171.2595
63,780.17,8.94,101.38,51.95,23.44,10.3961,274.6696
65,468.50,91.51,82.63,53.91,33.81,8.8396,189.3645
67,620.09,218.35,57.49,37.65,158.62,11.4999,64.0153
69,685.17,165.84,66.33,29.73,19.20,10.6049,67.3040
70,315.38,389.29,92.61,52.51,17.87,5.7626,231.6868
72,659.72,106.19,53.28,30.38,18.56,11.0405,44.3718
79,687.00,17.04,52.85,41.59,3.05,3.8832,59.7623
89,397.97,392.92,65.66,52.15,179.33,8.0764,115.6773
200,856.70,115.73,37.61,33.21,177.02,6.6312,24.1653
211,313.86,513.80,49.01,38.90,22.20,5.3775,48.0776
54,668.22,86.98,34.17,31.30,174.72,8.5886,18.7961
238,877.08,557.44,23.74,23.13,0.17,5.0898,6.7046
263,697.18,362.64,83.97,40.38,6.56,10.1554,146.4677
265,515.34,368.91,53.81,47.43,173.85,9.3081,70.6469
84,363.35,59.67,62.09,37.17,162.96,8.9630,73.7183
282,656.94,378.73,70.64,48.26,23.09,7.2706,123.8784
83,470.45,176.12,86.64,39.32,176.15,9.0357,151.8654
37,763.38,281.62,86.59,45.11,31.30,7.5036,173.9944
320,427.28,389.17,99.22,53.26,153.74,12.0478,269.7384
316,725.66,311.66,63.45,51.46,179.27,8.6711,106.5616
43,418.31,110.09,66.43,51.93,159.30,9.6107,117.8726
349,277.10,494.54,73.37,30.14,9.03,9.4612,83.4741
20,588.42,239.63,43.44,40.18,1.82,8.9583,39.0112
322,776.23,422.46,101.59,42.29,21.86,8.4131,224.5439
379,346.81,473.89,72.90,33.88,162.63,8.1989,92.6314
266,594.19,337.03,70.64,45.89,8.85,9.6927,117.7963
314,529.68,188.87,58.66,46.99,161.28,9.4491,83.1962
380,752.39,461.98,78.27,54.85,164.07,9.6634,172.8644
406,274.44,586.08,30.27,28.05,177.98,6.2478,13.2199
414,493.06,458.65,118.99,67.91,154.24,10.0909,494.6893
439,721.64,596.69,37.69,37.26,91.91,6.0672,27.2245
456,440.17,542.98,63.73,46.34,13.94,9.2526,96.8125
484,725.14,539.79,48.70,46.95,178.43,7.6464,57.2949
471,588.69,546.56,60.07,53.68,177.27,9.1416,99.6440
42,677.25,198.15,45.54,39.87,171.83,10.0067,42.5413
17,667.47,124.58,52.88,39.24,15.49,16.0164,56.4565
554,524.59,582.24,69.84,43.64,144.59,7.5153,109.4901
560,301.07,662.85,76.29,50.06,145.36,9.5936,149.9035
57,635.95,174.23,45.57,43.41,174.39,9.3265,46.3803
569,564.56,11.31,33.75,27.85,173.98,6.2773,16.3168
572,602.45,636.92,95.81,37.26,6.83,10.9344,175.9628
530,435.75,624.51,73.97,52.49,138.59,9.3746,147.7590
580,474.78,656.09,61.91,42.28,4.70,13.5369,83.3674
595,726.06,697.16,67.47,44.09,44.31,10.4569,103.2604
597,773.71,686.85,74.66,46.21,32.71,11.2044,132.5311
51,755.46,58.42,34.93,26.88,121.90,8.6105,16.8694
588,635.32,665.10,92.14,37.73,179.07,11.0288,164.8119
287,617.85,366.97,58.29,35.31,26.98,10.3039,61.7218
618,395.72,691.09,43.65,24.06,152.84,10.4332,23.5835
631,772.03,176.40,38.87,31.85,6.54,10.9853,24.7634
639,343.64,712.53,77.42,42.48,2.03,6.6194,131.0213
653,240.28,758.17,43.57,38.54,175.66,7.4449,37.6405
358,648.32,449.57,76.37,57.67,16.93,8.9676,173.0475
667,773.34,510.84,36.39,35.74,178.17,6.9386,24.3479
299,444.70,158.33,33.36,30.06,175.91,11.9209,17.2138
670,707.78,738.20,45.93,40.46,9.10,13.1421,43.9105
682,686.98,741.44,85.30,35.13,19.94,14.3621,131.4821
689,764.44,728.77,42.40,34.27,42.34,3.9664,31.6959
691,706.75,2.46,40.03,28.85,146.43,4.6891,23.7858
707,778.07,770.61,48.93,34.30,12.44,10.4138,42.2560
711,481.62,757.59,79.67,44.50,171.80,13.9154,145.3160
695,451.78,654.91,55.46,39.45,178.28,20.8755,62.4325
688,828.23,782.05,70.34,58.90,10.67,2.7377,149.9104
474,500.59,521.28,105.83,56.77,140.42,10.2024,327.0972
735,566.48,786.25,94.10,35.98,169.13,8.1816,163.9214
736,467.36,780.40,53.02,45.07,6.11,6.1867,65.1746
607,700.63,24.08,39.82,39.19,0.80,5.3446,31.9719
