气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,725.20,24.27,46.44,40.65,131.98,7.5554,45.1045
10,846.50,95.20,46.70,42.86,7.83,5.8770,48.0791
25,734.20,47.66,54.98,37.39,6.02,11.9663,58.1495
32,508.37,189.02,62.57,41.71,175.56,9.7642,84.0236
67,600.82,5.46,53.70,15.87,179.38,12.3333,23.5482
70,254.70,223.86,62.94,59.16,6.63,10.6823,120.5639
263,662.41,184.95,79.24,45.27,6.24,9.0234,146.2637
322,778.56,231.64,76.23,66.10,3.48,5.4093,197.6043
266,546.56,116.62,68.86,35.74,148.53,11.7559,87.2014
414,385.18,276.54,61.23,41.35,152.21,8.1318,79.7662
439,658.98,427.49,68.75,34.66,12.37,8.7543,84.2775
456,388.08,340.83,98.18,55.36,140.10,9.4398,274.5528
484,702.64,400.14,43.76,40.58,179.91,7.0336,39.9722
572,530.49,400.09,87.86,51.09,152.10,11.5600,202.9031
530,355.50,491.67,49.94,38.43,26.70,7.8127,49.3171
580,465.32,446.85,96.04,41.03,7.63,7.9642,194.6930
595,733.05,516.28,92.69,48.16,20.20,6.9468,212.8627
597,735.46,485.38,61.37,40.32,29.96,6.6480,78.1310
588,574.74,437.80,63.92,38.25,177.74,9.2833,80.3944
358,624.37,233.08,73.85,33.48,176.32,12.5397,93.9341
682,650.29,504.36,63.86,34.30,178.65,11.5168,71.9778
735,516.46,618.98,57.84,44.25,162.76,9.4485,76.1581
736,399.74,599.90,72.65,49.82,159.13,8.3845,135.2873
802,724.72,238.21,65.60,44.67,149.75,6.9208,98.8954
811,590.66,178.15,74.20,39.54,0.71,12.0160,112.0175
812,875.71,549.49,58.95,49.06,164.72,4.0958,87.7103
813,842.78,201.62,50.11,42.43,18.43,6.9444,54.8006
814,313.01,235.92,47.24,42.24,176.29,6.2239,48.4934
815,429.91,9.33,110.96,28.50,178.92,39.9234,180.5495
816,591.70,531.23,45.14,42.51,172.48,8.4577,44.5725
817,288.70,445.40,69.54,49.78,8.44,7.3045,123.8398
818,314.42,582.74,72.19,57.73,164.28,7.8317,154.7817
819,884.53,391.74,45.19,42.65,171.91,4.6228,44.8098
820,430.31,510.11,47.61,38.34,167.41,12.2337,44.7185
821,835.16,408.70,67.88,39.25,27.99,6.8650,93.0664
822,306.35,672.73,50.72,43.09,176.22,6.2783,57.0344
823,879.14,257.14,38.28,35.21,175.78,4.8597,26.5476
824,531.14,320.98,46.76,40.58,171.01,12.0215,45.6460
825,758.43,378.54,68.53,44.05,23.98,8.4541,106.4417
826,675.44,343.44,53.24,45.31,178.60,9.8901,66.0801
828,544.48,570.77,37.55,36.72,8.09,8.7878,26.6388
829,374.17,77.16,75.73,41.89,141.93,9.2234,123.5897
830,414.99,159.63,72.73,40.08,152.06,13.0463,109.0819
831,354.66,63.71,46.08,34.56,97.68,2.4290,37.7551
832,798.68,459.68,62.18,37.72,174.89,9.3477,75.0321
833,592.23,90.15,41.44,37.82,24.70,7.8671,33.4165
834,779.34,353.30,41.61,38.61,176.69,5.5802,34.3859
835,555.65,236.80,76.84,33.40,168.88,15.2333,101.4640
836,440.21,137.42,59.83,55.23,176.96,6.8776,101.7094
837,454.44,101.92,69.56,41.76,145.19,8.1244,103.9425
838,641.26,387.89,52.40,32.76,13.04,10.8025,46.2749
839,873.17,689.22,24.98,24.27,2.59,4.0965,7.7909
841,780.98,274.10,37.69,26.59,13.90,9.7260,19.4261
842,690.73,619.51,84.94,41.69,1.33,13.2997,154.7369
844,444.65,78.96,75.94,39.97,164.30,12.7752,118.5910
846,672.52,292.10,32.43,31.18,179.00,7.9893,16.8688
852,645.05,627.89,59.55,53.14,176.70,9.9877,96.9443
517,439.68,314.78,87.62,69.51,146.73,7.9662,274.5561
893,429.55,647.03,89.26,59.11,3.01,9.4189,242.2629
689,714.64,542.78,65.31,43.79,176.01,10.0745,96.1124
849,731.52,200.27,60.03,39.77,12.99,9.0621,73.7219
316,657.19,68.94,62.08,40.69,148.18,10.5244,80.6725
554,431.04,365.04,64.22,44.21,155.87,8.2164,93.8113
848,530.75,19.72,69.88,48.41,166.57,8.4305,121.5925
868,453.90,388.12,33.40,31.50,179.51,8.6295,18.0835
923,269.00,701.72,58.58,40.01,4.38,7.2398,70.6339
932,666.42,696.86,51.91,46.20,175.19,10.2301,64.0516
827,596.03,443.95,42.61,37.94,176.84,7.2658,35.4397
896,774.71,668.34,108.10,43.50,13.14,10.5860,261.5004
953,353.23,705.30,75.41,50.12,173.10,9.4554,146.6363
856,578.96,609.54,78.10,48.90,7.17,10.1920,153.4280
886,537.72,432.18,52.46,48.14,4.70,6.9967,68.1622
954,762.64,711.15,85.58,60.16,159.18,11.8150,226.6661
974,639.83,704.93,84.45,47.11,7.22,10.2554,172.8741
980,300.21,736.65,30.67,28.57,174.94,6.7908,13.8209
20,539.22,59.90,54.44,50.29,10.12,4.0878,76.6787
987,356.06,113.96,42.33,40.92,174.50,6.3799,37.7215
37,747.37,74.69,48.70,44.23,16.20,12.1622,53.9613
988,511.68,732.71,129.73,78.36,5.45,12.0443,678.4104
1000,654.61,93.12,70.49,47.45,18.42,16.0819,121.2793
1013,730.91,775.65,36.82,34.94,175.73,9.0612,24.3684
1014,569.74,205.50,31.84,31.43,90.02,6.8532,16.3911
1030,432.93,778.48,61.94,47.12,11.98,7.6208,93.0002
851,590.85,624.25,52.05,39.03,13.73,7.4463,54.3948
1045,597.05,788.58,58.90,30.62,173.62,3.8787,54.6373
1048,527.08,773.42,81.76,55.36,159.45,7.9244,190.3714
845,653.49,400.52,49.04,44.55,14.33,2.5916,55.1296
1058,748.22,737.56,44.28,39.72,1.63,12.3792,40.0773
1071,529.12,792.89,80.62,29.34,8.18,6.3103,98.1020
1075,596.15,788.16,58.77,31.06,174.25,3.6244,55.1988
