气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,877.04,412.56,58.11,47.50,160.82,6.5250,82.5131
5,838.27,59.67,44.57,39.72,2.42,5.4184,40.5997
6,894.77,266.85,43.22,36.89,30.01,5.4036,35.4622
7,295.03,280.04,72.02,59.27,10.70,7.2493,158.1758
8,559.31,193.19,71.95,41.05,27.67,12.6184,109.3195
9,791.24,263.51,83.20,47.31,175.91,7.6564,168.4659
10,843.79,246.87,62.04,44.85,20.52,7.3727,88.8175
11,259.26,62.60,62.86,44.69,35.99,7.9952,90.8539
12,369.02,335.62,44.01,38.13,10.25,7.2675,37.9896
13,311.46,98.85,56.80,40.71,33.40,6.4589,67.5716
15,425.71,279.47,55.45,31.11,168.43,10.5591,49.2156
25,763.05,288.75,66.21,35.79,25.91,12.2311,80.7233
26,488.63,6.96,45.14,16.05,179.48,13.6914,16.8300
28,735.44,7.24,68.66,38.14,27.29,7.6592,92.5074
31,588.04,334.03,45.48,42.71,179.28,9.3405,45.4478
32,556.46,389.76,39.33,36.30,88.69,7.0089,28.8912
33,763.11,186.98,72.03,36.57,23.83,8.8427,97.5985
34,514.92,132.07,46.79,39.56,102.31,16.9028,44.5592
35,521.81,159.64,86.23,51.27,149.59,11.8441,196.1349
52,364.82,134.72,81.63,55.74,122.79,5.9551,191.0724
63,780.72,37.66,98.38,53.66,25.77,7.6737,267.2058
65,466.36,120.31,80.94,53.16,34.29,11.3793,179.1768
67,627.33,257.38,48.45,41.41,170.88,10.2348,50.0148
69,683.17,201.27,68.22,31.39,17.64,9.7354,75.1664
70,315.99,415.87,97.60,53.80,11.72,7.0826,263.6566
72,656.93,145.81,53.17,31.02,15.47,11.3318,45.1174
79,690.14,49.98,56.97,49.41,142.72,17.3678,82.5018
89,395.59,418.41,75.85,42.88,172.57,4.2567,126.9016
200,859.28,136.41,36.82,35.15,176.73,6.7016,24.5160
211,312.95,538.54,48.29,38.57,18.30,5.5999,46.2705
54,670.38,117.29,33.08,27.61,1.15,9.3604,15.5411
46,538.07,4.53,86.82,17.54,174.31,10.6292,68.0238
238,877.72,576.15,23.70,22.64,179.05,4.9841,6.5432
263,695.32,400.56,86.85,45.46,7.85,10.5529,176.4141
265,514.94,404.92,52.29,45.32,1.40,9.4488,63.7352
84,367.68,87.69,60.81,38.21,163.69,4.7882,72.6849
282,655.03,413.02,71.52,50.35,17.27,9.6420,132.5030
83,467.24,215.36,86.72,38.43,2.01,11.3041,148.6855
37,756.92,312.71,81.85,47.34,26.20,4.9156,163.1841
320,423.56,425.43,100.72,52.15,160.10,13.5512,272.1875
316,722.15,343.01,60.81,56.65,179.49,8.9893,107.7854
43,419.49,145.29,72.80,50.93,161.86,7.9457,138.8694
349,275.85,523.62,72.77,30.22,10.17,7.6656,82.3378
20,588.32,268.59,43.79,41.18,7.57,7.8096,40.6343
322,775.86,455.30,100.84,44.02,17.52,10.4369,230.2853
379,347.10,505.87,76.37,37.82,159.01,8.1418,113.4674
266,593.72,377.39,78.60,47.65,15.99,11.0530,151.4706
314,532.68,223.15,59.26,47.41,151.30,9.5682,85.6635
380,754.78,494.36,76.83,56.69,158.37,7.0392,172.1272
406,277.41,605.63,28.76,28.54,87.98,5.6475,12.1490
414,494.54,496.00,118.32,70.74,156.84,11.2941,509.5038
439,721.38,621.30,37.28,36.67,4.41,6.7496,26.2136
456,439.17,575.81,63.26,45.97,13.93,8.1647,94.6500
474,505.94,564.91,106.75,53.21,147.29,11.9537,311.9136
484,725.50,567.27,52.96,47.38,172.87,6.7989,68.3506
471,588.91,581.44,59.57,55.77,174.10,11.4633,101.8178
42,681.69,228.06,44.09,40.24,177.40,11.1079,40.2343
17,668.75,156.66,47.72,39.84,2.02,12.5971,46.6789
554,528.93,623.57,64.77,40.69,152.17,10.4666,87.8044
560,306.63,693.35,73.31,49.06,146.49,9.4403,135.6707
57,640.23,206.42,44.55,43.79,87.60,9.5822,44.7062
569,564.95,40.30,33.21,28.70,173.55,9.3624,16.2808
572,604.82,676.28,99.93,41.38,3.80,10.8850,212.6199
530,441.44,660.95,68.52,54.34,148.05,10.4894,131.2266
580,479.30,691.24,59.54,41.91,176.71,10.3184,76.4305
595,727.45,730.64,63.77,48.60,40.78,7.6097,101.6786
597,768.07,721.22,76.98,43.89,28.95,9.5028,133.7957
51,763.14,87.12,32.05,28.94,6.70,8.1060,15.2924
588,634.10,702.45,87.49,39.89,1.24,10.5049,157.0809
287,616.65,402.62,57.31,37.75,28.61,9.4204,63.7757
618,402.01,727.01,43.95,24.71,158.25,10.8006,24.5598
631,771.78,206.90,44.10,34.19,4.64,6.1671,34.2024
639,342.13,747.22,79.48,40.89,3.61,7.9465,132.8961
653,240.05,778.82,43.11,38.38,179.83,5.7067,36.6880
358,648.21,484.60,72.91,57.31,15.22,4.8895,156.7510
667,772.07,534.38,42.48,33.53,29.56,5.7325,31.1316
299,447.00,190.88,37.72,34.94,179.15,9.6046,25.5733
670,702.13,771.66,55.13,46.85,178.72,5.8491,73.2583
682,683.90,778.39,86.54,36.67,21.36,13.4687,141.2909
540,731.23,250.94,12.43,11.96,0.93,4.6767,0.9508
688,836.98,794.32,60.63,42.42,129.96,3.5787,80.2066
689,767.46,747.25,40.21,38.91,1.69,6.7751,32.3552
691,719.25,28.76,46.26,24.19,162.19,16.6107,26.6298
607,706.43,55.92,43.55,35.29,92.60,7.8104,34.4298
707,778.90,794.42,50.38,16.88,1.05,6.9081,22.0404
711,478.65,791.63,81.69,30.08,168.46,6.9006,103.2607
517,505.69,543.72,69.52,65.79,108.47,12.5256,163.5653
695,454.25,679.10,50.86,42.18,130.31,11.0835,56.1339
712,535.84,10.34,85.47,21.09,178.05,0.0000,79.2504
