气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,723.75,78.56,49.60,40.15,168.20,9.3939,50.8263
10,840.44,134.18,55.23,41.42,38.93,6.1379,65.0034
25,737.25,114.60,63.07,36.93,166.40,3.6294,75.5894
32,513.49,249.15,60.22,45.18,172.28,9.2474,84.2934
33,764.57,4.51,94.92,29.99,13.11,10.5021,138.9904
67,587.31,50.89,65.06,46.86,19.93,12.0639,102.0544
70,251.16,269.90,74.58,52.00,28.63,7.6656,148.8131
263,660.64,243.34,82.03,51.41,18.44,9.2057,177.9763
83,380.84,25.19,86.24,54.89,2.74,10.5203,210.0163
322,777.26,288.54,87.67,61.49,154.45,8.3496,243.1256
266,554.15,178.22,60.34,36.16,147.11,9.4976,67.7270
380,713.71,312.58,61.07,34.06,21.55,9.1434,65.3657
414,391.17,333.08,70.82,39.86,142.45,10.0753,102.8527
439,655.81,489.81,68.44,38.10,11.10,7.6747,91.8049
456,391.63,398.75,101.38,51.19,146.45,9.3282,270.6650
484,704.99,446.55,42.49,40.55,174.69,8.7665,37.6758
57,577.23,15.31,53.77,41.65,13.08,6.9046,61.9672
572,531.51,465.73,92.08,46.80,155.06,7.6075,204.1118
530,354.43,534.72,48.07,39.83,21.52,6.3726,47.3549
580,462.11,507.90,89.56,48.26,3.92,10.4994,199.1374
595,723.83,572.70,91.87,47.50,16.36,9.7914,206.2598
597,724.83,536.03,61.22,45.28,48.90,7.4447,87.3104
588,584.19,504.79,68.02,38.53,170.88,10.5461,91.7086
358,629.90,307.51,74.78,34.11,178.11,11.7475,98.1372
682,645.93,576.17,78.04,31.14,5.35,10.8143,97.5644
735,518.29,679.86,54.62,46.58,176.26,9.7580,71.4736
736,400.13,653.44,73.27,46.39,158.65,8.5829,128.1381
8,472.11,6.60,67.75,15.01,179.96,23.2201,35.4507
802,726.55,290.03,54.61,50.61,90.59,14.5197,77.6550
811,590.21,251.72,79.28,46.01,176.99,11.0689,148.7801
812,875.22,587.74,56.82,50.49,171.73,4.5484,83.8699
813,844.96,242.33,48.86,39.60,22.75,7.3488,48.6360
814,317.71,270.95,57.41,40.37,147.58,5.4998,68.4691
815,430.94,62.40,107.66,42.96,176.48,7.0053,256.1705
816,592.40,588.22,44.88,42.74,3.41,9.3580,44.2828
817,286.12,495.72,75.33,48.31,18.42,7.1039,141.0319
818,313.00,634.09,70.95,50.10,171.06,7.1448,129.7371
819,879.93,432.44,44.72,43.98,177.43,6.8051,45.2585
820,425.71,574.72,51.97,38.26,173.35,10.4676,53.1670
821,834.00,452.20,69.31,42.03,29.09,7.3350,103.8800
822,309.48,711.83,46.81,45.46,177.89,5.6590,51.2410
823,882.61,290.80,38.73,35.14,5.26,7.2869,27.1159
824,534.67,376.65,44.60,40.15,4.80,8.5012,41.0898
825,756.93,434.11,70.02,48.71,24.53,9.4261,122.8803
826,681.71,396.27,52.26,46.62,175.73,8.7780,65.4951
828,542.07,627.35,38.08,36.95,3.87,7.3037,27.5553
829,385.14,137.98,76.68,41.73,148.10,11.1436,126.2101
830,421.00,225.96,78.45,41.87,147.09,9.1765,132.5483
831,366.67,125.01,49.42,34.11,145.74,8.7101,42.8554
832,799.37,514.93,76.05,48.40,170.97,8.9401,144.0048
833,590.62,138.29,40.63,37.09,21.87,8.9736,31.5062
834,779.89,392.76,43.08,37.23,6.16,6.0379,35.5422
835,559.32,307.65,77.56,35.57,171.41,11.0534,110.0996
836,438.18,191.37,62.78,59.18,6.84,7.7015,120.0176
837,466.15,172.04,73.16,41.16,144.59,7.8053,113.3391
838,641.68,453.67,50.79,38.80,6.83,11.7173,51.4923
839,872.72,722.18,23.80,23.46,1.59,6.3413,6.8363
840,754.54,557.12,25.19,21.68,3.44,7.4924,7.0774
841,777.94,345.28,34.53,27.65,23.56,10.6353,16.9584
842,691.59,681.03,82.92,42.56,4.13,10.9221,150.5305
844,451.80,144.16,69.31,43.84,153.36,10.0169,108.3542
845,657.24,455.64,52.60,41.99,7.32,8.2056,59.7608
846,674.08,336.50,32.72,31.75,178.12,6.8577,17.4840
852,645.80,690.41,59.70,53.53,7.50,9.3323,98.1712
517,432.15,366.08,87.62,69.59,158.12,8.0252,274.8766
893,433.59,714.21,92.49,63.20,167.07,8.9377,278.1730
689,713.69,602.39,59.58,46.57,165.54,7.7621,85.0377
849,732.98,256.30,56.62,37.68,10.09,8.2856,62.1619
847,717.85,4.74,38.62,23.33,15.12,0.5507,17.9080
316,660.00,140.18,57.40,46.83,176.86,11.9372,79.3790
554,432.41,426.68,63.36,50.18,1.70,9.3098,103.6473
848,532.65,86.60,66.06,47.16,157.90,11.3538,105.8865
868,458.47,447.35,37.70,29.63,3.93,7.4185,21.6645
923,275.42,747.29,63.57,44.33,175.22,9.6897,92.1579
932,665.10,753.53,59.74,40.19,8.27,12.0722,73.7894
827,597.26,487.51,42.71,40.91,179.44,5.4544,38.3913
896,778.15,722.92,109.44,46.80,16.89,12.7095,288.3590
953,353.30,757.13,81.92,45.57,172.69,8.3855,157.3016
856,576.13,676.59,74.62,52.04,15.17,11.6641,149.0614
886,540.86,489.74,59.79,49.31,160.72,13.1045,90.6756
954,764.09,774.85,87.98,59.33,150.75,6.3706,236.2609
974,636.47,770.37,96.58,43.64,9.73,13.3123,209.4171
42,650.42,29.47,116.22,48.30,9.82,10.3419,335.6156
980,305.86,778.59,28.98,26.67,174.93,4.2832,11.5263
20,547.06,109.90,54.15,52.39,176.79,8.5183,79.0255
987,359.24,154.29,43.49,39.97,177.57,8.5613,38.8942
37,740.74,129.66,48.34,42.39,12.38,8.6682,50.9551
988,510.30,782.75,113.71,45.92,3.76,2.5386,305.4448
993,485.65,783.46,66.06,40.05,0.36,5.7321,89.9203
1006,766.74,16.60,93.69,33.64,0.33,11.2799,151.9156
1008,776.28,741.29,68.10,43.77,27.40,33.7294,104.4305
1000,648.32,152.03,70.92,44.36,10.49,10.2210,114.8038
851,587.57,686.24,59.22,41.41,1.29,7.8846,74.7227
