气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,722.62,106.76,48.16,40.48,173.56,7.8121,48.2980
10,837.23,155.12,53.61,41.87,38.03,6.6160,61.8956
25,736.66,146.59,62.32,36.47,171.16,4.3669,72.8656
32,514.83,279.40,58.86,45.23,179.33,9.0060,80.6229
33,771.60,19.79,81.37,42.13,18.66,17.3053,143.5148
67,584.99,84.52,74.35,47.27,21.90,11.1688,134.4455
70,250.69,293.54,76.29,49.18,16.60,7.1321,147.2569
263,659.99,271.07,77.47,54.14,18.70,10.0260,167.1406
83,380.34,55.69,89.77,58.53,12.12,9.7678,242.6292
322,778.23,316.71,81.72,58.55,152.05,7.5957,201.1698
266,559.58,209.72,56.92,39.48,155.90,11.1728,65.8007
380,714.71,344.33,65.82,35.15,16.52,12.0383,78.3436
414,392.43,358.76,74.24,36.15,148.12,8.9148,102.4913
439,656.83,521.60,68.57,37.23,10.88,10.3739,90.0460
456,394.58,426.71,103.53,48.13,144.43,6.1360,265.4079
484,706.30,471.25,49.17,40.56,152.77,8.8528,50.4415
57,574.84,37.83,50.86,48.30,3.52,8.4130,64.2782
572,531.81,497.74,89.44,49.29,153.15,11.4254,202.8714
530,354.12,556.13,46.80,39.93,16.51,7.0229,44.9827
580,459.92,543.06,79.64,51.90,2.51,10.4936,169.3383
595,720.79,605.56,89.90,45.70,17.24,12.0557,190.0299
597,720.51,562.38,61.22,45.03,52.79,9.5740,86.8142
588,588.02,540.86,63.06,40.26,164.47,9.7710,82.3661
287,572.58,279.23,42.06,39.70,179.52,12.0691,36.1293
358,631.32,343.96,73.79,35.12,176.73,10.4125,98.3925
682,643.70,610.36,72.69,35.92,3.67,8.7858,97.6418
735,518.53,710.33,52.57,45.55,179.11,9.8751,64.7597
736,401.12,681.81,73.09,46.11,164.88,7.2139,126.7242
8,486.82,10.90,103.59,51.92,158.82,21.4312,286.6816
802,727.86,321.59,62.26,55.43,16.79,9.2890,110.5511
811,592.47,287.65,84.26,46.71,175.94,14.4502,170.5991
812,874.58,607.81,55.88,51.86,171.67,5.4627,83.2920
813,845.77,263.42,49.82,38.30,29.85,6.3549,48.9093
814,316.58,287.78,56.04,41.35,140.21,4.3068,66.8036
815,434.18,93.85,104.76,44.19,3.39,10.2557,249.5043
816,591.94,617.14,44.82,42.89,2.67,8.5060,44.3126
817,284.91,521.42,76.27,48.82,15.14,8.2191,146.0916
818,313.14,658.97,71.66,42.49,175.29,8.8426,112.2584
819,877.34,455.41,50.49,42.04,18.88,7.5034,55.1432
820,424.95,607.45,57.54,39.16,2.14,9.5709,66.7064
821,832.40,474.02,68.00,41.52,30.31,6.6745,98.7492
822,310.69,731.48,46.94,45.12,172.48,5.7580,51.1484
823,883.76,308.17,38.87,35.83,8.76,5.2477,27.8517
824,535.81,405.14,45.30,41.29,1.88,8.8306,43.5903
825,755.85,462.58,69.46,48.37,19.48,8.2030,120.0516
826,685.40,422.89,51.27,46.48,171.78,8.7038,62.8650
828,541.23,655.89,39.18,37.13,5.91,7.9386,29.3216
829,392.55,167.70,74.47,39.94,152.44,10.8716,113.9499
830,425.50,264.34,74.54,41.32,151.52,9.8992,118.1086
831,370.49,164.84,62.53,42.19,154.15,24.0509,84.8747
832,798.93,545.50,76.23,52.59,171.58,9.1203,157.2251
833,591.66,163.78,41.10,36.81,21.20,8.0289,31.9860
834,780.30,415.21,41.21,36.43,3.92,7.3687,31.8325
835,563.08,344.29,75.71,38.90,171.27,11.6428,114.7106
836,433.94,215.94,59.60,54.86,125.23,8.6060,100.2400
837,470.16,206.32,72.09,43.09,153.67,12.3409,115.2048
838,639.16,488.22,48.67,37.38,17.04,9.2549,45.5537
839,872.66,739.47,24.11,22.48,2.83,4.6467,6.7217
840,759.83,579.48,23.36,21.36,179.26,7.7728,5.9974
841,773.86,380.57,35.24,26.09,12.86,10.8193,16.6682
842,693.51,712.90,80.90,43.58,3.14,11.3861,146.7183
843,538.60,478.86,28.64,25.23,131.94,8.6062,10.6498
844,456.06,175.77,74.28,43.23,152.06,13.3273,122.7170
845,657.59,483.59,51.20,43.16,7.45,14.0727,58.2134
846,674.74,358.86,32.07,31.71,88.53,8.2219,16.7809
852,647.53,720.84,62.62,55.17,174.38,9.6560,111.3147
517,429.25,391.36,87.82,61.32,164.85,6.8637,243.2690
893,435.23,746.38,97.69,69.12,154.36,9.1752,339.3140
35,522.68,4.83,49.14,45.18,130.42,11.8062,56.1287
689,712.30,632.43,55.59,46.11,2.15,9.8092,73.2979
849,734.36,284.42,57.59,38.12,8.29,6.3157,65.0519
847,716.59,19.88,40.14,38.11,174.87,1.6090,31.5950
316,657.84,177.51,76.07,46.57,179.60,10.1104,138.6286
554,436.16,458.38,59.96,50.71,4.02,10.5652,93.8061
848,528.89,120.94,67.16,45.84,161.16,13.8020,106.3841
868,459.48,477.67,33.53,30.59,175.51,6.4946,17.6860
923,275.82,772.76,64.43,44.71,167.13,8.1390,95.4862
932,666.83,785.27,61.18,43.63,19.79,6.0770,84.0282
827,597.70,511.39,43.45,42.84,0.12,4.8102,41.6115
853,739.16,17.97,70.06,45.05,11.47,16.5126,113.7663
896,778.18,753.12,108.03,49.86,18.60,7.7070,299.3978
850,790.44,10.62,60.13,44.34,20.45,10.7826,82.4661
953,352.40,785.56,81.03,46.81,164.18,7.4602,158.0987
856,575.50,710.15,72.47,49.74,12.38,10.6467,134.3802
886,541.62,522.12,61.42,42.86,167.15,5.7026,83.1839
954,770.33,793.15,64.03,50.45,107.37,27.4975,106.3966
960,497.27,790.53,48.54,26.11,177.47,6.2180,31.6509
974,617.97,794.05,69.33,27.94,12.97,5.8755,69.0898
42,649.30,61.45,119.37,47.14,6.13,12.4501,345.5210
37,736.47,159.25,48.85,39.26,7.59,17.1179,48.1913
980,312.48,792.03,35.25,17.84,177.74,4.8152,11.4014
20,547.78,133.47,59.42,56.13,99.32,12.1321,101.9581
