气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,438.38,173.86,98.36,56.99,5.64,12.3286,283.6482
2,380.02,132.51,86.55,57.06,7.47,9.6226,219.9128
3,587.89,383.41,92.37,47.77,7.98,11.9671,209.7071
4,873.93,657.89,60.55,49.32,160.21,5.7143,93.0226
5,847.27,315.34,46.76,38.17,25.35,6.3731,42.9343
6,875.93,511.13,60.85,35.22,24.11,6.5189,67.0907
7,279.88,585.89,76.20,47.55,5.52,8.6956,142.0517
8,598.60,630.84,65.56,37.53,151.10,11.7047,82.9896
9,802.13,624.53,70.81,52.39,157.20,6.9443,135.1451
10,822.53,532.09,63.29,46.85,27.79,8.0547,96.5346
11,255.15,353.01,79.12,46.23,9.49,6.2633,148.8617
12,354.86,612.25,44.66,38.73,13.87,6.8404,39.7497
13,316.33,330.16,46.62,43.07,173.64,5.2270,48.1489
15,421.58,680.27,64.19,37.71,11.48,9.3334,79.9286
16,720.91,176.80,49.85,38.36,162.34,9.2180,49.0437
17,695.29,487.68,55.49,44.44,151.28,7.2108,70.3919
18,783.49,472.26,36.98,34.81,0.47,7.2768,24.4951
19,471.39,455.58,45.60,35.54,175.00,6.7805,38.0160
20,597.60,571.38,43.27,41.73,174.46,8.8167,40.1878
22,366.65,222.74,44.58,42.73,2.59,4.2905,43.6995
23,828.29,208.50,52.05,41.95,28.93,6.9108,58.4516
24,660.72,345.97,67.34,59.92,1.80,8.0196,139.8066
25,712.46,629.07,56.05,46.91,46.44,6.5644,75.8324
26,520.35,357.99,61.94,46.31,7.75,9.4213,91.4007
27,634.48,432.84,74.49,36.04,178.68,10.7205,102.8994
28,737.87,352.58,55.52,42.00,7.14,9.0509,66.6133
29,434.44,347.87,61.24,38.90,151.27,9.2463,75.0539
30,569.26,106.23,48.67,48.13,175.54,9.0999,58.6512
31,591.98,690.89,44.49,43.06,4.89,7.0181,43.8515
32,538.04,728.04,38.05,37.31,2.22,8.3878,27.7820
33,751.31,529.37,57.87,46.26,18.04,10.8452,79.7051
34,539.49,478.79,43.21,38.04,5.20,8.6363,36.5415
35,541.64,587.25,87.80,50.59,148.54,6.8282,200.6419
36,562.37,335.88,32.85,30.66,91.25,7.7115,17.0285
38,644.44,144.19,114.54,45.47,4.58,9.9265,306.8983
39,539.19,551.70,30.52,28.60,178.56,11.7568,13.7103
40,569.61,286.35,57.31,40.67,148.79,7.2382,68.7162
41,483.07,293.07,79.58,42.33,147.60,10.9924,137.9345
42,703.84,535.29,45.95,42.21,3.34,7.7355,45.8480
45,740.56,225.41,62.58,38.67,169.04,8.5738,77.9108
48,601.31,24.08,95.41,45.49,160.57,7.8332,213.0100
52,405.59,495.91,93.09,46.99,146.39,9.9341,209.5043
53,532.02,210.77,82.59,46.10,169.45,8.6981,161.7633
55,518.49,59.73,64.26,44.71,179.39,8.9717,94.9695
56,609.69,64.59,83.45,46.21,3.03,9.3531,165.5413
57,651.86,555.56,53.25,43.54,177.49,5.1764,63.5037
59,719.48,223.58,47.54,41.82,7.27,11.6940,48.6215
60,722.09,91.38,52.12,35.97,34.02,8.4148,50.2687
61,708.03,423.11,67.57,27.53,9.28,9.1838,64.6613
62,593.91,226.48,38.45,36.00,90.35,6.4565,27.3899
63,781.06,389.50,74.77,53.86,152.88,13.8329,154.8994
64,467.27,262.76,75.94,42.67,145.10,10.1545,126.5952
65,414.48,464.15,91.97,48.62,155.92,14.8715,211.5546
67,637.17,699.47,56.26,40.41,20.06,10.4976,65.7961
68,405.92,241.24,71.02,44.16,165.17,8.5007,114.6103
69,658.31,600.31,65.85,39.91,176.02,15.1972,89.0297
