气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,725.02,16.19,46.92,36.12,155.65,6.7226,40.9007
10,846.90,90.60,45.88,42.58,5.51,5.5474,46.1105
25,732.93,40.09,53.74,38.45,1.90,10.7276,57.1151
32,507.87,182.89,64.48,41.10,174.31,9.0081,87.9209
67,609.07,6.06,29.57,11.29,179.25,10.0339,5.0781
70,255.23,218.59,61.69,60.13,2.12,8.4859,117.7328
263,662.49,178.77,80.11,44.62,7.28,7.4422,147.3377
322,778.45,224.99,77.81,63.84,10.64,11.0517,198.8382
266,545.26,109.51,67.90,34.85,148.93,10.8234,82.6624
414,385.34,268.91,60.94,41.62,153.60,9.4920,79.5221
439,659.32,419.80,69.55,34.99,12.70,13.0025,87.0722
456,387.00,335.55,95.87,56.10,140.10,9.0411,265.2842
484,702.50,394.62,44.39,40.09,6.47,7.3766,40.6522
572,530.37,392.93,89.74,49.65,152.02,9.8689,205.7188
530,355.87,486.94,49.59,38.38,27.29,6.5712,48.5481
580,465.71,439.35,95.61,40.11,8.57,8.7641,188.6440
595,733.25,509.58,93.70,50.32,22.03,14.4720,227.3067
597,736.30,479.39,61.44,40.69,28.56,11.6465,79.0209
588,571.10,429.67,64.84,35.90,175.70,11.5543,77.6514
358,623.44,223.94,74.98,32.56,176.66,12.3667,94.1872
682,650.20,495.53,63.39,34.87,178.03,11.1782,72.0784
735,516.35,612.08,57.48,43.92,161.64,9.7994,74.6545
736,399.19,593.58,70.31,48.85,159.54,8.1387,124.2130
802,723.17,233.92,62.10,48.11,151.97,7.8627,95.4366
811,590.09,170.28,69.58,40.36,177.81,12.9201,100.5034
812,875.46,545.46,58.54,49.60,170.44,6.6003,87.4561
813,842.29,196.39,50.08,42.39,18.53,7.7607,54.7000
814,312.04,231.44,47.65,43.13,172.36,6.6928,50.3760
816,591.46,524.44,44.73,42.20,174.57,8.1593,43.4371
817,289.08,439.56,69.97,50.51,6.65,7.6168,127.2089
818,314.01,575.24,73.90,58.18,165.96,8.8684,163.4558
819,885.10,387.06,43.67,42.83,4.42,6.5153,42.0334
820,429.21,502.61,49.83,37.57,163.27,10.0983,47.9886
821,835.54,403.04,68.48,39.85,25.82,9.3996,96.1468
822,306.21,667.98,52.07,42.54,173.77,5.9437,59.3418
823,878.51,253.25,37.84,34.82,175.24,6.5724,25.6533
824,531.18,313.90,45.64,40.49,174.42,10.0706,43.4020
825,758.80,371.76,68.34,43.40,22.49,8.5765,104.2791
826,674.64,337.22,53.00,44.63,176.60,9.0391,64.4898
828,544.67,564.07,37.31,36.45,2.91,10.2475,26.0966
829,372.81,69.49,73.42,41.78,141.28,12.3201,115.8626
830,415.45,152.27,74.05,39.20,154.46,9.8573,110.5772
831,353.54,55.52,45.11,33.18,106.97,8.4359,34.7450
832,798.11,454.51,59.63,38.48,174.92,8.6391,70.3995
833,592.08,84.43,42.90,36.98,22.03,9.0118,35.0085
834,779.54,348.40,41.29,39.02,178.80,6.4923,34.2142
835,553.94,229.50,78.81,33.38,168.58,10.6821,106.6512
836,440.16,129.48,60.41,57.63,178.91,8.3215,108.1920
837,451.54,93.85,70.16,41.66,145.47,18.7791,105.4933
838,641.10,379.81,52.01,32.08,13.60,11.9885,44.6419
839,873.64,685.45,24.25,23.66,3.47,4.5101,7.1608
841,781.63,266.23,38.49,25.34,9.36,8.0906,19.3180
842,691.24,613.09,84.98,42.26,2.54,9.3427,156.9932
844,444.91,72.08,76.59,40.30,165.13,14.2555,121.6195
846,672.56,286.77,32.46,30.83,179.96,7.1290,16.7125
852,645.27,620.19,60.04,54.91,179.93,8.0294,101.8176
517,439.35,308.71,85.19,69.21,150.77,5.5735,258.4430
893,428.31,640.22,89.79,61.43,0.59,10.0221,254.8054
689,714.75,534.69,67.31,45.17,175.31,8.3832,105.3092
849,731.90,194.33,61.91,40.83,16.66,7.4131,80.5151
316,655.56,66.25,70.92,47.14,141.05,3.6457,121.9870
554,429.27,357.07,64.50,46.68,156.73,10.0484,99.9174
848,530.15,12.73,74.51,49.68,164.04,2.1018,141.8767
868,453.01,380.38,34.61,31.55,177.89,10.5187,19.4418
923,268.66,696.39,58.49,40.21,5.44,7.1148,70.7625
932,665.79,688.71,51.66,45.23,177.55,9.9075,62.0869
827,595.62,438.17,43.00,38.62,177.12,7.3464,36.7460
896,772.84,660.66,109.13,43.87,12.22,10.1931,268.7930
953,353.03,698.64,76.31,50.15,172.64,8.1071,150.2627
856,578.77,600.72,82.54,50.13,10.08,14.3418,175.6834
886,538.56,423.57,55.24,49.25,1.27,6.2652,77.3176
954,763.19,703.54,85.86,58.79,156.26,11.5767,222.9370
974,639.76,697.07,83.54,45.46,6.14,11.4596,163.2062
980,299.17,731.26,30.48,28.37,173.37,9.3788,13.5620
20,538.91,54.03,54.10,48.42,10.41,7.6404,72.9061
987,355.79,108.62,42.31,40.15,173.64,6.8950,36.9784
37,748.01,69.25,49.74,42.53,25.75,6.6312,54.1334
988,512.36,725.20,130.67,79.85,2.72,10.8907,701.4038
1000,655.68,89.84,68.93,40.07,7.75,7.4778,97.9511
1013,731.04,770.10,36.46,35.02,177.44,6.2557,23.9511
1014,569.65,200.25,32.44,32.16,0.67,8.1160,17.4086
1030,433.23,772.78,62.44,45.71,8.92,7.7219,91.6698
851,591.24,615.37,54.14,39.73,18.83,5.4120,59.9111
1048,527.19,766.16,76.96,53.08,162.43,30.5601,161.7364
845,652.62,394.47,50.20,45.90,17.82,6.9986,59.5078
1058,747.65,731.25,44.70,39.84,0.25,8.2102,40.9561
1071,531.56,788.33,91.69,35.22,5.65,10.2851,152.3103
815,417.44,5.23,100.30,27.85,177.60,12.2671,144.1247
1045,596.58,785.19,60.07,36.63,172.80,2.2482,68.0081
1084,550.42,791.20,52.89,21.19,0.81,9.6969,30.4880
1033,727.22,412.59,11.91,11.12,93.04,3.8412,0.8123
1066,783.33,248.41,51.83,38.08,116.04,10.8753,52.6125
