气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,438.45,216.05,100.27,60.01,6.48,10.2433,310.4168
2,378.24,169.71,83.28,62.15,1.34,6.5045,221.7430
3,585.44,432.80,91.93,51.49,13.03,13.5921,223.8324
4,872.32,683.04,58.42,51.48,179.04,7.2644,90.3767
5,849.70,341.45,46.47,38.48,24.47,5.4393,42.7540
6,874.58,540.34,58.68,37.14,22.30,7.3788,65.7830
7,277.43,619.29,77.04,45.11,0.82,9.7255,137.7460
8,605.22,669.66,68.09,36.09,154.64,10.5259,86.0985
9,805.13,656.44,65.33,47.71,148.81,8.2562,104.7529
10,817.33,561.09,58.77,46.99,21.90,6.0490,83.4921
11,257.57,381.64,76.06,48.99,3.13,7.7658,145.8091
12,354.89,641.38,42.70,38.56,175.73,7.4137,36.1735
13,313.80,353.30,48.44,41.50,168.87,5.2621,50.1016
15,418.67,718.96,57.23,38.59,14.56,9.7955,65.0269
16,719.27,214.44,47.96,39.62,177.71,7.4335,46.8824
17,701.09,519.85,49.75,46.10,175.00,8.1643,58.7014
18,786.28,500.32,36.79,35.47,177.15,6.6414,24.6937
19,473.25,478.70,39.69,36.60,92.97,5.4471,29.6602
20,596.59,603.77,40.36,39.09,88.70,6.8419,32.7589
22,369.59,247.27,43.49,42.37,3.12,6.3709,41.2413
23,822.89,234.45,54.21,40.23,35.61,6.3060,60.8186
24,658.08,384.05,74.83,56.46,161.47,8.1643,162.6344
25,707.68,662.51,52.31,49.16,8.88,9.5377,69.2122
26,521.14,396.93,64.04,44.67,12.25,9.4041,94.2603
27,636.92,476.87,71.77,33.30,177.89,9.8567,88.2575
28,739.08,388.18,56.79,44.47,7.35,9.0253,73.7793
29,436.94,389.47,64.32,34.68,155.52,10.0404,73.8136
30,566.88,141.97,48.41,44.55,0.96,8.4097,53.7023
31,591.21,727.46,43.01,42.43,2.24,10.0463,40.3835
32,537.13,764.06,38.93,35.60,6.69,8.6082,27.7550
33,749.30,563.01,55.99,44.64,25.36,6.5210,72.0039
34,539.84,515.41,39.73,38.28,1.02,8.8437,31.0866
35,543.48,627.50,81.90,56.06,159.62,12.0826,193.4544
36,557.00,369.32,32.05,31.21,94.83,7.9983,16.4933
38,642.66,186.95,110.89,50.47,2.58,8.5976,319.2490
39,539.95,585.73,30.03,28.87,179.04,7.7987,13.3889
40,574.98,324.40,59.80,41.37,141.26,9.1535,76.1062
41,489.40,341.58,82.79,47.89,149.68,13.7403,168.8690
42,702.24,567.85,45.79,41.00,7.54,8.8104,44.2326
45,743.63,269.38,51.60,41.97,6.13,10.0912,57.4730
48,600.25,67.95,89.62,47.26,163.83,10.0286,195.2532
52,408.43,533.75,79.89,48.72,152.41,15.6270,159.9512
53,529.19,253.95,82.46,40.78,171.32,8.0204,142.6463
55,515.10,100.06,71.27,50.10,6.70,6.2412,130.9158
56,607.02,107.40,84.14,44.92,2.65,10.0248,163.6084
57,649.45,592.22,53.57,41.68,173.78,6.1192,61.5247
59,713.59,260.54,47.19,46.09,8.23,8.2066,52.8009
60,720.65,125.65,60.95,29.27,25.98,10.6786,55.9337
61,706.12,462.51,66.16,27.82,10.28,8.8968,62.6546
62,594.78,259.24,37.63,36.35,88.24,7.1281,26.4780
63,778.69,429.14,88.31,52.85,163.84,9.5528,212.0442
64,470.28,308.90,88.97,48.93,148.24,15.5889,199.2612
65,415.18,500.27,99.51,51.62,162.73,12.0211,262.9872
67,631.03,743.13,58.43,40.11,32.42,9.9143,70.4321
68,413.64,281.48,64.90,45.27,161.63,10.0585,98.0911
69,658.51,640.41,66.91,35.82,173.90,12.4875,82.5000
70,318.14,751.10,70.11,39.75,161.92,7.4043,100.5098
71,575.18,204.93,65.44,40.26,5.94,11.0935,88.6988
72,644.75,612.01,48.18,38.57,171.67,8.9476,46.0685
73,771.99,107.88,77.93,55.99,23.00,35.5445,174.9397
74,747.93,144.02,83.61,37.24,25.16,13.8618,133.9474
77,495.23,125.64,91.17,45.39,159.31,10.3003,194.0861
79,719.81,429.97,61.94,36.42,36.34,6.2206,71.8793
80,436.04,313.40,64.85,57.97,18.19,5.6025,125.4247
81,553.97,227.99,61.50,43.17,161.21,8.6327,83.9928
89,406.39,783.43,75.60,41.66,174.92,3.6804,122.5050
43,444.44,588.72,75.04,52.13,155.33,12.2281,151.0179
78,657.90,305.27,84.75,37.37,3.46,10.6326,138.0889
