气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,876.62,430.12,56.51,49.62,172.59,6.7444,81.5122
5,838.99,80.28,46.63,40.65,6.97,5.8265,45.4815
6,894.66,284.68,43.73,36.72,13.35,6.2454,36.1307
7,293.95,303.50,71.00,59.20,8.73,8.5649,153.5176
8,560.99,230.37,62.76,39.41,12.51,9.9518,79.8529
9,790.86,289.98,78.02,46.35,174.31,8.8385,145.1680
10,842.45,267.91,58.69,42.91,18.18,6.9366,76.0203
11,262.27,83.08,63.69,45.72,11.19,7.2030,95.3996
12,366.54,358.88,45.08,38.20,16.16,6.7842,39.9364
13,308.70,119.28,55.77,43.51,32.81,5.3691,69.6205
15,427.19,312.04,55.03,32.22,172.64,9.7831,50.1993
24,667.64,11.31,68.75,32.38,3.62,6.9112,78.7308
25,757.92,317.34,65.12,36.58,29.93,12.4623,79.8094
26,486.62,14.92,53.34,38.84,178.80,5.0098,56.8410
27,614.04,15.81,55.96,36.30,161.64,13.6673,58.4701
28,732.37,33.36,70.17,41.00,28.10,7.0635,103.8573
31,588.31,361.52,45.86,42.93,175.92,8.7910,46.4472
32,553.39,412.76,40.00,36.73,89.75,7.7491,30.2306
33,762.25,216.29,74.55,37.98,21.79,11.8086,108.5813
34,518.27,155.10,44.96,37.79,132.05,7.5219,39.3029
35,522.41,192.06,90.81,50.99,152.56,11.3841,216.2896
52,369.20,161.74,82.76,58.03,123.42,8.5263,204.4556
63,778.69,64.50,95.14,55.77,22.35,9.2583,259.7028
65,463.81,145.97,78.83,54.51,38.60,9.0907,174.2922
67,631.34,291.25,51.22,36.78,169.17,10.2251,49.6436
69,678.97,233.80,67.98,33.14,18.40,8.9500,78.7820
70,313.61,437.13,92.01,54.90,9.14,7.2965,239.0941
72,654.69,180.84,53.26,32.40,13.33,9.5886,47.2835
79,695.32,77.96,58.27,49.72,127.51,7.9253,86.8511
89,392.03,440.69,70.29,42.20,159.40,3.7221,107.2712
200,861.89,153.54,36.57,35.77,175.60,6.3944,24.6205
211,312.10,557.70,46.64,40.89,10.94,4.8656,45.7554
54,671.01,143.92,32.91,27.94,0.48,8.8571,15.5673
46,542.15,25.46,78.87,43.47,175.36,10.5369,139.1160
238,877.65,592.03,23.17,21.96,179.50,4.2660,6.0658
263,694.07,432.78,88.20,46.42,3.17,9.8066,185.7709
265,514.42,435.42,53.36,44.51,9.65,9.1801,65.1936
84,370.07,113.38,58.87,36.06,152.81,10.2166,64.2968
282,649.52,440.24,81.69,48.84,19.51,11.8206,167.7061
83,469.64,249.61,86.58,37.44,2.39,10.8187,144.3763
37,753.90,342.30,78.64,44.80,25.34,11.8510,142.5327
320,422.75,454.33,98.30,51.42,163.77,11.5574,255.6116
316,720.85,371.87,60.17,56.00,7.74,9.6447,104.3219
43,419.39,176.09,74.72,49.48,159.53,9.4083,142.1036
349,272.84,547.68,69.36,32.72,6.58,8.2045,80.9839
20,588.53,293.43,43.28,41.10,7.25,8.7611,39.5995
322,774.26,485.20,104.14,42.93,17.91,8.3164,239.5008
379,348.35,534.08,72.39,44.74,160.36,7.9192,120.5967
266,595.58,410.79,81.08,46.44,13.54,10.1676,157.0801
314,534.10,250.77,63.41,47.17,155.64,6.3583,97.5628
380,755.60,524.59,75.10,61.14,167.62,5.9117,177.3864
406,280.34,622.88,29.43,27.86,178.09,6.0258,12.4129
413,349.22,5.07,38.87,17.34,1.76,2.2642,13.4726
414,492.90,530.11,120.14,73.98,161.74,9.5644,549.3945
439,721.16,641.68,37.98,37.10,178.07,6.8318,27.5254
456,437.69,604.16,62.23,45.31,17.79,8.0498,90.2571
474,510.94,603.96,96.41,57.53,152.58,14.2628,275.0604
484,727.57,590.66,53.29,46.05,169.47,7.6490,67.2903
471,590.18,613.30,59.26,53.76,177.70,10.8942,97.1215
42,684.55,253.82,45.76,40.11,16.50,5.2764,43.2073
17,668.77,180.78,47.54,41.76,6.59,9.7558,48.5415
554,533.56,658.68,64.73,38.60,155.82,13.1183,83.2098
517,506.22,578.04,76.16,63.93,165.79,38.3106,190.7649
560,309.76,720.31,75.96,48.37,152.59,14.0168,143.5894
57,643.28,234.23,44.37,43.99,88.30,8.1868,44.5547
569,566.10,63.66,32.01,31.23,88.98,10.2429,16.4591
572,609.00,709.01,103.69,37.29,4.13,16.1311,206.2357
530,448.37,692.26,69.40,58.36,145.69,13.1545,144.5866
580,481.83,721.49,57.96,36.79,166.05,8.2655,63.5783
595,729.25,757.64,64.53,45.64,30.33,9.2149,97.7797
597,763.10,752.47,74.87,47.72,34.81,7.7222,137.6111
51,770.87,113.95,30.12,29.92,90.74,9.7580,13.9664
588,633.09,731.79,88.67,41.54,178.66,6.7203,168.0287
287,613.71,434.47,61.72,34.31,28.72,11.4300,67.2427
618,406.51,758.74,44.31,25.46,162.64,9.8782,25.7210
631,773.35,232.09,43.75,31.88,0.68,6.9193,31.3962
639,341.90,775.40,82.43,40.34,3.83,8.3482,141.0159
653,239.49,789.86,42.01,25.75,177.82,5.2129,23.3797
358,649.32,514.29,70.98,58.09,15.80,11.8988,150.5665
667,770.22,554.40,42.50,36.95,15.91,8.0484,34.3298
299,449.07,216.23,38.18,34.25,176.46,7.8059,25.6816
670,703.68,792.56,55.71,29.64,167.36,5.8983,47.3319
29,420.57,7.51,36.30,14.21,179.58,3.1984,9.6361
682,668.34,793.98,49.88,23.27,6.50,9.8804,29.7883
610,546.26,212.01,31.19,28.59,112.15,13.1223,14.3149
540,731.02,272.94,11.36,10.34,1.23,7.7949,0.6864
607,707.84,80.23,51.31,39.87,105.77,22.9090,54.0139
