气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
9,725.08,29.69,47.52,42.07,172.61,10.8080,48.8766
10,845.98,98.92,47.20,42.86,7.75,4.5751,49.1127
25,735.18,54.60,55.34,36.93,7.33,10.2715,58.1795
32,508.21,194.91,62.92,43.23,176.76,8.0624,88.0446
67,599.09,5.95,54.44,19.72,1.56,17.6050,30.0672
70,254.56,228.52,65.09,59.61,18.43,8.1550,129.9225
263,662.14,190.59,80.39,46.04,8.49,9.1262,153.0657
322,778.16,237.33,78.75,66.47,177.16,10.6075,212.0752
266,547.29,123.43,67.20,36.20,147.19,8.0410,84.1027
380,715.95,256.81,56.61,41.40,13.31,5.6774,68.2519
414,387.02,282.68,63.35,41.57,149.58,8.3672,85.8043
439,659.21,433.91,69.15,33.83,11.19,9.1613,83.2314
456,389.37,346.84,99.16,53.79,140.63,8.8493,272.0933
484,702.50,404.54,43.78,41.88,177.47,8.7443,41.3008
572,532.44,407.07,87.60,50.27,152.31,9.7406,198.4748
530,355.31,496.12,49.97,38.58,25.93,6.4000,49.5617
580,464.87,452.11,95.47,41.78,7.86,9.7682,195.9168
595,732.10,520.92,91.69,46.32,20.85,12.4503,200.3697
597,734.59,491.19,61.98,41.35,28.78,10.2142,81.7172
588,573.73,445.95,63.39,37.53,175.60,6.2824,77.5899
358,624.36,240.75,75.00,33.62,176.56,11.1441,97.2855
682,650.11,510.92,66.28,33.85,178.79,11.2746,76.5007
735,516.59,625.63,58.64,44.58,161.13,7.8827,78.8592
736,400.69,604.83,72.31,50.09,159.52,9.5477,134.7505
802,725.57,241.70,63.98,41.82,146.84,9.2603,88.0738
811,590.69,186.23,74.02,40.91,0.45,13.0674,115.3328
812,875.59,553.27,60.35,48.23,165.45,5.5224,90.3791
813,842.69,205.52,49.52,42.22,20.23,5.6604,53.2556
814,313.75,239.94,48.25,43.14,177.31,6.3048,51.6728
815,427.83,10.69,116.73,32.86,174.12,2.9096,230.3680
816,591.81,536.80,44.59,42.17,175.07,9.1705,43.1264
817,288.40,450.72,69.55,49.27,8.54,8.5562,122.6281
818,314.12,587.70,71.33,58.33,166.96,8.0260,152.6755
819,884.31,395.35,44.85,42.59,172.31,5.4178,44.0799
820,430.09,516.02,45.80,39.23,168.85,9.8239,42.3257
821,835.24,412.95,66.93,39.68,26.61,7.1809,91.4511
822,307.03,676.34,50.43,43.00,0.98,6.7642,56.2593
823,879.77,260.51,37.88,35.15,175.62,4.4244,25.9500
824,531.77,326.27,47.53,40.38,153.38,10.3474,46.9272
825,759.21,383.68,67.54,44.42,24.67,7.6281,104.2425
826,676.04,348.68,53.74,45.89,172.17,8.1463,68.1833
828,544.38,576.66,37.57,36.52,1.89,8.5069,26.5244
829,375.82,82.66,75.56,41.97,143.42,11.3939,123.2694
