气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
1,439.07,185.68,100.25,58.46,6.59,9.0236,302.2457
2,379.16,142.00,85.89,57.96,7.00,9.0389,219.9667
3,587.92,396.66,96.32,48.69,10.59,11.3908,232.3793
4,873.71,665.19,58.11,51.25,170.66,6.8669,89.0307
5,848.33,322.49,46.96,38.43,27.80,6.0106,43.5962
6,875.60,518.74,60.46,35.91,23.51,7.9621,67.5195
7,279.14,594.70,76.51,47.22,5.12,8.1489,142.2003
8,600.24,641.55,66.98,37.30,150.89,8.1033,86.0689
9,802.12,632.77,70.42,52.21,156.10,6.5876,133.2068
10,821.15,540.29,62.34,46.71,26.29,8.2367,93.3959
11,255.95,360.67,78.24,47.05,8.31,7.4805,148.1935
12,354.74,619.96,44.05,38.59,8.55,8.1125,38.5215
13,315.76,336.49,46.81,43.71,174.56,5.7664,49.2804
15,420.14,690.30,61.53,38.54,13.19,10.3659,75.0596
16,721.02,187.59,49.93,38.44,163.40,8.4709,49.3092
17,696.96,495.91,52.72,43.94,155.96,7.8053,62.8368
18,784.40,480.01,36.21,35.70,178.36,3.9532,24.0793
19,475.25,461.61,41.25,36.56,172.32,5.5810,32.0019
20,597.18,580.53,41.61,40.61,176.91,9.8859,36.1733
22,367.10,229.04,43.30,41.63,0.11,5.7400,40.1571
23,827.07,215.83,53.35,41.49,32.11,5.7109,60.7504
24,660.23,355.65,69.13,60.68,176.15,8.7098,149.1814
25,710.68,637.03,56.72,48.58,36.54,7.5735,80.3913
26,520.40,368.70,61.66,45.25,7.91,10.1457,88.5118
27,633.80,445.48,71.59,35.68,178.42,9.4481,94.0732
28,738.02,362.29,55.79,42.96,7.21,9.4884,68.7918
29,434.73,359.14,61.69,37.57,154.28,12.1398,73.5451
30,568.18,115.85,47.54,47.07,176.35,10.2033,54.7344
31,591.94,700.25,43.87,43.19,2.19,8.5572,42.7664
32,538.17,737.97,38.53,36.44,4.61,7.7779,27.8309
33,750.88,538.33,56.58,46.46,19.09,9.4613,76.5131
34,539.80,488.30,41.40,38.44,1.81,8.8346,33.8926
35,542.34,599.00,86.37,54.49,148.70,8.9658,209.1136
36,560.65,344.82,31.92,29.66,93.23,8.0555,15.5521
38,643.94,154.86,115.25,46.42,4.69,12.4930,317.1927
39,539.10,561.21,30.19,28.57,179.24,10.1592,13.3998
40,570.05,296.88,59.52,41.61,146.45,8.3827,75.8495
41,483.71,305.68,82.84,44.99,147.51,11.2672,158.8320
42,703.48,544.24,45.14,41.97,3.58,7.9367,44.0080
45,739.56,237.43,49.48,43.22,10.74,18.7799,54.4473
48,598.91,36.55,96.79,45.75,160.76,12.3893,220.4964
52,407.12,506.48,87.48,48.15,149.73,12.0329,189.5684
53,534.30,221.54,83.74,47.81,165.66,7.5529,172.5089
55,516.17,72.52,68.64,53.22,155.02,15.0833,129.0048
56,608.50,75.54,81.30,45.59,4.32,13.7331,155.0188
57,651.74,564.95,52.41,44.27,177.24,7.5452,62.5581
59,714.86,232.73,43.69,41.83,98.76,10.1765,41.0802
60,722.93,102.10,56.41,31.80,33.42,8.3231,52.0676
61,707.26,433.46,66.74,27.91,11.53,8.1656,63.9477
62,594.03,235.15,38.57,35.95,89.49,8.4087,27.5156
63,779.37,401.12,77.42,54.24,157.38,10.4645,167.2601
64,468.13,275.74,78.10,43.14,148.23,9.0697,135.3722
65,413.75,473.58,100.82,52.21,157.70,9.8272,273.0047
67,635.78,711.97,55.65,41.31,23.45,12.4772,65.8215
68,407.92,251.98,69.01,44.39,166.06,9.1760,108.7366
69,657.79,611.41,65.74,41.39,174.97,9.5026,92.0190
70,318.97,727.99,72.17,40.33,162.79,7.6905,108.0644
71,575.01,174.92,72.07,42.45,11.39,9.1639,113.4384
72,643.55,581.78,49.64,37.19,175.37,7.7563,47.1460
73,770.24,79.66,91.28,61.11,31.76,6.6396,261.9784
74,752.99,114.86,78.65,38.55,21.55,7.8467,122.6972
77,492.89,99.36,91.46,45.11,163.09,9.1465,194.1132
79,723.68,404.47,73.47,39.65,36.55,6.3278,110.1085
80,437.56,289.27,61.91,56.88,5.38,8.0449,112.1422
81,551.40,201.22,57.81,40.36,154.39,6.6222,69.3872
89,406.18,760.64,76.88,49.71,167.71,9.2896,151.1755
37,716.44,703.72,82.20,57.15,12.60,9.5460,198.6501
200,884.04,358.10,39.77,34.18,23.18,5.2772,27.8074
202,828.87,7.09,88.40,28.16,171.45,5.6213,113.2121
203,743.37,6.22,45.25,16.07,0.14,11.0285,16.9347
204,753.70,643.27,22.59,22.29,89.50,6.8978,5.8529
205,703.05,83.45,34.46,33.82,2.16,6.5937,20.6625
206,501.48,6.93,44.42,30.65,156.80,8.0460,31.1195
211,316.30,783.59,55.10,39.07,171.36,3.5518,61.0243
139,452.55,8.11,72.77,41.03,158.66,7.4171,111.7732
47,377.44,256.35,39.97,30.69,2.14,12.9182,25.2143
82,740.65,418.33,60.79,38.80,2.05,16.7405,73.7736
87,522.68,87.36,79.58,47.73,164.07,17.3596,155.5155
54,678.00,422.47,35.95,32.22,4.31,6.8489,21.4195
51,763.58,476.11,36.21,26.30,19.48,8.8430,17.7432
46,569.05,449.71,68.22,34.84,170.83,14.0407,83.4170
238,873.15,786.46,23.77,24.00,179.67,5.2369,6.9766
43,441.82,558.38,68.99,53.02,160.53,8.6906,129.8252
255,588.67,788.08,68.73,32.99,176.75,5.6032,80.1747
263,691.47,786.65,86.78,33.20,175.45,14.5977,128.6127
265,517.52,793.24,50.78,37.68,150.55,8.8628,49.9893
266,549.18,791.04,52.00,28.06,179.27,5.3753,39.0321
86,638.62,277.52,67.51,38.39,8.63,18.4625,90.0072
78,656.89,273.48,85.13,42.11,179.79,24.0075,156.9910
84,397.29,438.42,68.99,42.85,156.53,6.3171,104.9447
280,765.43,795.25,37.81,13.80,0.91,1.4502,10.1522
282,653.38,794.77,58.71,28.52,160.27,5.1786,50.5636
285,716.76,703.81,81.04,57.50,11.39,0.0000,194.2876
287,562.61,790.67,76.47,25.80,179.59,0.0000,77.6191
83,456.38,637.86,70.73,56.72,165.96,45.4646,145.9667
