气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
3,596.16,44.65,75.54,43.58,6.91,9.6584,127.9177
4,876.74,475.10,55.17,53.16,177.67,7.7660,83.2362
5,840.60,126.42,47.94,41.46,10.18,6.2483,49.0159
6,890.83,322.33,44.93,38.32,30.61,5.4517,39.7929
7,294.42,354.93,68.16,56.35,3.76,6.5148,134.6779
8,562.40,307.57,58.48,37.51,6.61,10.7410,65.9846
9,793.78,352.35,67.46,49.84,171.88,7.9337,116.6992
10,841.04,320.05,56.43,43.13,23.53,6.5907,70.6469
11,260.12,133.20,69.68,47.43,144.99,7.3343,118.4783
12,361.65,410.62,45.68,38.82,24.18,8.2906,41.6840
13,306.93,161.39,48.80,41.96,8.31,6.2110,51.4193
15,429.51,390.91,62.24,36.96,166.41,10.6672,73.6658
23,853.14,19.04,50.45,41.90,17.57,5.8111,54.8542
24,662.59,76.88,73.90,37.32,178.40,8.3530,104.8574
25,750.22,383.35,63.27,41.26,40.93,11.6159,84.9649
26,496.74,76.47,61.87,41.20,165.32,8.9830,81.1274
27,619.55,94.50,71.96,33.44,173.30,9.8492,89.1043
28,729.86,94.69,70.13,37.87,23.27,8.2517,95.8303
29,413.15,34.11,56.52,51.35,4.25,13.4501,84.4044
31,589.70,423.75,43.73,43.20,178.39,8.5124,42.5008
32,548.52,468.04,40.34,36.84,91.41,7.8553,30.8436
33,761.66,278.45,71.77,36.27,25.56,9.6950,96.1357
34,524.70,216.48,44.65,38.41,170.82,8.7990,39.3938
35,524.22,270.12,93.09,52.11,156.22,11.1662,232.2977
40,529.87,3.65,59.67,31.67,148.01,4.8718,58.0049
52,376.27,229.17,92.62,55.55,125.55,9.3930,245.1505
62,597.93,6.88,42.18,20.01,177.51,2.5401,18.3144
63,778.02,128.49,89.06,68.49,19.24,9.2561,279.5207
65,456.55,210.02,68.46,68.10,1.30,11.3736,164.2166
67,640.96,364.89,42.91,33.76,172.00,10.4725,31.9795
69,670.24,306.21,66.40,34.75,18.39,8.7445,78.8322
70,315.98,486.43,86.88,55.31,2.40,6.7804,214.7785
72,648.61,257.51,53.36,33.50,14.18,10.9328,49.0777
79,705.02,139.33,53.70,50.59,89.34,15.0208,75.0466
80,435.24,34.57,60.96,50.66,109.98,4.5900,96.8439
89,395.66,498.07,73.82,48.78,159.03,6.3919,136.7411
200,868.61,192.28,36.49,35.86,173.28,5.4605,24.5617
211,308.07,602.42,45.44,42.97,5.85,5.9172,45.6546
54,671.34,202.98,33.35,28.65,4.20,9.0852,16.3955
51,781.12,173.25,34.52,30.51,22.93,7.7078,18.7024
46,549.30,101.58,76.67,41.21,179.24,10.6317,124.6320
238,876.27,628.17,23.88,23.56,1.96,5.6884,6.9103
263,690.82,503.71,87.21,47.58,176.00,8.9642,186.1826
265,514.82,504.11,57.06,44.28,172.30,9.3199,74.1894
84,371.20,172.84,63.77,34.05,147.96,7.4159,71.2351
282,645.34,509.65,74.93,52.39,13.15,8.9413,151.2995
83,474.06,326.84,93.81,37.38,5.39,10.4749,169.2380
37,747.52,410.02,79.62,44.14,22.72,9.3101,143.9516
320,426.39,524.28,99.40,55.89,164.45,8.9119,284.0594
316,717.19,435.53,64.72,53.00,30.75,11.1442,114.1873
43,421.97,248.12,73.17,50.48,159.45,10.5129,139.0378
299,448.11,276.54,38.84,34.10,175.97,9.6606,26.4679
349,271.14,605.40,56.92,36.30,2.93,8.4537,60.5122
358,663.26,585.21,48.67,47.08,1.28,11.9710,57.3679
20,589.91,350.11,45.00,40.05,6.97,7.5701,41.7279
322,772.07,552.23,105.40,41.42,14.23,10.4384,236.7461
379,353.23,600.50,66.14,47.97,173.96,9.9690,107.9556
266,591.01,487.52,85.16,46.29,12.83,9.0847,172.7069
314,535.24,316.85,53.26,51.06,178.93,11.9611,74.5129
380,760.44,596.18,80.42,61.53,179.07,7.5077,204.7124
400,644.14,588.35,72.12,60.85,5.75,9.5350,162.8168
406,286.75,663.19,29.83,28.46,177.34,5.9795,13.0232
413,351.20,36.07,43.61,40.54,176.84,6.3038,39.6665
414,497.35,603.44,117.14,81.45,174.59,10.9285,574.9853
439,723.31,689.34,36.89,36.60,92.40,7.7455,25.6252
456,434.62,669.77,59.43,48.39,6.90,9.5954,87.9306
287,600.37,505.32,65.10,38.12,21.39,8.1973,83.1161
474,522.65,678.98,97.24,58.60,165.53,10.1118,285.0251
484,732.67,644.89,48.26,44.67,171.56,7.8153,53.5308
471,590.76,684.55,55.91,50.39,174.17,9.6602,81.0421
42,694.48,310.75,42.17,39.45,91.02,5.4395,36.0998
541,618.08,765.82,47.57,36.58,3.56,9.6909,42.5883
17,667.60,240.95,51.64,40.49,4.43,8.0864,55.5575
554,544.13,741.80,75.26,40.01,155.35,10.8366,116.5632
517,514.89,652.06,68.02,65.96,2.12,12.1557,157.0001
560,312.21,779.07,83.10,48.30,158.88,9.3672,171.5978
540,730.68,326.49,11.06,9.65,96.19,7.9084,0.6079
57,650.02,295.91,47.88,43.72,5.68,14.4799,51.5595
569,568.93,123.51,34.46,30.56,2.80,5.5931,18.6686
572,613.60,781.58,99.07,39.00,2.73,15.6257,196.9313
530,459.15,765.44,77.02,54.90,136.92,9.3831,167.5197
580,490.01,790.58,52.42,36.72,161.77,5.1309,51.9029
581,771.97,793.45,35.67,20.02,3.20,3.3230,13.1102
595,723.58,794.80,52.90,11.49,179.55,14.7986,16.5347
597,771.77,792.73,34.83,19.61,1.98,0.0000,12.2373
