气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,876.31,436.17,55.53,49.98,178.26,6.9011,79.2667
5,838.28,85.89,46.83,41.32,13.17,7.1658,46.6153
6,894.47,289.44,43.09,37.59,3.25,5.8668,35.9035
7,293.80,310.09,70.40,59.55,10.35,6.9086,151.8126
8,560.93,239.99,64.00,38.96,15.00,13.6712,82.1149
9,791.13,297.57,78.08,47.58,173.17,8.4083,149.2299
10,842.19,274.45,56.71,41.63,13.06,6.5135,68.8802
11,262.76,89.85,63.53,45.17,1.74,6.4660,93.8025
12,366.19,365.19,44.91,38.16,19.32,9.2720,39.6014
13,308.66,124.32,55.83,43.01,31.88,6.7541,68.9708
15,428.18,321.01,57.46,33.08,172.36,9.9768,56.1860
24,666.85,19.92,69.35,33.48,1.49,9.1175,82.8467
25,757.70,326.28,64.76,36.87,28.53,5.6130,79.5478
26,488.29,19.17,56.44,43.50,173.92,11.9285,71.2710
27,617.62,25.18,66.99,34.06,176.42,18.9642,78.6308
28,733.12,41.89,73.56,39.76,27.72,8.9343,110.6874
31,588.59,369.21,45.44,42.52,175.12,9.7463,45.1763
32,552.97,418.90,39.48,37.98,90.41,6.6902,30.4509
33,762.79,225.30,73.84,37.76,24.40,5.8882,105.9243
34,520.18,162.56,46.26,36.45,139.59,8.0336,40.1258
35,521.78,200.93,90.88,51.55,152.48,13.0835,219.0272
52,369.82,168.48,81.86,56.78,122.17,9.8712,195.7504
63,776.79,71.68,92.58,56.22,22.24,8.9589,247.8861
65,462.99,154.05,79.16,55.20,38.22,9.2893,177.9473
67,632.48,300.95,54.01,34.68,167.72,9.6464,52.0472
69,678.03,243.29,65.26,32.40,20.77,13.3393,70.9986
70,314.24,442.58,91.14,55.73,9.15,6.1903,238.1279
72,653.25,189.89,52.43,31.71,12.89,11.0228,44.8432
79,696.85,86.33,59.41,49.09,112.95,9.6069,89.1588
89,392.85,448.67,71.90,43.16,158.37,7.6743,114.7915
200,862.86,158.72,35.97,34.93,176.07,4.1963,23.2439
211,312.06,563.07,45.56,41.40,5.46,8.4556,44.2169
54,670.81,151.27,32.72,28.75,179.20,9.2097,15.8393
46,543.86,34.78,76.69,43.60,176.99,9.6769,131.8991
238,877.62,596.62,23.97,22.95,0.71,4.6017,6.7827
263,695.11,441.24,88.79,45.60,3.03,12.6751,184.9598
265,514.49,443.89,54.02,44.50,11.26,10.4662,66.7909
84,370.68,121.17,59.51,35.72,149.67,10.3097,65.0734
282,651.81,450.06,71.22,50.46,17.04,8.8186,131.6971
83,470.68,259.49,88.20,37.96,2.38,11.8333,151.9110
37,751.92,351.01,77.87,45.50,24.53,4.9671,141.9310
320,423.89,463.58,99.73,50.48,162.63,9.1691,258.3131
316,720.64,380.27,62.96,57.44,14.48,9.6244,117.1367
43,421.29,184.43,71.85,48.70,159.79,8.9344,129.3287
349,272.63,554.33,69.00,33.64,5.52,8.1157,82.3862
20,588.52,300.50,42.44,41.23,2.38,7.3334,38.2010
322,774.50,492.56,102.94,41.74,17.52,7.9071,227.5338
379,349.72,542.03,69.99,43.64,164.32,8.0145,109.9587
266,595.13,419.90,80.69,47.23,11.84,9.8356,158.2169
314,533.04,259.19,62.55,49.13,153.42,12.1936,98.8937
380,756.22,533.50,74.43,61.92,0.88,8.9814,176.4870
406,280.90,627.77,30.70,28.35,176.64,5.7032,13.7443
413,349.89,7.41,40.78,21.04,179.82,2.4499,17.9998
414,493.27,538.17,120.88,75.40,163.94,11.5748,566.7288
439,721.12,647.57,38.85,36.69,176.76,6.1256,28.4913
456,437.33,612.51,61.33,45.56,15.06,8.1860,88.1681
474,510.93,612.31,96.07,57.46,154.25,10.3848,272.8151
484,728.46,597.20,51.96,45.08,169.69,7.5845,62.6192
471,590.12,622.89,58.82,53.44,176.63,10.4680,95.1183
42,686.20,260.23,46.25,40.65,20.09,4.6354,44.7404
17,668.37,187.34,48.35,41.25,11.47,11.6839,49.5959
554,535.57,669.25,66.12,38.83,155.08,10.2681,87.3335
517,507.74,587.27,70.48,67.77,3.07,2.2792,173.1770
560,311.19,728.28,76.52,47.39,154.44,7.6038,142.7305
57,644.36,242.49,44.58,44.48,178.72,8.2132,45.4713
569,566.42,71.10,30.36,30.03,0.11,8.7767,14.2415
572,608.66,717.21,106.05,41.56,178.93,12.5484,240.5082
530,449.02,700.89,70.96,59.61,142.28,8.7688,154.4224
580,482.59,729.63,57.27,39.35,164.89,9.2267,66.4077
595,729.49,765.05,62.24,47.61,29.03,9.3665,94.8953
597,763.27,759.89,73.62,44.76,30.37,9.2029,124.7913
51,772.47,121.63,30.27,28.92,89.29,8.8336,13.6291
588,633.77,741.35,86.92,41.91,178.61,11.1404,162.8692
287,612.80,442.81,61.49,33.45,26.86,9.4209,65.0600
618,408.06,766.99,44.46,24.25,165.43,10.8231,24.6654
631,773.64,241.24,43.14,30.16,2.79,10.6636,28.8819
639,341.11,783.12,83.10,38.25,2.36,6.5759,135.8797
653,238.43,792.31,43.32,20.71,177.73,2.5315,19.9871
358,649.41,523.37,70.10,60.28,11.13,13.3965,152.4032
667,770.33,561.60,38.05,36.37,3.17,7.3993,27.0868
299,449.16,222.70,37.50,34.62,179.24,9.4703,25.0374
670,703.39,791.79,52.33,28.38,172.19,6.1167,39.9825
29,421.97,5.36,51.45,15.73,178.33,9.9776,21.4249
680,648.95,523.04,69.58,61.60,9.59,12.3015,153.4273
682,659.22,793.23,39.42,14.83,178.77,5.9703,11.8555
610,545.23,221.73,36.76,36.01,102.11,41.1643,25.0356
