气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积
4,876.48,420.56,57.09,49.32,173.58,4.8619,82.7116
5,838.44,68.26,45.55,41.22,5.55,7.0703,44.0067
6,894.71,274.59,44.22,35.52,25.71,6.3277,35.7375
7,294.09,290.22,70.66,60.38,7.47,7.6996,155.1057
8,559.10,209.97,68.40,40.32,21.45,10.0017,97.0385
9,790.22,275.08,83.89,46.68,174.09,8.5764,169.0137
10,842.74,255.56,61.95,43.37,19.24,6.4645,85.6478
11,261.14,71.79,66.57,46.54,25.60,5.6590,106.1123
12,368.41,345.84,44.85,38.62,13.92,7.4020,39.9601
13,310.10,107.96,54.39,42.32,32.98,7.7709,64.4156
15,425.84,293.70,54.57,31.12,172.05,10.4464,47.6797
24,671.11,6.95,80.68,18.03,1.13,2.6903,60.3666
25,761.87,302.97,64.23,36.73,28.92,10.3834,77.9567
26,484.15,7.62,54.82,30.72,9.93,4.8078,47.5049
28,731.95,17.29,69.21,38.12,28.12,9.1883,93.9301
31,588.39,345.79,45.52,42.28,178.47,8.2718,45.0634
32,555.26,399.57,39.55,37.30,91.57,5.7532,30.0170
33,762.82,199.80,72.93,37.15,21.94,8.1640,101.6385
34,517.99,143.40,45.97,39.80,120.71,8.4108,43.2744
35,522.56,174.42,88.43,51.18,149.31,11.6276,205.8900
52,367.50,145.58,82.88,56.83,124.40,9.6597,200.8158
63,779.64,49.44,96.36,54.51,24.04,9.0958,260.4174
65,465.95,131.61,81.45,52.43,36.59,6.3825,178.9334
67,629.76,272.18,48.84,41.14,169.25,8.3757,50.4862
69,680.48,215.68,69.05,32.88,16.93,8.2977,80.6478
70,314.83,424.67,95.74,54.82,10.48,6.4951,258.4916
72,655.58,161.87,53.89,32.17,18.18,10.5979,48.0630
79,692.26,63.17,56.11,51.54,129.14,10.4025,83.4885
89,399.03,431.26,77.74,49.88,172.34,10.6588,155.0784
200,860.40,143.84,36.66,35.73,176.14,5.4290,24.7025
211,313.34,547.59,47.25,38.14,15.99,5.5203,43.8014
54,670.47,129.32,33.07,28.75,0.45,9.2888,16.1742
46,542.95,10.70,83.01,32.92,171.35,9.3576,116.6874
238,877.77,582.99,23.79,22.14,178.92,5.1654,6.4486
263,693.34,415.01,88.14,46.49,4.88,8.4826,185.8098
265,514.76,418.64,52.49,46.36,3.75,10.1368,65.7136
