气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,538.42,728.14,38.68,37.11,6.44,8.9075,28.5664,single
2,873.33,658.51,59.56,51.03,164.98,4.8138,93.1493,single
3,737.38,353.04,55.56,43.12,7.31,8.6256,68.4886,single
5,315.93,330.16,46.51,44.13,175.41,5.5996,49.1216,single
6,703.55,535.22,45.48,42.62,1.49,8.0995,45.3432,overlap
8,827.88,209.25,53.16,42.80,27.75,6.4289,62.2179,single
9,437.65,174.16,97.57,57.83,6.45,11.8753,283.1908,overlap
10,751.67,529.51,58.64,47.71,13.12,7.2422,84.4000,overlap
11,822.40,532.16,62.54,47.22,30.60,8.0084,94.9936,single
12,721.20,177.08,50.38,39.26,160.50,10.1104,51.2733,single
13,519.64,357.75,61.93,47.40,7.93,9.0947,93.5404,single
15,717.56,689.42,84.48,51.58,13.78,32.2665,189.3602,single
16,875.70,510.86,60.68,36.62,24.86,6.8169,69.3714,single
17,695.63,487.66,54.70,46.03,154.11,9.3673,70.8691,single
18,365.52,222.82,43.95,43.59,92.25,2.6601,43.3096,overlap
19,593.65,226.36,39.28,36.22,90.63,8.5389,28.7490,single
20,279.54,585.15,76.73,48.97,8.69,8.8494,148.3204,single
21,597.59,571.78,41.53,41.46,174.66,8.4487,36.7973,overlap
22,586.90,383.34,96.02,48.39,8.38,12.1241,229.5408,single
23,434.21,348.08,60.40,38.69,154.38,10.4460,72.6276,single
24,779.85,390.28,76.80,55.53,148.33,8.3237,168.5085,overlap
25,562.37,335.74,34.50,30.04,91.51,8.5281,18.3956,single
26,538.82,588.53,86.66,53.39,147.28,6.7167,206.2447,overlap
27,847.10,315.78,46.46,39.18,22.74,5.1416,43.4989,single
29,421.20,680.74,65.84,38.78,13.00,8.4257,86.4846,single
30,354.90,611.76,45.02,39.03,11.68,7.0684,40.6978,single
31,440.87,546.02,66.30,55.08,162.23,13.1355,124.5649,overlap
32,802.32,624.40,69.01,54.63,159.79,8.1665,133.8608,single
33,783.00,472.28,38.22,35.67,2.13,6.7786,26.8125,overlap
34,406.80,495.17,95.84,51.77,145.81,9.1971,244.6615,overlap
36,471.41,455.05,46.02,36.26,175.38,9.6283,39.4969,overlap
37,539.77,478.37,43.83,39.21,7.45,9.1588,38.7447,single
38,660.29,346.46,68.06,61.14,1.73,10.3158,145.7155,single
39,599.44,24.79,95.42,46.01,161.22,9.5693,215.5261,single
40,255.73,353.30,78.76,47.60,10.89,6.6263,151.8920,single
42,591.62,690.66,43.75,42.90,2.04,8.0647,42.2482,single
43,451.42,1.00,64.85,44.88,170.35,9.0337,97.1021,overlap
44,720.59,91.56,48.58,36.47,39.18,8.3545,44.2696,overlap
45,643.70,143.78,115.52,47.55,4.87,8.5064,326.4444,single
46,712.74,628.95,54.47,48.92,24.71,6.3475,74.6730,single
47,739.47,225.27,62.95,39.55,171.18,6.5539,80.6170,overlap
48,371.34,238.85,32.96,31.52,95.14,23.2002,17.6152,overlap
49,569.56,285.97,56.80,42.55,152.78,8.6606,70.6387,single
51,637.78,699.40,56.12,40.72,18.92,9.8830,65.9868,single
52,317.50,719.25,73.51,41.20,165.78,8.7974,114.5558,single
53,718.12,222.83,45.04,43.25,3.08,11.0048,45.1361,overlap
54,677.74,414.66,35.40,33.83,2.37,9.6389,21.8100,overlap
55,566.84,437.36,68.32,38.03,172.35,12.0040,91.3085,overlap
56,655.55,261.10,88.05,39.44,175.41,21.5043,157.3007,overlap
