气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,545.99,534.23,38.66,37.79,2.42,8.1455,29.0543,overlap
2,875.35,525.12,59.89,53.52,167.44,5.4318,98.7582,single
3,730.68,164.54,66.81,42.91,21.48,8.2095,98.5431,overlap
5,309.43,210.97,47.39,44.18,169.48,7.8044,51.0453,single
6,699.17,369.84,46.67,41.29,7.53,7.1143,46.2800,overlap
8,850.23,69.81,46.09,43.76,6.37,6.5040,47.8378,single
10,759.43,343.57,70.45,38.19,24.53,7.9150,97.5210,overlap
11,835.58,378.15,63.96,42.51,26.92,6.6040,89.4742,single
13,505.29,150.68,64.02,42.84,174.78,9.8824,90.3330,single
16,886.34,365.78,44.04,42.45,4.40,5.5594,42.3466,single
17,671.05,309.19,52.62,44.86,0.42,8.2109,63.9188,single
18,354.08,86.59,42.19,41.52,177.07,7.1532,38.0208,single
19,594.29,58.57,44.11,38.65,8.91,8.2612,38.6814,single
20,290.31,413.23,70.00,54.24,1.51,8.6747,136.7612,single
21,592.98,411.81,43.82,40.27,3.79,7.3042,39.7720,overlap
22,589.62,132.30,68.31,46.44,0.55,9.8663,111.4773,single
23,414.81,116.54,69.02,45.29,147.35,14.6429,110.9964,overlap
24,779.10,197.11,78.00,63.82,16.21,10.1837,199.7825,overlap
26,527.24,358.04,87.72,51.62,159.83,6.6643,204.3749,overlap
27,841.99,175.54,50.79,43.75,17.60,6.8457,58.0694,single
29,429.84,468.53,54.59,35.43,173.05,9.9610,54.3143,single
30,357.62,464.13,51.43,38.44,30.40,6.2134,52.3079,single
31,426.89,324.84,65.89,49.90,154.30,10.2210,111.4562,overlap
32,795.46,423.59,58.50,43.97,7.54,10.9303,77.4203,single
33,779.92,326.80,41.79,39.01,2.00,7.5217,35.0430,overlap
34,387.47,302.09,99.35,60.32,135.52,9.7993,306.3011,overlap
36,444.08,280.32,78.00,76.63,174.80,4.8882,239.8675,overlap
37,529.01,284.80,45.08,41.15,171.02,8.3412,43.0327,single
38,661.13,149.19,79.14,42.72,8.39,8.5651,137.6566,single
40,255.30,192.16,64.05,60.01,168.31,6.0897,126.6644,single
46,737.66,450.85,61.28,43.14,29.18,5.1422,83.3443,overlap
47,732.53,4.71,57.90,37.33,171.57,7.8999,64.3875,single
49,541.37,77.35,65.95,35.06,150.44,10.0397,78.4408,single
52,313.37,546.85,74.62,57.00,173.42,8.2092,163.2653,single
54,671.33,262.87,32.79,30.91,178.93,6.3868,17.0944,single
55,552.01,193.03,72.67,34.59,173.99,10.2786,93.9841,overlap
56,656.76,29.49,68.98,50.11,157.72,12.2990,122.6648,overlap
59,619.43,184.49,78.09,31.48,174.67,12.1616,98.7498,overlap
63,783.95,230.49,38.24,31.18,2.44,8.3900,23.4510,overlap
65,663.39,384.71,68.65,39.62,18.55,7.8138,96.0737,overlap
66,569.17,391.89,65.99,39.25,3.02,10.0803,87.9108,overlap
68,439.90,40.26,87.10,38.98,169.56,9.3936,152.1267,overlap
74,439.57,103.17,56.73,54.72,5.31,3.8787,90.6147,overlap
75,643.63,343.64,56.07,33.97,20.97,11.8654,54.9484,overlap
78,368.98,38.71,72.34,42.83,141.19,7.1591,115.3241,overlap
82,717.01,205.69,53.80,46.70,6.94,5.9390,69.5277,overlap
87,399.29,565.75,70.29,48.58,152.15,8.6540,123.4769,overlap
160,875.39,234.69,39.08,35.15,165.40,5.2947,27.6113,single
185,305.73,648.48,52.29,43.47,177.44,5.4903,61.1516,overlap
198,874.76,668.15,24.80,24.41,91.29,5.2256,7.7219,single
213,689.05,580.54,88.29,43.38,179.96,6.3731,173.9520,overlap
86,466.50,407.13,96.71,40.88,6.64,11.3045,196.6854,single
84,538.71,21.99,55.34,55.04,91.54,6.5671,86.7389,single
221,646.22,586.70,63.49,54.95,179.47,10.7110,113.9524,overlap
85,449.87,347.35,37.74,29.41,7.84,10.3963,21.5548,overlap
230,426.72,606.26,87.65,61.57,177.48,10.0938,243.3408,overlap
233,715.20,504.51,66.02,53.06,4.27,12.0649,118.9657,overlap
15,738.24,480.85,88.57,46.86,19.63,10.4158,189.1235,overlap
77,381.06,239.62,58.63,41.15,150.75,7.9829,72.7782,single
261,268.81,671.02,58.20,39.08,3.38,8.2139,68.0965,overlap
247,535.48,392.73,51.20,48.10,3.28,5.8310,64.8828,overlap
51,646.98,456.45,50.65,34.35,179.93,9.5331,45.3288,single
42,591.54,494.59,46.30,44.27,176.81,9.5691,48.8137,single
267,355.28,669.65,74.20,53.46,166.08,10.5445,151.4365,overlap
246,773.28,628.68,107.49,44.10,10.27,7.5800,262.1077,overlap
282,641.29,665.45,84.37,49.39,7.42,10.2985,180.8337,overlap
284,295.18,709.46,29.15,28.81,87.17,6.6846,12.5918,single
266,665.79,658.67,51.74,49.95,3.11,7.3581,68.8058,overlap
289,348.50,26.03,49.05,36.15,105.28,8.5158,44.7540,overlap
274,761.84,672.46,80.47,65.23,155.90,6.4420,217.3276,overlap
291,656.94,54.71,76.09,45.77,7.06,11.6210,136.3325,overlap
215,582.90,566.19,87.66,53.00,16.11,10.2965,209.5114,overlap
224,594.59,586.40,57.21,39.43,14.69,10.6060,66.3824,overlap
314,570.69,174.63,38.03,36.22,17.59,5.0296,26.9536,overlap
321,728.84,744.23,35.66,35.55,87.09,7.2389,23.2615,single
329,431.96,744.03,64.96,43.51,18.18,10.4063,94.4533,single
209,516.51,579.83,59.17,45.80,160.38,8.7337,82.4871,single
64,654.50,366.04,50.96,40.21,10.08,10.5001,53.7323,overlap
278,508.53,689.41,132.10,84.49,4.06,7.9031,758.5396,overlap
333,525.92,731.66,76.58,53.38,174.68,10.6893,161.0356,overlap
60,444.79,60.74,66.32,39.36,151.07,19.3227,89.0466,overlap
338,744.35,703.90,48.65,44.00,170.80,8.6995,53.5736,overlap
350,526.93,755.35,91.68,55.52,4.09,13.2890,240.1015,overlap
345,594.37,760.39,61.18,48.58,174.17,9.9822,93.5536,overlap
58,717.43,220.40,45.50,31.85,177.82,1.0276,33.9152,overlap
251,752.23,41.21,50.72,45.54,15.85,10.0316,60.2776,single
