气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,557.69,373.11,37.96,37.53,85.01,6.9493,27.8146,overlap
2,877.82,397.83,58.13,49.28,157.47,6.6206,85.6646,single
5,314.64,85.20,51.57,40.57,34.86,5.2898,55.4931,single
10,762.22,165.06,75.67,36.73,25.17,9.7767,108.1947,overlap
11,843.84,231.09,61.22,48.43,23.60,6.5652,93.3946,overlap
16,894.61,252.98,42.13,37.76,22.27,5.7831,34.4717,single
17,667.97,134.02,53.75,42.65,18.88,5.0909,63.4083,overlap
20,295.46,261.81,75.21,54.91,16.92,7.8947,159.7894,single
21,588.33,250.16,43.33,39.11,6.87,6.8080,37.7799,overlap
24,777.24,15.38,103.30,56.38,29.14,8.6116,309.4578,overlap
26,520.14,137.64,85.97,51.70,148.44,9.5891,196.5644,overlap
27,837.62,44.09,45.22,39.74,4.23,7.0953,41.8055,overlap
29,423.87,256.94,54.17,32.00,169.46,10.0771,48.3049,single
30,370.29,317.80,43.99,38.94,6.84,7.6120,38.7647,single
31,418.04,122.21,67.59,52.12,165.16,7.2598,122.4915,overlap
32,791.73,245.26,85.54,43.82,173.24,9.6706,164.9599,overlap
34,361.09,112.09,83.30,55.56,118.37,13.6807,198.3265,overlap
36,467.61,100.93,78.91,53.21,39.44,8.1895,170.4514,overlap
37,514.04,112.21,41.38,38.95,169.90,9.5712,34.3071,overlap
40,258.94,44.69,61.74,46.42,42.35,9.7202,91.0227,single
46,764.63,266.23,60.48,38.29,33.48,7.5087,72.0508,overlap
52,313.34,397.36,94.75,52.86,18.91,8.4530,244.1176,single
54,670.10,97.12,33.74,28.82,175.59,7.4164,16.8793,overlap
63,757.91,67.42,33.37,27.04,99.02,8.9084,15.4906,single
65,684.61,179.36,68.31,29.41,19.97,4.2972,70.5903,overlap
66,560.34,170.42,66.66,42.25,25.22,9.4318,96.6037,overlap
75,658.51,120.16,54.18,32.68,21.18,13.2197,49.3511,overlap
82,686.44,26.93,52.87,45.11,174.48,8.6244,64.8591,overlap
87,393.90,400.09,70.38,45.22,164.22,13.1099,115.2347,overlap
160,856.78,122.74,37.65,34.34,176.08,5.5151,25.0511,single
185,313.13,522.70,47.65,38.35,15.46,7.5169,44.7940,overlap
198,876.98,563.83,24.16,23.42,178.30,4.5386,7.0371,single
213,694.32,374.91,86.14,42.24,5.62,11.2686,161.2452,overlap
86,469.73,190.76,81.15,38.08,176.51,10.6264,129.0224,overlap
221,655.75,390.57,68.98,49.90,26.95,11.5920,122.1587,overlap
230,421.19,403.04,101.64,57.59,161.80,9.7346,306.0554,overlap
233,724.59,322.61,62.94,53.28,177.13,9.3703,108.5995,overlap
15,761.25,291.61,82.66,45.61,34.39,11.8361,160.3149,overlap
77,365.49,69.35,62.90,39.40,164.31,9.1310,80.2020,overlap
261,275.78,505.07,72.21,30.94,8.18,9.0184,83.0011,overlap
247,530.47,201.47,59.50,47.61,161.98,8.6741,86.7078,overlap
51,623.33,232.03,51.47,41.29,163.83,10.3017,56.2676,overlap
42,587.39,313.03,45.05,42.57,2.55,8.5615,44.4515,overlap
267,346.60,485.24,73.30,35.52,161.60,8.1228,98.1830,single
246,775.89,433.96,99.73,44.37,24.44,11.1297,227.0592,overlap
282,647.88,461.05,74.63,55.95,14.02,12.1228,160.3238,single
284,275.17,592.62,31.17,28.57,172.22,5.7278,14.2762,single
274,752.14,473.40,77.17,57.48,163.86,13.6365,176.1053,overlap
215,593.76,350.11,73.07,46.80,16.46,9.4470,128.5405,overlap
224,617.12,379.99,59.55,34.54,29.54,10.7690,63.0146,overlap
321,721.17,605.46,38.57,37.53,93.92,5.5754,28.7241,single
329,439.12,555.10,61.34,46.26,13.84,9.7080,89.5606,overlap
209,515.16,381.64,53.47,47.28,177.40,9.5147,69.5507,overlap
64,637.23,185.63,44.41,44.00,177.27,10.3963,44.6515,overlap
278,492.54,472.36,119.13,71.23,157.58,10.1179,520.0836,overlap
338,724.56,549.28,49.34,47.07,1.20,7.0835,58.9405,single
350,502.00,540.50,95.99,51.90,142.02,13.3044,246.0363,overlap
345,588.36,559.01,61.84,55.63,174.96,9.2857,109.4536,single
373,436.97,636.45,72.56,52.66,140.57,11.3971,142.6441,overlap
374,525.36,596.12,67.31,43.59,146.94,11.0110,101.5923,single
383,302.53,673.38,74.26,49.75,145.38,8.0323,141.1553,single
314,564.36,20.80,32.82,30.09,177.92,8.2032,16.6728,single
387,604.37,650.27,97.83,38.81,4.16,9.6419,191.1027,overlap
392,479.24,668.03,54.92,42.75,4.25,10.1522,66.3310,overlap
401,634.06,678.64,87.18,39.96,2.53,12.3337,156.2637,overlap
404,770.09,699.27,76.71,48.38,31.91,11.0588,146.4413,overlap
406,726.79,710.49,65.74,44.07,44.18,8.0735,97.9846,overlap
6,678.56,209.00,45.41,39.29,163.64,8.3037,41.6867,overlap
421,397.32,703.38,44.58,25.98,156.88,10.8866,26.5602,single
427,343.06,724.65,76.28,42.73,3.23,9.8309,127.9331,single
33,773.09,187.38,39.65,31.89,6.90,7.4676,25.7952,overlap
434,772.76,519.27,36.57,35.10,2.91,6.0840,24.1438,single
436,240.30,765.98,44.78,40.28,175.27,5.8258,41.5529,single
85,446.52,170.84,35.35,33.25,4.08,8.1374,21.3728,overlap
443,705.91,753.82,51.71,50.47,6.18,6.9737,69.4366,overlap
444,684.90,752.79,80.17,35.57,20.75,11.7363,117.6044,overlap
