气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,553.06,416.44,40.02,35.76,90.19,8.0618,29.4741,overlap
2,876.02,433.91,58.27,51.96,176.36,4.4720,90.7578,single
3,730.97,38.10,70.07,40.31,31.82,11.6731,101.8206,overlap
5,308.36,122.45,55.33,42.71,33.14,6.8800,67.2638,single
10,762.25,221.22,73.50,37.39,26.06,8.9392,103.9232,overlap
11,843.49,271.55,59.96,42.72,14.35,7.8891,79.0271,overlap
13,488.99,15.60,57.11,48.60,172.51,11.4955,81.5637,overlap
16,895.08,287.42,44.31,37.41,6.33,4.9955,37.7864,single
17,666.87,184.77,55.20,42.52,7.40,15.2894,66.6384,overlap
18,348.94,1.03,41.43,32.67,3.70,2.3607,28.8588,single
20,294.06,307.64,71.05,60.02,9.17,6.4591,155.8746,single
21,588.39,297.49,42.51,40.87,3.06,7.8837,37.9990,overlap
24,777.84,68.58,94.46,54.02,25.82,9.0438,247.9762,overlap
26,521.49,198.02,92.06,51.33,150.07,12.8952,223.7993,overlap
27,839.74,83.52,47.13,42.40,13.26,7.0435,48.4615,overlap
29,427.54,317.56,57.38,33.95,175.50,10.2612,57.5059,single
30,366.27,362.73,45.96,38.98,18.36,6.3291,42.3557,single
31,420.32,181.64,75.51,53.99,166.52,9.3437,158.3663,overlap
32,789.70,294.84,78.05,49.08,175.97,11.5601,153.8108,overlap
34,367.29,166.67,83.26,56.87,115.33,7.7245,202.8015,overlap
36,463.52,151.71,79.80,55.92,38.53,9.3582,183.1904,overlap
37,519.60,160.41,46.65,39.13,156.77,9.8037,43.8110,overlap
40,262.08,86.55,64.69,48.36,8.91,7.0210,104.1033,single
46,756.73,321.73,62.41,35.94,32.09,9.5704,72.0062,overlap
52,313.86,440.10,91.00,56.57,12.37,6.6059,240.9883,single
54,670.16,148.00,34.13,29.19,178.38,8.3713,17.4959,single
55,541.81,31.06,80.47,44.57,176.77,9.6078,148.4669,overlap
59,619.86,18.53,77.65,40.25,175.34,8.9010,124.8723,overlap
