气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,538.96,720.19,38.18,37.30,3.94,8.4115,27.9640,single
2,873.66,653.44,60.56,50.72,158.81,6.6700,95.7156,single
3,736.97,345.42,56.29,42.13,7.07,10.3183,68.6684,single
5,316.25,325.45,46.44,43.62,175.49,5.5005,48.3932,single
6,703.49,528.45,45.39,42.11,1.50,8.4550,44.6359,overlap
8,828.45,203.30,52.57,42.76,28.18,6.1067,60.8055,single
9,435.31,165.01,99.48,55.52,7.22,9.6439,282.6753,overlap
10,751.57,522.61,59.81,46.87,14.42,8.9413,86.2557,overlap
11,822.86,525.37,64.41,46.77,31.97,7.6966,99.8027,single
12,721.62,170.17,50.88,39.27,158.95,8.1978,52.3023,single
13,519.14,349.67,60.85,47.39,8.29,9.5652,90.2948,single
15,717.65,677.83,85.17,48.03,10.84,5.8072,179.2388,overlap
16,876.15,504.73,59.38,36.01,24.25,6.4946,65.3240,single
17,694.12,480.95,54.58,46.19,156.62,7.7118,70.7907,single
18,365.75,218.70,45.30,45.19,94.10,6.4589,47.7094,overlap
19,593.54,219.42,38.53,36.17,93.19,8.1294,27.6206,single
20,280.06,577.96,77.18,49.08,10.03,8.0374,150.4232,single
21,597.38,564.62,43.26,42.48,173.57,7.1378,40.8882,overlap
22,587.45,372.67,94.12,48.04,6.63,12.6677,218.9396,single
23,435.48,338.64,58.96,40.83,154.35,11.4863,73.0342,single
24,780.84,381.72,72.64,54.75,146.35,11.2002,148.6395,overlap
25,563.24,329.23,33.62,29.81,89.55,7.6266,17.3340,single
26,538.89,578.91,85.44,51.36,143.71,12.4433,192.8751,overlap
27,846.94,309.99,46.53,39.94,22.82,7.1713,44.4918,single
29,422.12,672.61,65.78,37.86,11.81,8.9113,84.2802,single
30,354.74,605.70,45.49,39.44,11.48,8.6367,41.9753,single
31,441.18,535.89,66.38,53.47,164.04,9.9906,121.2071,overlap
32,802.56,615.84,69.97,54.45,157.14,9.8231,137.1343,single
33,781.78,466.11,39.44,35.22,0.69,5.5848,28.1893,overlap
34,405.86,487.43,96.34,49.92,145.31,9.2240,238.3740,overlap
36,467.12,448.97,53.43,33.78,0.65,7.4319,49.6095,overlap
37,539.35,470.90,45.42,38.92,9.91,9.9728,41.3075,single
38,660.64,339.48,68.31,61.93,3.41,7.7530,148.6731,single
39,600.05,18.61,95.11,44.62,163.90,4.8196,207.6909,overlap
40,255.14,347.43,79.05,46.88,11.56,7.4029,150.7019,single
42,591.83,683.15,43.89,43.07,1.86,7.6834,42.6810,single
43,444.60,-0.15,52.02,32.65,174.55,10.3932,45.4545,single
44,722.15,84.68,45.47,36.89,25.89,7.2468,39.2399,overlap
45,644.86,135.35,112.08,45.86,4.07,11.9469,296.3893,single
46,713.15,621.72,56.70,49.05,34.58,9.0074,81.1244,single
47,739.33,217.06,66.67,40.27,168.25,11.1382,92.0768,overlap
49,568.21,278.39,55.67,41.56,151.13,9.7782,66.2598,single
51,639.01,689.60,56.21,40.55,13.20,10.4247,65.9127,single
52,317.23,712.80,74.84,40.59,167.42,4.3145,116.9543,single
53,720.99,215.77,47.20,43.05,1.12,12.7925,49.3350,overlap
54,677.12,408.53,34.26,33.33,0.51,7.0923,20.1289,overlap
55,567.33,427.40,68.85,38.45,170.72,12.6479,93.7510,overlap
56,656.28,250.76,91.43,39.66,176.41,9.4699,170.5504,overlap
