气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,540.06,676.72,39.64,38.73,5.08,9.0891,31.3105,single
2,873.29,624.25,59.79,51.70,156.92,6.7680,95.0909,single
3,734.95,305.00,58.27,43.44,5.65,6.1140,75.8845,overlap
5,317.48,299.91,48.37,46.14,98.33,1.2198,55.5309,single
6,704.68,489.95,49.48,41.11,166.29,8.2468,51.7717,overlap
8,834.02,170.92,54.34,44.53,29.05,7.8247,67.6419,single
9,434.66,117.09,104.86,46.02,4.04,10.1208,260.3487,overlap
10,754.05,483.36,64.59,47.78,19.23,8.2087,102.5306,overlap
11,829.27,490.30,66.54,43.40,32.60,7.4293,98.8618,single
12,722.29,128.05,50.43,39.65,156.67,8.2551,51.8857,single
13,516.50,302.67,59.65,46.65,5.49,8.8407,85.4072,single
16,878.23,471.81,55.42,40.48,25.98,7.4386,63.9688,single
17,688.98,442.22,55.07,46.00,156.01,7.6457,71.7540,single
18,366.29,188.60,52.10,43.86,176.46,7.4705,61.2502,overlap
19,591.79,181.33,40.07,39.01,5.71,7.8718,32.2187,single
20,282.79,540.22,77.40,49.61,13.98,7.9858,152.9052,single
21,597.02,527.80,42.10,41.54,179.38,8.9452,37.8736,overlap
22,590.73,315.76,84.40,49.44,179.43,13.0539,181.1899,overlap
23,429.30,289.65,67.09,40.90,152.13,10.5287,94.7172,single
24,779.40,339.19,80.02,58.92,141.89,9.7166,194.0977,overlap
25,568.58,293.67,34.46,34.04,91.05,4.6328,20.7931,overlap
26,534.37,526.24,87.73,48.99,153.40,12.8198,193.9875,overlap
27,846.09,278.67,50.23,40.81,24.16,6.9260,52.9692,single
29,424.43,628.41,64.67,38.82,9.74,8.8563,83.5182,single
30,354.42,572.21,48.12,40.65,14.70,6.8134,48.4279,single
31,438.23,482.96,59.95,55.42,1.76,10.5034,102.4587,overlap
32,800.54,568.98,75.62,57.71,166.54,12.0630,169.7510,single
33,780.51,432.23,40.83,36.29,8.08,6.6999,31.1252,overlap
34,396.67,447.15,101.59,49.51,146.30,8.2314,262.9018,overlap
36,426.98,410.20,93.00,61.64,174.42,9.5707,274.2596,overlap
