气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,544.57,575.52,39.45,37.73,5.31,8.9971,30.2136,single
2,875.48,553.05,59.55,50.81,167.49,6.6765,92.7150,single
3,731.92,205.26,59.71,39.36,19.35,8.6918,72.2001,overlap
5,313.25,238.85,49.40,43.80,175.36,6.3062,54.9931,single
6,701.81,404.12,43.35,41.82,177.88,7.2472,40.4277,single
8,846.28,98.69,48.44,43.86,7.18,4.9149,52.9405,single
9,422.85,10.39,103.44,37.33,178.26,39.0639,205.5070,overlap
10,758.61,382.86,69.18,44.82,25.32,9.0496,110.3562,overlap
11,833.81,411.68,65.84,40.82,28.00,5.8572,91.0206,single
12,724.87,28.03,48.57,40.74,163.88,11.5645,49.4445,overlap
13,508.63,193.36,62.48,43.92,178.23,9.4527,88.2188,single
16,883.81,394.14,46.57,42.49,161.83,6.1837,47.4123,single
17,675.64,348.23,53.65,45.34,175.78,7.5461,67.1406,single
18,356.50,116.42,43.61,42.45,175.96,5.9958,41.5453,overlap
19,592.61,94.44,41.81,38.24,7.96,7.6853,34.3997,single
20,288.67,449.58,69.98,51.36,11.16,7.9911,129.3741,single
21,595.66,445.92,46.53,41.00,3.13,6.9664,45.6625,overlap
22,589.04,184.45,72.69,40.12,2.15,14.3355,109.0788,overlap
23,414.57,166.16,76.54,38.77,153.75,11.9133,116.8606,overlap
24,781.01,237.17,76.44,67.83,179.90,10.8646,203.9279,overlap
26,531.15,406.35,90.14,52.72,153.36,7.7660,220.3875,overlap
27,842.50,205.24,49.96,42.75,21.28,6.2485,54.9050,single
29,429.63,515.10,47.06,39.11,162.98,10.2597,44.5607,single
30,356.23,495.04,50.81,38.92,26.46,6.7351,51.6826,single
31,430.14,370.59,63.46,45.25,160.60,7.0921,93.7541,overlap
32,798.86,464.14,63.81,40.09,175.52,7.9101,83.9721,single
33,779.58,355.28,42.57,37.62,178.41,6.0637,35.0696,overlap
34,388.37,344.79,99.17,55.97,141.44,8.7393,283.2259,overlap
36,437.89,318.59,84.06,69.43,163.13,7.4560,252.3735,overlap
37,531.25,325.70,48.58,40.36,156.67,8.7128,49.0078,single
38,662.83,190.51,80.27,46.71,11.21,8.5719,154.8192,single
40,254.19,228.31,66.13,60.52,13.06,8.5759,136.1617,single
46,735.87,490.11,60.54,42.06,31.18,8.5402,79.3088,overlap
47,735.04,53.41,58.43,38.01,9.52,13.0448,66.7513,overlap
49,546.95,121.89,69.03,36.83,145.95,9.9985,90.2949,single
52,313.65,586.37,71.10,59.18,168.11,7.6436,153.9012,single
54,672.21,295.57,32.53,31.58,178.91,6.6196,17.1943,single
55,554.53,242.41,77.28,36.49,171.16,11.9871,112.1061,overlap
56,659.96,76.65,55.75,46.28,154.75,4.3335,74.0066,overlap
58,713.80,258.14,55.50,34.40,35.12,11.5328,54.5097,overlap
59,623.85,239.17,72.24,35.14,178.95,17.4340,94.3393,overlap
63,780.71,279.10,37.00,27.08,20.02,12.7718,19.0729,overlap
65,658.66,432.42,71.83,36.59,11.05,10.9635,97.1230,overlap
66,574.19,442.82,63.22,37.31,177.53,14.4741,76.7181,overlap
68,444.34,87.21,77.50,42.42,167.40,5.7552,131.0940,overlap
74,437.41,144.72,61.66,55.61,179.42,6.4604,108.7605,overlap
75,640.26,391.99,51.27,33.03,13.09,12.5904,44.6782,overlap
76,530.52,24.46,71.34,49.91,163.46,9.4321,130.6921,overlap
78,375.42,81.64,76.95,41.57,143.18,12.1204,126.6334,overlap
79,601.66,-0.09,48.48,32.39,3.81,13.5386,39.1625,single
