气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,548.18,508.18,38.44,36.81,5.39,7.9184,27.9845,overlap
2,875.67,506.29,58.63,54.70,169.61,5.5224,96.7359,single
3,730.84,137.70,69.23,40.71,21.70,10.8956,100.3597,overlap
5,308.20,192.04,46.19,44.47,174.66,6.7098,48.8123,single
6,695.85,348.58,47.40,43.51,176.81,7.3239,50.3002,overlap
8,852.27,50.54,49.33,43.29,17.85,5.9884,54.1925,single
10,760.12,318.79,69.98,36.70,23.84,8.4748,92.4609,overlap
11,837.38,355.99,59.42,42.60,29.31,7.6389,77.3757,single
13,503.22,122.86,64.43,44.80,169.62,9.1401,95.6760,single
16,888.10,348.77,43.58,42.20,92.51,6.0075,41.2435,single
17,668.79,283.30,53.04,42.27,3.05,9.8589,61.1633,overlap
18,352.81,67.55,44.43,41.10,1.13,5.2982,41.7390,single
19,595.28,35.10,43.13,40.15,176.75,8.4758,38.4250,single
20,292.43,389.75,70.10,55.02,178.81,8.5621,139.1093,single
21,592.35,388.85,42.83,40.03,174.64,7.6588,37.7789,overlap
22,589.89,97.82,68.85,46.01,6.95,10.5617,112.2107,single
23,416.28,85.87,60.79,50.37,163.47,11.1706,95.7743,overlap
24,777.40,172.89,83.56,68.45,19.05,11.0718,245.8611,overlap
26,523.75,327.18,85.06,49.38,162.56,8.2600,183.7996,overlap
27,841.50,157.07,49.90,42.51,17.76,5.8175,54.4654,single
29,429.18,440.77,57.85,36.24,175.60,9.2985,62.3952,single
30,359.11,444.34,49.67,38.10,29.87,6.1963,48.3518,single
31,425.55,296.28,72.17,48.55,149.51,8.1600,130.0891,overlap
32,793.67,396.19,61.17,46.61,4.13,9.1388,89.7212,single
33,780.49,309.86,39.53,37.32,1.27,5.0026,30.0075,overlap
34,382.30,274.45,95.02,57.75,133.96,9.9110,268.2560,overlap
36,448.67,252.36,73.53,72.26,174.98,10.6334,200.9720,overlap
37,527.54,258.65,44.32,39.64,173.42,8.9570,40.0524,single
40,254.00,169.02,70.35,52.96,144.19,7.1134,134.8523,single
46,743.74,424.93,55.46,41.03,32.19,6.7232,64.9241,overlap
49,538.07,48.12,65.35,32.68,154.22,8.1919,71.7876,single
52,313.17,522.44,78.94,57.95,1.47,6.1634,185.7796,single
54,670.97,240.86,33.57,31.08,1.79,8.2366,18.0137,single
55,550.70,157.41,74.19,38.27,178.20,10.0402,108.3629,overlap
56,657.58,3.39,75.06,35.50,6.51,9.0309,102.9147,overlap
59,619.52,149.24,80.11,32.52,173.98,11.3050,107.3607,overlap
63,784.85,207.31,31.77,30.69,81.67,5.1927,15.9322,overlap
65,665.71,354.84,66.97,39.45,16.53,14.0057,91.0247,overlap
66,566.57,359.90,64.22,38.83,6.88,9.3217,82.4060,overlap
68,438.67,11.42,87.61,37.31,168.48,7.5648,147.3452,overlap
74,434.97,76.76,61.64,56.03,2.16,9.8731,109.5065,overlap
75,644.51,310.72,55.60,35.59,17.83,9.7506,56.5927,overlap
78,362.90,14.81,69.08,38.51,152.21,8.6457,94.5573,overlap
82,712.92,181.66,56.39,49.57,24.74,9.2707,81.0999,overlap
87,398.94,540.25,69.72,47.86,158.11,8.3107,119.6921,overlap
160,872.91,218.42,38.86,35.75,159.44,5.2959,27.7688,single
185,305.93,631.36,51.00,42.10,5.89,6.4336,56.3258,overlap
198,875.25,653.27,24.74,24.27,1.65,4.9331,7.6404,single
213,688.57,552.59,85.26,43.00,179.78,9.8081,160.8161,overlap
86,469.02,377.01,95.63,38.28,7.19,10.9442,180.1006,overlap
84,539.04,3.61,55.25,46.48,175.56,2.2777,72.9929,single
221,647.50,558.20,63.84,52.73,7.32,11.3349,110.5406,overlap
85,449.31,320.09,38.38,30.68,2.89,8.9779,23.2518,overlap
230,426.39,574.84,92.90,57.99,165.76,9.7318,257.4967,overlap
233,716.50,478.37,64.73,53.12,9.44,12.5723,114.5134,overlap
15,741.35,454.46,87.39,47.26,19.99,6.3841,185.6789,overlap
77,377.75,213.37,59.31,37.80,153.21,8.9942,68.4223,single
261,270.29,646.77,56.51,39.29,7.60,9.7245,64.5492,overlap
247,536.66,363.55,52.91,49.98,176.63,12.8051,71.9668,overlap
51,646.17,421.57,45.02,38.33,179.22,13.2276,39.9581,single
42,590.67,468.01,44.67,44.29,0.89,8.7807,45.4694,single
267,356.96,642.95,71.69,52.17,158.91,8.0653,137.9259,overlap
246,770.97,599.75,106.95,43.96,11.51,13.1022,258.6895,overlap
282,639.89,636.49,78.40,52.53,8.33,10.2674,166.1201,overlap
284,292.03,691.55,30.38,28.88,168.98,5.3756,13.7120,single
266,665.36,631.85,51.94,50.21,93.30,7.8555,69.6848,overlap
289,346.12,4.01,47.18,34.72,133.65,12.2861,39.7652,overlap
274,760.17,643.68,78.65,69.83,170.58,10.1270,222.2566,overlap
291,657.58,25.00,79.23,43.31,17.02,9.7734,139.8671,overlap
215,585.28,535.82,90.37,48.41,14.32,10.5647,203.4045,overlap
224,595.53,555.38,60.23,39.57,19.52,17.2645,73.8363,overlap
321,726.61,723.78,38.46,37.81,165.42,5.9825,28.7674,single
329,431.90,715.53,63.39,48.32,19.25,10.4410,99.8859,single
209,516.84,550.98,58.74,45.65,163.50,9.9948,81.0262,single
64,653.80,339.47,47.47,44.62,3.19,3.6213,51.7248,overlap
278,502.37,657.33,124.62,85.39,3.74,9.6278,682.2002,overlap
60,444.58,31.15,69.88,42.51,159.05,12.1865,106.8073,overlap
338,739.05,680.47,50.61,46.49,162.89,9.4707,61.2591,overlap
350,525.19,723.92,90.50,62.20,179.40,12.2416,262.1104,overlap
345,592.61,731.29,60.16,49.02,171.05,10.5926,91.2868,overlap
251,758.25,16.61,50.44,44.05,29.45,6.3611,57.6573,single
373,472.04,796.96,58.33,43.45,171.24,3.9346,76.0467,single
374,546.02,796.31,70.72,34.88,169.92,10.2323,89.7468,single
333,520.87,702.26,83.42,61.46,170.56,20.8691,220.0633,overlap
377,538.57,2.50,54.34,45.07,177.17,4.0916,68.4716,overlap
378,624.30,799.69,42.09,30.44,3.46,0.0000,27.7451,single
379,623.88,799.74,40.56,29.77,3.01,0.0000,25.1963,overlap
318,729.82,364.36,14.68,12.90,93.82,8.3836,1.4306,single
38,660.04,122.52,77.54,39.57,4.26,23.3200,122.4173,single
