气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,548.18,496.46,38.79,37.85,3.13,7.8696,29.3003,overlap
2,876.21,497.64,57.30,55.22,171.68,5.8579,93.2872,single
3,730.45,126.17,71.44,40.23,24.48,7.7810,105.6310,overlap
5,307.92,183.35,44.96,44.03,177.06,6.2641,45.7827,single
6,695.51,338.25,44.05,43.57,179.35,7.4677,43.4848,overlap
8,852.14,42.27,51.50,43.49,23.12,6.6262,59.3344,single
10,760.47,307.26,68.43,35.69,28.28,6.7504,85.9785,overlap
11,838.25,346.51,58.03,43.52,27.07,7.2448,75.4107,single
13,501.16,109.93,63.61,45.07,167.81,11.1755,93.8180,single
16,888.90,341.21,43.81,42.10,12.54,5.5263,41.5778,single
17,668.77,271.67,53.46,42.11,3.40,9.2629,61.9255,overlap
18,352.53,58.89,45.00,40.82,0.60,5.8563,42.5305,single
19,595.84,23.64,42.30,40.20,178.65,8.2304,37.0099,single
20,294.11,379.45,69.20,54.57,178.90,8.7465,134.4453,single
21,591.41,377.73,43.91,39.98,171.24,8.7565,39.6507,overlap
22,592.63,81.30,72.23,44.03,9.19,11.8806,118.1918,single
23,414.94,72.34,57.08,47.58,163.20,10.0967,79.7614,overlap
24,778.74,159.11,87.14,65.00,29.93,9.1902,253.9133,overlap
26,524.35,312.57,87.79,51.21,162.13,11.9470,203.0378,overlap
27,841.53,148.27,49.03,42.92,12.78,6.9720,53.0700,single
29,428.04,427.36,57.40,37.26,174.89,10.2452,63.1448,single
30,359.34,434.73,48.37,39.05,29.21,6.2173,47.0081,single
31,423.24,282.83,70.37,51.24,147.07,14.3592,130.5126,overlap
32,793.42,384.04,63.33,48.73,4.24,7.4531,100.5356,single
33,781.56,301.53,38.78,34.29,8.95,3.6179,26.5239,overlap
34,379.51,261.55,93.22,56.37,131.92,7.7829,251.9935,overlap
36,450.54,240.32,70.50,69.97,91.01,8.2889,178.8871,overlap
37,526.57,246.78,44.17,40.30,173.38,8.2239,40.4517,single
40,255.53,158.75,69.43,50.72,140.07,8.4792,125.7928,single
46,744.94,413.09,58.64,41.42,37.79,8.6290,73.2694,overlap
