气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,532.07,315.39,89.72,46.92,11.79,8.0209,194.2986,single
2,879.37,353.54,54.55,52.25,1.76,5.6807,79.9860,single
5,328.96,44.95,48.20,40.55,101.00,9.6627,48.4613,overlap
10,762.45,98.70,79.36,35.31,22.37,8.4033,114.3943,overlap
11,847.82,177.07,56.57,54.43,91.43,9.3318,89.6135,overlap
16,890.86,208.40,47.63,36.71,4.71,5.6763,42.8538,single
17,669.60,71.94,54.37,42.57,23.64,9.9143,64.7469,overlap
20,298.12,208.31,73.19,47.68,20.72,6.0390,131.3887,single
21,587.66,191.71,42.13,40.58,4.49,8.8434,37.0557,single
26,516.52,60.27,79.02,54.23,151.97,12.6740,174.2231,overlap
27,835.18,-0.09,43.13,31.77,3.04,3.9711,30.4051,single
29,417.17,181.90,53.37,34.86,154.39,11.6647,51.0943,single
30,373.26,263.25,44.02,38.96,9.15,7.9422,38.8490,single
31,417.37,49.06,60.88,48.39,177.50,8.5352,92.2892,overlap
32,785.74,182.04,86.69,46.53,0.20,10.4120,179.8742,overlap
34,348.09,53.08,81.23,46.47,139.88,6.2463,157.7468,overlap
36,477.09,38.08,79.08,58.02,19.17,10.9992,186.6761,overlap
40,262.75,0.41,59.75,34.36,172.15,6.4164,63.0989,single
46,772.23,195.01,61.71,41.47,17.82,8.4626,81.2409,overlap
52,319.56,347.37,81.66,54.83,31.68,8.6040,188.0989,single
63,753.99,13.65,34.01,29.49,17.45,5.2373,17.5471,single
66,564.03,96.92,64.73,40.49,18.96,8.3137,87.2991,single
75,667.48,38.38,56.36,32.24,16.79,8.4230,52.6821,overlap
87,392.59,346.20,52.20,50.32,178.21,7.8770,70.5338,overlap
160,853.46,80.67,38.09,33.89,179.73,6.0445,25.3033,single
198,875.87,526.32,24.22,22.85,1.47,4.9683,6.8951,single
213,694.15,305.96,89.33,39.63,1.02,10.6046,162.6857,overlap
86,471.85,111.90,85.79,43.95,172.20,15.9449,166.4424,overlap
221,659.86,319.76,68.80,49.05,9.65,7.0888,119.4477,overlap
230,427.52,330.19,90.37,61.25,159.57,18.0947,257.3830,overlap
233,728.49,260.05,64.49,50.59,7.58,8.3459,108.2313,single
15,769.24,230.05,90.15,40.55,30.07,10.4729,169.5653,overlap
77,360.22,11.68,61.55,40.93,154.46,5.3713,79.7681,overlap
261,279.32,441.79,64.45,30.84,9.13,8.7805,65.8886,single
247,525.77,133.67,57.53,47.10,167.31,9.5179,80.2070,overlap
51,611.96,151.24,68.79,34.21,160.76,11.8172,83.2990,overlap
42,586.20,252.79,46.86,43.27,0.91,11.8608,48.8840,overlap
267,342.25,422.83,69.67,40.61,161.18,10.6272,101.4212,single
246,776.84,367.95,91.25,50.13,32.09,13.1499,214.6979,overlap
282,648.61,392.10,78.69,55.57,11.65,9.7654,177.0319,single
284,270.57,554.05,30.79,29.10,175.04,5.3595,14.1919,single
274,750.17,406.10,77.79,51.70,179.44,10.1072,160.9384,overlap
215,598.36,273.04,72.19,47.12,11.89,12.0294,126.3017,overlap
224,625.05,308.08,61.72,32.64,28.22,10.1742,63.9684,overlap
321,720.59,555.85,35.77,35.57,3.08,7.5598,23.4073,single
329,440.36,487.78,62.23,49.37,5.62,8.2128,98.3780,overlap
64,628.08,120.41,47.72,44.55,4.41,9.1483,52.1801,overlap
278,493.73,394.40,118.49,67.96,156.74,9.1996,490.9245,overlap
338,722.84,495.09,47.20,45.25,178.25,8.2906,51.8479,single
350,499.05,461.77,90.35,53.25,144.81,11.6773,223.6291,overlap
345,589.51,490.16,63.98,46.27,11.26,9.2208,97.4350,single
373,424.81,566.38,68.39,62.70,159.46,11.7998,150.8763,overlap
374,513.13,511.79,81.28,44.48,130.89,10.4192,151.1731,single
383,291.66,613.08,76.18,48.09,146.09,6.9128,143.5829,single
387,597.39,573.29,93.55,44.13,6.73,10.8539,198.6505,overlap
392,474.34,597.10,54.52,45.12,20.91,9.1356,68.9978,overlap
401,632.08,605.38,92.42,35.81,177.23,9.1872,157.3497,overlap
404,785.43,631.01,76.96,45.55,26.10,8.3476,138.8126,single
406,724.37,642.69,65.32,48.79,47.66,8.0582,107.0794,overlap
6,670.05,147.31,45.87,42.79,178.74,8.6819,46.3155,single
421,386.14,631.51,47.44,24.78,161.47,10.2848,28.6920,single
427,341.50,658.73,79.41,42.69,6.09,8.6956,138.5097,single
33,768.12,123.82,42.59,27.56,10.52,7.0266,25.7137,overlap
434,774.17,470.85,36.91,36.13,2.07,7.6188,25.3249,single
436,239.87,724.25,45.10,40.39,2.06,4.4236,42.2693,single
85,439.23,103.33,27.49,23.83,178.43,8.0884,9.2629,overlap
444,694.89,681.83,77.37,39.87,17.82,8.3759,122.7901,overlap
447,759.14,690.68,40.08,38.57,168.91,8.7681,31.8805,overlap
452,830.64,749.88,87.38,46.34,32.89,6.2747,182.0142,single
462,482.64,692.15,82.20,46.17,177.22,9.9754,160.4976,overlap
454,438.50,605.90,46.42,44.02,91.39,8.5481,48.7839,overlap
474,776.12,711.66,52.05,30.29,14.11,11.5890,42.2193,overlap
482,555.95,726.58,83.53,42.72,168.60,13.3974,153.3494,single
484,469.39,722.13,57.25,42.88,14.41,10.0148,72.3001,overlap
65,691.19,106.53,66.06,30.86,22.81,7.9335,69.2956,overlap
503,756.07,789.48,56.51,40.66,18.42,12.0255,66.7920,overlap
185,317.54,471.23,50.62,40.86,9.18,7.5426,53.8718,single
508,682.82,799.96,78.72,42.61,24.68,14.9649,135.8450,single
513,682.35,799.68,78.79,42.01,20.35,11.1285,134.1663,overlap
