气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,549.85,458.99,38.97,36.87,91.90,8.0242,28.8032,overlap
2,876.41,467.40,56.39,53.97,0.64,6.4688,88.2686,single
3,729.73,86.48,71.86,41.39,28.81,11.5348,109.9529,overlap
5,306.16,154.00,50.56,41.56,11.23,5.9426,54.6507,single
6,693.20,301.27,43.68,42.95,7.29,8.0107,42.1614,overlap
8,853.59,12.38,51.57,41.26,15.07,6.6398,56.4612,single
10,761.18,269.27,73.60,36.55,29.45,4.9316,101.8630,single
11,841.25,311.49,56.14,44.02,21.54,8.4057,71.3739,single
13,496.20,66.32,63.16,41.99,166.40,10.0193,86.1678,single
16,891.48,316.31,46.10,38.97,24.35,6.1405,42.6119,single
17,666.45,232.21,53.92,41.17,7.41,7.2371,61.5860,overlap
18,350.86,29.31,44.58,42.42,177.84,6.3902,43.3686,single
19,595.02,-0.12,38.33,19.81,173.50,0.7488,14.9779,single
20,294.62,347.60,68.77,60.02,3.13,6.8577,146.0425,single
21,589.70,341.37,45.18,40.19,7.00,8.1091,42.1979,single
22,597.22,33.27,81.35,44.03,5.65,9.7885,149.9252,single
23,412.36,21.74,57.68,48.81,15.24,9.8639,83.5495,overlap
24,777.57,119.31,93.31,67.70,20.47,9.3515,303.2631,overlap
26,523.46,258.30,93.63,53.01,155.14,9.6656,239.0402,overlap
27,840.50,119.50,47.90,42.89,13.33,6.9418,50.6259,single
29,430.03,378.09,64.09,38.70,168.42,11.8796,81.7676,single
30,362.26,403.02,46.02,40.00,27.39,6.6344,43.5779,single
31,422.00,236.59,73.79,51.00,159.52,14.9312,142.8800,overlap
32,792.88,341.97,70.74,50.25,175.59,9.8223,129.3549,overlap
34,373.97,217.72,91.43,57.97,123.84,11.9560,249.3148,overlap
36,456.64,200.58,70.56,68.40,3.44,8.0148,175.2155,overlap
37,523.98,206.46,46.58,38.65,158.49,8.9830,43.1530,single
40,263.06,124.53,68.85,48.20,148.40,7.9696,117.5491,single
46,749.55,371.05,57.16,40.76,37.08,24.4876,68.5219,overlap
49,519.38,-0.29,40.24,28.37,4.90,8.1505,23.6330,single
52,315.55,477.78,86.77,60.09,177.62,8.0977,232.7529,single
54,670.78,193.67,34.67,29.47,3.78,9.2979,18.2218,single
55,548.68,89.47,75.20,43.39,179.84,10.3128,126.2565,overlap
59,616.73,81.87,75.67,36.46,172.00,14.1648,107.3957,overlap
63,779.76,164.60,33.19,30.63,5.32,7.5077,17.3557,overlap
65,672.48,294.55,61.35,33.82,23.08,11.3128,65.4921,overlap
66,562.97,295.34,58.85,38.12,12.51,10.5349,67.9376,overlap
74,432.00,23.25,70.10,52.13,143.50,9.8990,131.7814,overlap
75,650.18,245.50,57.23,32.60,15.93,11.0035,54.9288,overlap
82,702.07,131.56,57.30,49.12,92.77,8.9957,82.9731,overlap
87,395.41,488.76,73.06,48.57,161.98,8.7652,133.3873,overlap
160,866.72,186.10,39.20,36.26,168.53,5.2513,28.6599,single
185,308.08,595.43,46.40,45.02,3.16,7.2263,49.8631,overlap
198,876.22,622.48,24.57,23.82,2.11,5.4042,7.3980,single
213,691.30,493.15,86.36,45.38,0.72,10.4340,174.1180,overlap
86,474.70,314.52,94.11,38.53,3.95,10.0440,175.5786,overlap
