气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,549.05,488.22,39.05,37.43,5.13,7.0840,29.3594,overlap
2,876.00,491.53,57.73,55.17,170.07,4.9664,94.5886,single
3,730.47,117.47,71.00,40.25,24.43,10.8067,104.3829,overlap
5,307.54,176.90,45.60,43.59,177.68,6.8040,46.6246,single
6,696.08,330.04,43.69,42.01,94.10,8.3672,41.2567,overlap
8,852.88,35.35,50.94,43.37,22.66,7.6715,57.8826,single
10,759.11,298.66,67.86,35.71,28.24,11.9090,84.5783,overlap
11,838.82,338.85,57.14,43.79,26.76,7.3581,73.5596,single
13,499.78,99.93,63.10,44.24,169.86,9.3575,90.6353,single
16,888.95,336.62,45.44,40.87,21.31,4.5723,43.4187,single
17,668.63,262.85,52.23,41.18,6.42,8.2013,57.7889,overlap
18,351.84,52.42,45.38,41.19,179.64,5.8398,43.6325,single
19,596.37,15.94,41.61,40.04,1.68,8.0285,35.6663,single
20,294.02,371.72,69.93,55.61,2.17,7.1039,139.8866,single
21,591.17,370.04,44.12,39.77,174.38,7.3745,39.8302,single
22,593.91,70.73,73.69,43.36,10.94,11.8238,121.1182,single
23,414.13,61.04,55.18,46.85,169.49,12.2122,73.3834,overlap
24,779.75,150.30,89.42,66.01,23.94,9.3202,271.5558,overlap
26,523.92,299.17,89.38,50.70,162.12,11.4825,208.3656,overlap
27,841.25,142.13,48.10,42.38,11.77,7.3279,50.4528,single
29,428.18,418.03,57.55,37.15,174.01,9.8045,63.3003,single
30,360.00,428.44,47.99,38.82,27.19,6.7242,45.9894,single
31,422.39,273.16,68.18,52.71,160.15,11.3590,126.0628,overlap
32,794.54,375.57,63.69,49.94,2.61,8.2126,104.2123,single
33,779.44,295.73,39.48,33.73,6.14,4.8234,27.0427,overlap
34,378.47,252.47,92.27,58.03,130.56,7.9633,254.1436,overlap
36,452.82,231.67,71.20,70.14,92.34,9.5985,182.9179,overlap
37,525.97,238.21,45.10,39.25,168.14,8.2163,41.0806,single
40,256.76,149.98,70.77,50.45,143.46,7.8162,129.9850,single
46,747.00,405.99,57.43,42.42,48.43,8.7981,71.9669,overlap
49,534.96,25.49,63.37,32.60,157.15,11.9861,67.3555,single
52,314.31,505.44,82.98,58.29,2.23,7.1291,206.4654,single
54,670.79,222.87,34.13,30.14,178.43,7.6008,18.0621,single
55,548.82,129.61,74.54,37.95,178.83,12.0942,108.4755,overlap
