气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,555.00,396.41,39.49,36.21,88.98,7.6458,29.0597,overlap
2,877.24,418.80,57.75,49.67,169.04,5.5990,85.2120,single
3,731.33,14.63,69.86,38.69,31.65,14.4038,97.1562,overlap
5,310.46,105.35,54.80,42.97,34.33,6.8496,66.3728,single
10,762.73,196.77,73.42,36.99,26.53,9.4622,102.5861,overlap
11,843.12,253.20,62.95,44.24,21.79,6.2097,90.1879,single
13,484.48,1.02,50.72,34.17,12.71,8.4863,45.2225,overlap
16,894.66,272.18,43.82,36.11,20.26,4.8603,35.6722,single
17,670.32,164.80,47.04,41.35,2.15,6.5728,47.0697,overlap
20,294.87,287.45,71.25,61.94,6.30,7.3097,161.7750,single
21,588.50,276.59,43.68,40.83,2.15,10.0992,40.0812,overlap
24,777.76,45.15,96.57,53.34,27.09,10.0939,255.9184,overlap
26,521.42,171.00,86.87,50.84,148.78,10.6511,197.3889,overlap
27,839.02,66.04,45.15,40.75,9.82,6.6735,42.7398,overlap
29,425.38,290.58,54.56,32.54,174.42,10.1389,49.8487,single
30,368.30,343.19,45.62,39.71,13.70,8.3205,42.5199,single
31,419.38,155.81,71.45,54.33,166.48,8.5122,142.6922,overlap
32,791.91,273.73,83.01,47.57,178.94,8.7616,168.6414,overlap
34,366.03,140.81,81.60,59.98,110.63,5.8455,205.4749,overlap
36,465.85,129.26,79.63,53.77,36.84,6.9913,175.3894,overlap
37,517.88,141.44,47.05,44.28,160.79,8.6648,50.4236,overlap
40,260.69,69.01,65.72,47.33,34.11,7.7809,105.1890,single
46,760.90,299.62,64.78,36.71,30.65,8.4063,79.2566,overlap
52,314.95,421.71,95.89,56.22,15.17,7.7428,265.9651,single
54,670.40,125.99,33.12,27.66,0.50,9.4045,15.6106,single
55,541.30,2.24,84.29,40.97,170.79,13.5014,149.7522,overlap
63,765.82,95.71,33.58,29.77,12.64,9.6524,17.2746,single
65,681.43,212.31,69.10,29.92,19.97,8.8811,73.4971,overlap
66,558.37,204.15,71.13,40.96,28.68,11.1545,106.6200,overlap
75,654.60,158.39,51.96,33.44,21.36,11.8666,46.4359,overlap
82,691.90,58.26,56.50,48.33,153.39,8.3493,79.3654,overlap
87,395.42,424.87,71.94,47.62,166.98,12.7618,126.7986,overlap
160,859.36,142.06,37.66,35.54,172.73,6.3323,25.9369,single
185,313.31,545.02,46.76,39.36,11.58,6.6232,44.2781,overlap
198,876.99,580.78,24.31,23.95,178.83,4.9729,7.2811,single
213,693.30,410.27,86.09,47.27,6.09,11.4042,180.2417,overlap
86,466.62,227.29,85.90,37.53,179.89,12.1949,142.4678,overlap
221,653.66,423.08,71.08,48.19,25.27,10.3887,125.2642,overlap
230,421.47,435.62,102.55,57.87,162.30,8.5423,313.1067,overlap
233,721.86,352.36,59.67,55.94,179.32,8.9471,102.4611,overlap
15,755.30,322.88,81.08,46.28,31.04,7.9986,156.5334,overlap
77,367.83,96.73,63.51,40.74,160.83,9.4434,84.5435,overlap
261,274.60,530.88,72.44,32.33,9.19,8.6491,87.2964,overlap
247,533.15,232.31,62.07,47.43,156.06,10.4723,94.0148,overlap
51,628.92,267.84,49.23,39.38,170.18,12.0171,49.1027,overlap
42,588.12,342.91,45.12,42.76,0.42,8.3462,44.7921,single
267,345.74,515.18,76.09,39.81,161.13,9.9791,118.5743,overlap
246,772.99,464.49,102.45,45.27,18.96,14.0217,244.4678,overlap
282,648.94,494.22,71.67,58.53,18.02,10.9825,154.6778,overlap
284,278.03,610.94,29.41,28.73,0.72,5.7042,12.7806,single
274,754.15,503.77,78.64,60.21,164.87,8.4531,191.5461,overlap
215,594.42,387.79,79.88,46.77,16.31,10.1339,153.5401,overlap
224,616.27,414.22,60.91,34.74,27.89,6.8751,66.3031,overlap
321,721.18,628.11,37.98,37.49,3.01,7.0034,27.8185,single
329,438.29,584.16,61.59,47.20,16.69,8.9061,92.1311,overlap
209,514.73,414.90,52.58,46.27,1.34,10.9056,65.8010,single
64,641.25,215.84,44.24,44.10,177.05,8.9119,44.4030,overlap
278,497.78,505.75,112.56,72.70,160.04,10.7852,473.8374,overlap
338,725.32,574.78,53.60,47.76,168.02,7.1452,70.5991,single
350,506.00,578.45,98.23,56.52,148.36,10.7953,280.5579,overlap
345,588.79,592.07,61.93,54.19,166.30,10.6116,106.9217,single
373,444.27,670.94,69.63,59.01,161.94,4.6561,147.1867,overlap
374,529.80,634.74,64.13,42.28,154.35,11.0033,89.4579,single
38,668.12,-0.23,66.54,26.51,178.60,2.8531,60.3775,overlap
383,307.94,703.15,73.74,50.04,147.54,9.2601,139.9785,single
314,565.81,48.27,32.80,30.34,173.93,7.6851,16.7925,single
387,608.66,685.17,99.87,44.67,178.47,28.7893,229.2293,overlap
392,478.84,700.95,62.14,42.07,171.95,13.8966,83.5668,overlap
401,631.46,712.21,90.43,41.80,179.22,11.8178,175.8443,overlap
404,767.20,730.63,77.09,44.20,36.51,9.8014,135.1320,overlap
406,726.57,740.30,64.64,45.23,40.48,7.1478,97.2328,overlap
6,681.61,237.28,45.51,37.59,10.00,8.2984,40.0551,overlap
421,402.78,737.65,43.52,26.55,161.96,10.3635,25.8744,single
427,341.15,756.42,80.23,42.06,3.98,9.8188,139.2698,single
33,773.29,216.17,43.66,30.69,11.76,8.5144,30.0921,overlap
434,771.17,540.99,45.11,34.52,31.99,7.4347,36.1352,overlap
436,240.26,784.32,44.67,39.67,2.78,5.6830,40.7311,single
85,448.09,199.02,40.55,34.43,174.32,8.0839,29.1275,overlap
443,703.24,778.84,52.39,44.54,175.78,6.4572,62.8981,overlap
444,683.20,786.57,81.72,34.79,19.40,16.1983,119.5330,overlap
448,723.53,35.79,42.45,28.70,168.90,5.4230,26.6095,overlap
402,706.32,65.07,42.67,38.79,91.19,10.5922,36.3371,overlap
333,504.19,553.94,63.54,62.85,101.08,9.9738,130.5518,overlap
