气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,541.63,632.80,39.09,38.41,2.08,8.8826,30.2016,single
2,874.59,591.71,57.71,52.34,172.52,6.2405,89.6734,single
3,732.78,263.07,57.66,39.58,13.23,8.6242,67.6844,overlap
5,317.71,274.95,56.48,40.14,148.16,5.2690,65.8627,single
6,705.44,451.65,44.73,41.18,167.60,8.1373,42.3785,single
8,839.49,138.39,55.36,41.93,40.66,5.9153,66.1123,single
9,428.09,67.74,110.68,42.97,178.93,12.1297,270.8048,overlap
10,756.77,439.84,70.11,49.73,22.25,11.1002,125.7364,single
11,832.87,455.90,68.68,43.47,30.72,6.9787,105.4824,single
12,723.56,84.41,49.63,40.74,165.87,10.1277,51.6402,single
13,513.62,254.98,60.62,45.89,175.84,8.6326,86.7636,single
16,880.12,436.78,46.30,45.16,179.08,6.4431,49.8051,single
17,682.18,401.76,53.01,48.39,171.79,7.4384,69.9662,single
18,360.38,157.69,47.17,44.59,176.40,5.8999,51.0325,overlap
19,590.71,143.64,42.26,36.83,18.96,7.9850,33.8414,single
20,286.12,501.17,74.86,50.02,19.88,7.1910,144.2229,single
21,597.92,491.91,44.22,42.09,4.11,7.7228,42.3293,overlap
22,591.39,258.76,80.27,48.24,176.67,8.0353,159.8855,overlap
23,420.19,233.01,76.94,41.91,152.34,14.3272,127.6455,overlap
24,777.16,293.25,84.40,62.73,151.52,8.5016,229.8707,overlap
26,530.40,472.54,92.73,50.29,155.35,14.1981,222.5163,overlap
27,844.63,246.20,49.95,41.30,25.15,6.0910,53.0083,single
29,425.91,581.65,52.66,40.02,175.93,10.2249,57.0870,single
30,354.11,538.57,47.49,41.78,17.84,5.8364,48.4692,single
31,433.00,433.25,62.47,50.41,178.14,9.6009,101.2186,overlap
32,798.86,521.09,76.40,52.32,171.31,8.4774,157.0943,single
33,779.58,397.43,43.29,38.27,7.09,6.3718,36.9028,single
34,393.37,402.63,102.14,50.78,146.02,8.7366,272.5066,overlap
36,432.37,372.80,82.23,72.25,166.65,9.6175,251.3130,overlap
37,534.47,381.95,45.28,41.20,5.91,8.9415,43.4512,single
38,659.07,249.37,81.65,53.28,21.29,7.0519,182.7682,overlap
40,251.04,274.51,74.06,51.82,27.56,6.8369,146.2092,single
46,724.46,541.61,63.49,45.73,52.01,6.9578,94.8368,overlap
47,736.88,120.40,64.51,37.72,169.29,6.8759,80.7457,overlap
49,555.51,183.77,59.77,36.36,145.20,10.0838,66.8371,single
52,312.71,638.21,71.39,48.98,172.88,7.4898,128.4347,single
54,674.27,341.08,32.07,31.96,177.11,7.0544,16.9115,single
55,559.83,314.26,76.96,37.96,172.12,10.6632,115.6754,overlap
56,656.73,149.74,68.40,50.46,165.88,10.2014,121.4433,overlap
58,714.38,320.27,64.79,31.76,22.64,11.6441,68.5895,overlap
59,628.63,315.44,76.60,34.47,178.74,12.1896,104.0657,overlap
