气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,537.48,748.76,39.22,36.79,6.94,7.9256,29.1144,single
2,872.37,672.62,59.10,52.07,168.91,5.5595,93.5781,single
3,738.12,373.45,56.73,43.66,5.67,8.6526,72.2875,single
5,314.39,343.76,48.98,43.78,165.05,5.4738,54.0404,single
6,702.96,554.28,45.34,42.20,3.18,7.2836,44.6324,overlap
8,825.11,223.96,54.16,42.40,33.86,7.1533,63.9950,single
9,436.68,198.10,100.12,61.05,9.12,9.0482,314.8105,overlap
10,750.62,548.99,56.92,46.64,17.16,8.0608,77.7595,overlap
11,819.58,549.49,59.03,48.17,27.67,6.8225,86.3595,single
12,720.77,199.04,49.41,40.47,171.15,8.1138,50.8280,single
13,520.92,380.86,63.50,45.77,9.36,10.7837,94.9714,single
15,717.18,716.01,84.21,55.84,13.62,10.4107,203.7205,single
16,875.70,527.59,60.57,38.61,23.04,7.5762,72.8894,single
17,698.19,506.12,52.00,46.23,166.66,8.0742,64.3059,single
18,367.13,236.64,43.51,42.47,1.15,5.9953,41.3591,single
19,594.45,245.24,40.15,36.64,89.30,9.1596,30.3920,single
20,278.11,605.22,77.76,48.16,5.48,7.5495,149.8345,single
21,596.71,590.09,41.89,40.13,90.23,8.4496,36.2296,overlap
22,586.62,411.69,96.22,50.18,13.21,12.3974,238.9942,single
23,435.92,371.33,63.58,36.65,153.71,9.7994,76.2041,single
24,778.61,414.59,78.78,54.43,156.99,10.1757,173.7930,overlap
25,559.31,355.33,31.69,31.15,93.78,7.8961,16.0957,single
26,541.73,612.49,85.35,53.72,149.10,10.2087,201.3270,overlap
27,848.33,330.47,47.59,38.16,28.25,6.7660,44.4670,single
29,419.75,702.44,60.19,39.74,15.26,9.8012,74.0527,single
30,354.75,628.93,43.19,39.08,2.34,7.1864,37.5074,single
31,442.78,573.14,70.24,54.87,150.04,7.5617,139.2740,overlap
32,802.74,642.59,67.76,54.05,155.65,8.0417,127.6738,single
33,785.13,488.61,36.08,35.37,178.07,6.2578,23.6901,overlap
34,407.91,517.87,83.30,50.81,150.44,8.4393,181.3882,overlap
36,474.64,468.68,41.47,38.00,161.32,6.4306,33.6213,overlap
37,540.08,499.93,41.54,38.62,4.90,8.2115,34.2930,single
38,659.86,368.74,70.42,59.51,167.76,9.9861,151.8197,single
39,600.32,49.89,92.50,48.11,161.74,8.3274,211.7817,overlap
40,256.68,369.59,78.01,50.18,8.29,7.0048,157.1030,single
42,591.49,712.22,43.66,42.95,2.12,9.5629,42.1165,single
43,454.37,16.79,79.84,48.52,159.52,8.9038,159.1303,overlap
44,715.65,108.66,48.82,33.49,22.95,8.6937,41.0738,overlap
45,642.24,168.68,113.34,51.45,4.90,12.3919,340.0328,overlap
46,709.29,647.67,53.73,49.62,22.49,8.9497,73.6960,single
47,741.13,250.33,56.19,44.25,0.74,12.9233,71.8668,overlap
48,374.89,271.40,40.30,28.82,178.03,12.0147,24.0793,overlap
49,572.09,308.76,59.98,42.55,146.71,8.9394,78.7610,single
51,634.01,724.65,56.32,40.99,32.02,9.1740,66.8922,single
52,318.64,737.58,73.09,41.49,161.42,8.3039,114.0183,single
53,714.85,245.14,47.49,43.26,96.87,9.1753,50.1991,overlap
54,677.29,431.96,34.10,32.02,5.13,8.9351,19.1582,overlap
55,568.63,465.67,65.88,38.02,174.82,11.7486,84.8888,single
56,657.93,286.37,89.01,40.14,0.00,15.0569,163.6396,overlap
57,751.09,128.82,82.43,37.80,23.58,9.3803,132.1210,overlap
58,707.08,445.66,67.22,27.09,11.33,8.6967,62.9675,overlap
59,635.96,458.79,75.20,36.53,178.16,11.1683,106.2666,overlap
60,487.23,320.99,82.46,49.91,150.08,11.3785,174.5873,overlap
61,499.62,12.62,45.03,41.81,168.64,6.8392,43.6122,overlap
62,515.58,82.19,68.21,46.31,4.42,11.4445,110.8469,overlap
63,761.03,488.42,35.22,27.11,24.40,11.0253,17.3021,overlap
64,650.59,575.51,52.94,43.92,166.06,10.5775,63.3318,overlap
