气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,540.33,673.27,39.65,38.10,4.86,9.3222,30.8046,single
2,873.56,621.76,60.50,52.58,153.94,6.8589,99.0063,single
3,734.69,302.43,58.04,42.46,8.91,5.5592,73.5661,overlap
5,316.40,298.18,53.92,41.62,135.97,5.5375,62.2432,single
6,704.88,487.34,48.73,41.37,166.81,6.2761,50.5444,overlap
8,834.70,168.62,54.03,44.39,31.18,6.8181,66.6737,single
9,434.77,112.81,104.77,44.24,4.91,13.4291,249.8292,overlap
10,754.07,479.92,65.34,47.35,21.66,9.1329,103.9815,overlap
11,830.07,487.65,66.57,43.90,31.68,6.9464,100.0973,single
12,722.43,125.04,50.05,40.27,159.59,8.1503,51.8907,single
13,515.84,299.00,58.90,46.30,3.90,11.0646,82.6213,single
16,878.47,469.06,55.60,41.78,25.78,7.1620,66.4454,single
17,687.99,438.92,53.76,45.21,159.88,9.2886,67.2157,single
18,366.48,186.30,52.87,44.92,174.98,6.8182,64.6128,overlap
19,591.76,178.52,40.05,39.76,5.58,7.3936,32.8129,single
20,282.83,536.89,76.67,49.85,15.54,7.7071,150.7552,single
21,597.70,525.57,42.73,41.72,93.83,5.1155,39.1912,overlap
22,591.78,311.53,85.34,49.57,179.72,11.9675,185.7492,overlap
23,428.88,285.74,67.83,41.18,152.57,11.0956,97.4772,single
24,780.10,334.26,78.17,58.18,142.38,15.7942,182.8830,overlap
25,568.57,291.64,35.52,35.22,85.95,10.6040,22.8553,overlap
26,532.80,523.48,88.53,50.90,153.22,9.7464,205.2471,overlap
27,846.19,276.17,50.18,41.05,25.26,6.5627,53.1700,single
29,424.62,625.37,64.38,39.39,9.64,7.8635,84.0014,single
30,354.12,569.84,47.79,40.96,17.14,6.6483,48.1220,single
31,437.54,478.46,59.34,54.54,0.26,11.7658,98.7894,overlap
32,800.28,565.39,75.80,57.30,169.07,9.2865,169.3533,single
33,780.30,429.45,40.97,36.63,4.45,9.0969,31.6328,overlap
