气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,548.65,494.54,39.03,37.95,4.04,7.6319,29.7447,overlap
2,876.39,496.12,57.15,55.14,172.21,6.3749,92.6669,single
3,730.52,124.43,71.70,39.62,24.45,9.5030,104.7940,overlap
5,307.86,181.72,44.84,44.18,178.07,6.3456,45.7028,single
6,695.02,336.47,44.07,43.21,0.36,7.7758,43.1706,overlap
8,852.29,40.69,51.43,43.65,24.29,6.4385,59.4001,single
10,760.54,305.69,69.02,35.35,28.36,6.1892,86.6472,overlap
11,838.47,344.69,57.51,43.80,27.34,7.3169,74.5065,single
13,501.32,107.10,62.43,45.04,169.89,11.3345,90.3008,single
16,888.91,339.86,44.56,42.09,16.22,5.0904,42.9857,single
17,668.49,269.19,53.24,41.78,6.21,9.5402,60.9276,overlap
18,352.39,57.31,45.02,40.83,1.08,6.3136,42.5765,single
19,595.89,21.75,42.17,40.51,179.57,7.5949,37.0632,single
20,293.83,377.57,69.16,55.17,179.44,7.2463,135.7415,single
21,591.46,375.79,43.69,40.68,172.84,7.4159,39.9588,single
22,593.53,78.47,72.78,43.54,9.58,11.1016,118.6700,single
23,415.48,69.39,57.70,48.64,163.30,14.0994,83.2987,overlap
24,778.64,157.44,87.25,64.93,27.79,5.7288,254.3096,overlap
26,523.66,309.33,88.67,51.34,162.75,13.3778,207.6471,overlap
27,841.49,146.84,48.86,42.77,13.48,5.3725,52.5257,single
29,428.27,425.01,57.62,37.09,174.47,9.7557,63.3549,single
30,359.52,433.25,48.31,38.90,28.51,5.7803,46.7110,single
31,422.43,280.82,69.52,53.18,157.77,11.3772,132.2409,overlap
32,793.84,382.07,63.62,49.03,4.07,8.0187,102.0811,single
33,781.22,299.94,39.32,33.84,9.68,6.6752,26.9155,overlap
34,379.53,259.29,92.37,57.80,132.50,9.8273,253.7244,overlap
36,450.83,237.80,69.93,69.70,92.75,10.6392,175.3615,overlap
37,526.56,244.64,44.54,39.64,170.93,8.6896,40.4496,single
40,255.87,156.10,68.68,49.11,141.85,10.1809,119.1763,single
46,745.57,411.62,57.85,41.99,43.84,4.7192,72.2959,overlap
49,536.32,32.96,64.50,32.34,155.92,8.0789,69.2176,single
52,314.17,511.27,81.17,57.72,1.68,6.5088,195.6758,single
54,670.71,228.54,33.17,30.17,178.74,7.8969,17.0723,single
55,549.06,139.47,74.60,35.97,179.19,11.9694,102.9868,overlap
59,621.02,130.97,76.60,32.59,171.53,10.1817,98.3698,overlap
63,783.90,194.33,36.48,30.08,91.30,7.2024,20.5970,overlap
65,667.30,338.21,64.59,37.35,17.04,11.3858,80.1546,overlap
66,564.32,342.30,64.63,37.93,7.61,9.3631,81.5134,overlap
68,428.48,0.05,63.58,36.25,174.65,21.5776,75.3855,overlap
74,435.77,61.72,60.37,55.42,177.19,10.2297,103.9054,overlap
75,645.68,293.14,54.55,34.56,14.54,9.6750,52.9057,overlap
78,360.12,1.52,72.38,33.37,160.55,14.7369,89.9288,overlap
82,710.75,167.59,53.31,52.42,97.69,8.5206,76.6479,overlap
87,397.62,525.58,70.96,47.53,157.85,9.5099,123.1216,overlap
160,871.50,209.82,39.44,36.07,158.63,4.7942,28.8648,single
185,306.44,622.10,50.52,43.48,2.98,9.1199,57.0816,overlap
198,875.58,644.71,24.52,24.40,89.39,5.2268,7.5476,single
213,691.19,536.24,87.24,45.30,179.12,10.1791,177.3365,overlap
86,471.38,360.76,97.43,36.15,6.76,9.8809,176.5441,overlap
221,648.14,542.48,65.01,52.16,5.79,9.3100,113.3999,overlap
85,448.32,305.64,39.32,31.52,7.18,9.1592,25.0777,overlap
230,425.54,556.71,94.53,57.68,161.64,15.6563,265.1743,overlap
233,716.80,464.41,65.58,54.61,6.74,8.8195,120.8309,overlap
15,743.29,438.93,86.30,50.44,21.31,9.0474,193.2675,overlap
77,375.16,198.15,58.27,38.85,153.63,11.8635,67.8438,single
261,271.30,632.78,55.47,38.91,7.43,8.8906,61.5917,overlap
247,534.21,348.52,54.55,49.20,4.03,9.8465,75.3127,overlap
51,645.67,401.66,44.18,37.90,170.14,13.5652,38.0525,single
42,590.23,453.39,44.83,44.09,91.24,8.7021,45.5785,single
267,356.70,628.65,69.29,52.56,163.31,8.2837,129.8394,overlap
246,770.42,583.80,107.00,43.75,12.63,11.1709,257.6770,overlap
282,638.90,620.98,74.46,54.37,10.63,9.6296,155.0904,overlap
284,289.78,681.91,32.71,27.34,157.00,5.8676,15.0446,single
266,663.77,617.05,52.19,50.43,93.44,7.7817,70.6639,overlap
274,760.59,628.69,76.83,65.72,178.64,6.1422,199.5569,overlap
291,657.44,8.16,79.77,45.52,22.05,10.3253,149.0217,single
215,586.81,518.41,91.99,44.74,9.50,14.1047,194.7730,overlap
224,597.70,538.62,60.17,40.58,20.59,8.3375,75.5691,overlap
321,725.61,711.99,39.36,36.48,89.97,7.2272,29.0794,single
329,433.19,700.08,63.36,49.29,19.32,9.6748,101.7929,single
209,516.56,535.25,58.45,45.38,168.42,10.3257,79.7497,single
64,653.44,323.88,50.86,44.01,172.30,6.9315,58.5776,overlap
278,498.72,639.76,120.58,93.52,177.41,9.3197,699.4978,overlap
60,443.20,13.39,66.28,43.25,159.82,4.9705,97.7348,overlap
338,737.46,668.83,52.55,45.71,161.44,6.5540,64.9338,overlap
350,522.97,710.41,90.32,56.26,168.89,9.2008,236.1055,overlap
345,592.07,715.85,60.04,49.74,167.04,9.4399,92.2311,overlap
251,760.18,4.98,49.16,43.21,22.33,3.9751,53.7303,single
373,469.32,789.06,62.13,53.74,134.47,1.7308,106.7234,overlap
374,544.87,780.42,77.42,41.99,159.86,12.1726,129.4936,single
333,518.02,682.78,74.87,64.08,179.22,10.5415,184.7971,overlap
378,623.32,792.81,50.46,39.42,3.74,6.1889,51.6395,single
38,659.07,107.66,76.44,38.63,1.07,9.2219,116.1145,overlap
383,314.76,796.75,75.15,41.33,178.22,11.6003,120.0835,single
314,567.23,146.54,45.18,32.85,0.52,6.8127,34.5036,overlap
84,537.78,-0.14,44.91,27.89,165.75,3.3081,28.9409,overlap
