气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,539.50,694.60,38.78,38.50,2.95,9.6346,29.7804,single
2,873.67,637.31,62.21,48.61,149.89,4.4593,96.7975,single
3,736.00,321.32,57.41,43.49,2.07,8.8752,73.7374,overlap
5,317.29,309.71,47.22,43.64,163.34,4.7766,50.0625,single
6,704.74,505.67,47.14,42.25,177.76,8.5096,48.3028,overlap
8,831.38,184.07,53.28,44.34,28.93,7.3939,64.7437,single
9,433.79,137.29,102.19,49.67,7.36,10.2015,266.8609,overlap
10,753.00,500.00,62.50,47.25,16.83,6.3049,94.9659,overlap
11,826.95,504.74,65.45,44.38,33.43,7.4740,97.7921,single
12,720.91,144.80,51.10,38.82,156.90,10.2054,52.1597,single
13,517.34,321.80,59.98,46.63,8.66,9.5654,86.2935,single
16,877.61,485.02,57.89,38.69,25.37,7.8059,66.6885,single
17,691.26,458.48,54.88,45.74,154.92,7.1098,70.8747,single
18,362.37,200.05,43.97,42.18,92.28,6.7768,41.9537,overlap
19,592.62,196.92,39.62,38.55,8.70,8.2628,31.1287,single
20,281.71,555.15,76.84,49.69,12.80,8.1862,150.9084,single
21,597.13,543.01,42.31,41.30,88.24,7.3003,38.0399,single
22,589.90,339.00,85.90,48.04,179.93,12.5940,182.3854,overlap
23,431.83,309.76,63.42,39.64,156.08,9.8512,82.0191,single
24,780.95,356.18,74.53,58.67,144.48,11.4120,167.6445,overlap
25,566.40,307.62,32.45,31.28,87.37,7.8716,16.9434,overlap
26,534.79,551.39,87.48,52.84,144.44,1.7248,208.0466,overlap
27,846.62,291.33,48.68,39.97,21.76,6.4340,48.7363,single
29,423.81,646.11,65.48,36.67,10.98,8.8037,80.8858,single
30,354.12,586.12,46.44,40.36,13.51,6.7845,44.7796,single
31,439.82,504.97,60.08,54.92,8.20,9.3673,101.9888,overlap
32,801.56,590.27,73.69,57.67,161.27,10.1436,161.1225,single
33,781.01,446.42,40.92,35.29,6.15,7.3637,30.3963,overlap
