气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,557.55,366.60,37.31,37.08,86.78,7.2066,26.5534,overlap
2,878.02,393.25,58.56,49.84,159.44,6.4852,87.9373,single
5,316.37,80.96,50.26,40.70,30.11,5.4576,52.8927,single
10,762.63,157.35,76.72,36.93,24.30,8.5623,111.8124,overlap
11,843.52,224.65,60.84,49.39,29.72,8.6114,94.0436,overlap
16,893.83,247.51,42.78,37.16,13.98,7.0128,34.9949,single
17,669.24,127.16,52.70,42.43,13.57,4.6668,60.6093,overlap
20,295.59,254.47,78.26,53.26,19.55,8.5247,167.8167,single
21,588.44,243.35,43.94,40.22,5.82,9.0002,39.9425,overlap
24,777.51,9.91,102.86,55.07,28.51,10.9963,299.7557,overlap
26,520.22,128.09,86.15,52.94,148.39,9.8114,202.1332,overlap
27,837.24,38.29,45.37,39.71,3.74,7.3355,42.0431,overlap
29,422.88,248.01,54.44,32.89,166.45,7.8625,50.1486,single
30,370.66,311.21,43.54,38.58,7.61,7.8429,37.6340,single
31,418.17,114.19,65.82,52.33,163.43,9.3155,116.6193,overlap
32,788.32,237.63,86.62,45.87,172.45,9.0328,177.0442,overlap
34,358.79,105.91,78.58,52.81,125.41,5.3788,167.7603,overlap
36,467.92,95.05,79.91,54.06,35.89,9.6624,177.5687,overlap
37,513.45,100.86,37.01,34.62,1.28,11.5441,24.3922,overlap
40,259.45,38.36,59.46,49.11,39.64,5.7298,89.3209,single
46,768.81,259.47,62.12,38.20,31.51,10.3862,75.8311,overlap
52,314.65,390.91,93.75,53.29,20.89,7.5689,240.9640,single
54,669.44,89.38,33.69,29.06,173.21,9.3873,16.9701,overlap
63,756.13,60.52,35.39,27.53,106.93,7.5528,17.7399,single
65,685.17,170.62,65.46,29.34,21.23,10.7383,64.6932,overlap
66,560.97,161.55,66.42,43.71,24.01,9.7964,99.1967,overlap
75,659.34,109.61,52.79,31.27,16.39,12.1303,44.8341,overlap
82,686.71,19.42,52.10,44.44,0.40,10.1057,62.0531,overlap
87,396.70,393.51,72.37,49.82,167.18,19.1839,134.2442,overlap
160,856.30,117.84,37.40,33.90,178.08,5.4832,24.3877,single
185,313.50,516.13,47.95,40.59,19.70,7.7412,48.0106,overlap
198,876.58,559.42,24.02,23.12,178.79,6.0774,6.8618,single
213,695.16,365.73,84.42,42.56,6.02,13.3933,156.0254,overlap
86,471.93,181.38,80.49,37.37,174.88,8.6224,124.5588,overlap
221,656.42,382.86,66.32,49.74,27.16,7.9225,112.5418,overlap
230,424.34,393.96,98.75,55.14,156.24,13.3774,276.6185,overlap
233,725.64,315.26,63.71,53.03,1.17,7.6551,110.7535,overlap
15,762.85,287.66,83.90,43.99,31.64,5.2912,159.3143,overlap
77,365.41,61.92,63.79,38.86,164.48,7.5025,81.3463,overlap
261,277.34,498.40,72.62,31.27,9.52,8.1877,84.8308,overlap
247,529.81,192.94,59.38,49.04,163.40,9.0119,88.9547,overlap
51,620.54,222.73,52.90,40.21,161.00,12.2681,57.8909,overlap
42,587.15,306.39,45.99,43.29,3.57,6.8985,47.1018,overlap
267,346.27,478.14,72.19,34.70,162.22,8.1243,93.0384,single
246,775.28,426.21,102.15,46.35,24.94,10.2122,248.8129,overlap
282,647.80,452.95,74.20,57.24,11.17,7.8722,162.1439,single
284,274.65,587.86,30.35,28.85,178.29,6.2506,13.6748,single
274,751.42,466.00,77.53,55.91,161.67,8.6447,172.9111,overlap
215,594.31,341.10,71.08,46.86,13.54,9.6424,121.8038,overlap
224,618.94,372.26,61.93,34.22,31.10,9.0815,67.5058,overlap
321,721.44,599.44,38.56,38.18,91.73,7.3359,29.2001,single
329,438.84,546.24,61.83,46.27,13.70,10.4317,90.9926,overlap
209,515.11,373.00,53.99,47.23,176.96,10.0516,70.8372,overlap
64,636.33,177.99,46.02,44.23,174.36,9.8203,48.1910,single
278,492.15,462.65,118.10,69.95,158.10,10.3705,501.9265,overlap
338,724.43,542.87,48.37,47.43,0.15,7.0587,57.0923,single
350,502.66,529.48,98.02,51.52,139.44,11.2578,254.7018,overlap
345,588.86,550.55,60.72,54.31,176.98,11.0970,103.0315,single
373,435.73,628.26,73.72,52.43,144.70,9.4029,146.6081,overlap
374,524.51,586.00,69.39,43.85,145.37,11.6910,108.6305,single
383,301.26,665.65,77.14,50.28,144.20,9.0111,153.9318,single
314,564.77,13.31,32.96,30.85,1.94,8.3242,17.2344,single
387,603.72,641.13,98.69,39.36,6.08,13.5514,197.2296,overlap
392,480.19,660.55,52.17,43.79,5.31,7.5879,61.3272,overlap
401,634.16,669.48,90.65,39.68,2.05,12.5082,167.7366,overlap
404,773.12,690.76,76.60,46.39,31.48,10.4575,140.0294,overlap
406,726.51,701.25,66.07,44.17,41.91,11.5023,99.1890,overlap
6,677.70,201.48,45.80,40.68,168.79,8.4778,43.9005,overlap
421,396.43,694.67,45.71,25.29,154.70,9.2224,27.1921,single
427,343.34,717.24,77.11,42.55,3.14,8.3283,130.1304,single
33,773.54,179.46,40.39,33.54,7.75,11.0071,28.1505,overlap
434,773.21,513.04,36.31,36.22,0.21,6.1282,24.5687,single
436,240.03,760.51,43.96,40.59,176.26,5.7574,40.3476,single
