气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,539.25,703.43,38.63,38.01,2.61,8.8921,29.1772,single
2,873.87,642.50,62.03,49.63,153.38,5.6289,98.2356,single
3,735.95,329.62,56.50,42.52,7.14,9.1820,69.8387,overlap
5,317.12,314.74,45.29,44.26,174.11,5.6412,46.7053,single
6,704.58,513.83,45.72,42.33,178.38,7.9036,45.5302,overlap
8,830.16,190.64,53.43,43.11,31.30,7.5342,63.3183,single
9,435.77,147.31,99.06,51.09,7.74,8.7924,257.9152,overlap
10,753.28,507.88,61.54,45.86,17.95,8.6890,89.3481,overlap
11,826.15,512.17,65.67,45.49,33.15,7.5812,100.9118,single
12,721.21,154.27,51.10,39.21,156.78,8.7802,52.6635,single
13,517.66,331.39,60.48,47.37,10.15,10.1444,89.1357,single
16,876.90,491.84,57.94,36.68,23.82,6.9015,63.3585,single
17,691.57,466.03,54.03,46.47,158.57,6.9911,69.7780,single
18,364.06,207.07,44.99,43.46,91.47,5.9410,45.2681,overlap
19,593.07,204.59,38.66,38.32,6.68,7.2810,29.4667,single
20,281.31,563.17,76.68,50.14,11.45,8.3158,151.6676,single
21,597.59,550.50,43.16,41.53,89.56,9.0781,39.7891,single
22,588.44,351.05,90.72,47.17,2.94,10.2856,199.7145,single
23,433.08,320.20,61.47,40.38,152.31,11.1630,78.5078,single
24,784.98,363.08,69.71,58.64,158.01,19.8634,146.5991,overlap
25,565.28,314.34,32.54,31.40,85.57,7.0105,17.1087,single
26,538.46,560.43,87.00,53.78,146.32,5.7898,209.4035,overlap
27,846.20,298.19,48.43,39.30,21.61,5.8493,47.4279,single
29,424.04,655.43,66.82,36.83,9.49,8.9033,84.6011,single
30,354.89,592.97,46.05,38.85,11.60,6.5627,42.3842,single
31,441.27,514.75,61.87,53.98,5.05,9.6679,106.3172,overlap
32,801.90,599.01,73.51,56.94,160.57,9.9035,158.2893,single
33,781.65,453.12,40.16,35.53,6.10,9.3398,29.4830,overlap
34,402.42,471.56,99.28,46.94,143.78,10.8340,238.0173,overlap
36,457.75,436.25,61.05,41.35,5.79,8.8520,79.2724,overlap
37,538.49,453.80,47.49,40.37,9.24,10.1877,46.8419,single
38,661.88,320.36,73.64,61.13,20.02,9.6006,170.5426,single
39,594.21,5.06,85.81,38.36,162.92,7.6921,145.3386,overlap
40,253.73,333.67,78.99,47.06,12.62,11.1235,151.0505,single
42,591.85,665.98,44.72,43.94,2.27,8.9520,45.2002,single
44,723.31,67.58,47.08,33.70,23.58,11.3899,38.4329,overlap
45,645.38,116.72,113.38,44.81,6.46,13.7526,296.3714,single
46,715.70,606.12,57.24,46.26,44.30,7.6358,77.9852,single
47,739.18,197.67,67.72,38.33,171.01,11.4069,90.4195,overlap
49,565.96,260.97,53.76,39.64,157.95,10.4281,58.9252,single
51,641.40,668.88,58.86,40.21,8.76,10.9237,71.6579,single
52,315.13,700.98,72.96,37.81,169.91,7.3525,103.5447,single
53,721.69,199.54,44.25,41.41,1.72,6.3049,41.7159,overlap
54,676.99,395.56,35.91,34.21,174.16,4.4447,22.6895,overlap
55,565.09,405.87,68.26,39.55,169.52,13.5778,94.8071,overlap
56,655.02,233.28,92.00,42.11,178.18,7.8786,183.3507,overlap
57,759.96,78.96,79.56,34.78,18.63,9.3449,113.2633,overlap
58,709.40,396.85,67.36,26.20,18.96,9.5326,61.1610,overlap
59,631.76,402.52,73.54,36.95,179.56,9.7968,102.8103,overlap
60,480.86,262.08,76.51,43.77,146.06,11.6467,131.8305,overlap
62,520.44,40.23,66.85,57.71,172.70,7.5836,132.6911,overlap
63,767.18,437.14,36.52,26.40,18.35,9.5662,18.1145,overlap
64,653.09,530.02,54.00,42.93,6.02,9.4128,64.3987,overlap
65,658.31,572.98,69.56,42.49,10.73,9.0706,105.7539,overlap
66,596.52,601.23,66.61,43.06,151.64,10.6494,98.2920,single
67,611.59,35.80,83.71,43.88,2.77,7.0724,158.1764,overlap
68,462.64,234.55,75.42,44.45,148.52,7.8730,130.0999,overlap
70,486.19,63.48,85.75,45.53,166.29,12.3909,172.2466,overlap
