气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,543.22,602.07,38.29,38.00,1.00,8.1784,28.6644,single
2,875.21,571.53,58.68,51.16,174.44,5.1472,90.6361,single
3,732.75,233.32,57.47,42.75,15.34,10.9621,72.6448,overlap
5,316.58,256.02,55.29,41.98,157.99,5.7052,66.0207,single
6,703.67,425.91,43.02,41.76,177.78,6.1672,39.7685,single
8,842.78,116.90,52.00,44.75,31.64,5.6791,62.2482,single
9,427.69,35.58,111.72,43.47,174.31,9.1738,279.1459,overlap
10,758.00,408.52,69.24,45.84,26.64,8.2823,113.0676,single
11,833.38,431.70,65.68,41.02,30.32,9.1714,91.0336,single
12,725.07,54.03,50.28,41.76,161.00,9.2532,54.2980,overlap
13,511.23,221.13,61.75,46.12,179.35,8.3409,90.4885,single
16,881.82,412.44,45.30,44.01,174.10,6.4440,46.4508,single
17,678.96,373.03,53.77,46.92,174.53,8.7575,69.7976,single
18,359.00,134.67,45.48,44.06,176.47,8.2090,46.8817,overlap
19,591.40,117.91,42.38,38.79,8.91,7.7349,35.8411,single
20,287.77,473.66,72.14,50.33,18.32,8.8269,134.7534,single
21,597.61,465.89,44.47,40.18,3.18,6.3226,40.8719,overlap
22,593.38,219.27,84.54,44.15,177.81,12.7492,162.3316,overlap
23,416.32,196.04,81.77,39.17,145.18,11.6796,134.7560,overlap
24,779.85,262.06,80.71,65.04,161.93,6.3970,217.9384,overlap
26,532.52,436.92,93.13,47.88,155.79,18.8010,213.6492,overlap
27,843.95,224.35,48.71,41.92,17.60,6.5956,51.1752,single
29,428.66,545.05,49.17,39.01,167.30,10.5183,48.5270,single
30,355.41,514.86,48.41,40.24,22.76,6.7071,48.5169,single
31,433.51,399.59,63.40,44.81,170.69,7.5635,92.6580,overlap
32,799.76,489.08,69.48,46.32,170.40,7.9217,115.0422,single
33,779.65,374.17,43.74,37.94,8.36,6.2177,37.3397,single
34,389.18,372.03,97.92,52.45,144.86,7.7884,258.6874,overlap
