气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,530.27,312.95,86.47,47.72,12.94,12.2793,183.5644,single
2,879.21,351.94,54.69,52.04,1.06,6.7404,80.0778,single
5,328.98,43.01,47.75,39.25,102.58,8.2048,46.0346,overlap
10,763.01,96.75,79.86,35.57,21.40,8.5711,116.7148,overlap
11,848.14,174.88,56.17,53.71,90.73,8.4883,87.1916,overlap
16,890.89,206.95,47.70,36.82,5.30,6.1107,43.0946,single
17,670.12,70.26,54.69,43.12,26.12,6.9219,66.3467,overlap
20,297.84,206.38,72.57,47.21,19.31,10.0586,127.9087,single
21,587.21,189.72,42.48,41.10,3.64,8.6628,38.1452,single
26,516.19,57.39,77.35,55.33,152.28,11.5837,170.2868,overlap
27,834.65,-0.24,43.53,29.93,1.36,1.9852,29.1767,single
29,416.85,179.33,53.05,34.30,154.55,11.0765,49.6587,single
30,373.33,261.16,44.11,38.98,10.07,8.3420,39.0144,single
31,416.96,47.03,60.26,47.67,174.15,8.2127,89.0591,overlap
32,785.71,178.36,87.33,45.40,0.07,11.3358,178.1374,overlap
34,347.69,51.60,81.09,45.75,139.57,6.2916,154.7695,overlap
36,477.31,36.03,80.43,58.38,17.42,7.6794,194.2885,overlap
40,261.84,-0.19,58.01,33.39,175.37,4.4047,57.8055,single
46,772.33,192.57,64.57,41.07,22.87,9.9968,88.1001,overlap
52,319.23,345.65,81.24,54.75,31.75,6.7174,185.9043,single
63,753.82,11.82,33.99,30.33,16.03,7.7425,18.0249,single
66,563.92,94.47,64.94,40.38,18.87,10.7246,87.6066,single
75,667.61,35.32,56.94,31.52,14.87,13.2068,52.5643,overlap
87,393.27,344.13,52.56,50.68,179.38,8.0026,72.0239,overlap
160,853.35,79.25,38.20,33.85,178.09,5.8014,25.4142,single
198,875.97,524.95,24.40,23.31,2.23,5.4709,7.1379,single
213,697.13,303.70,85.93,39.49,1.09,19.0661,150.0054,overlap
86,468.41,109.26,86.31,44.04,174.64,13.5783,168.7895,overlap
221,659.82,317.51,67.76,48.94,10.96,8.7233,115.5962,overlap
230,428.12,327.71,88.32,62.25,158.33,9.1456,249.8046,overlap
233,728.74,258.01,63.93,49.87,6.60,8.1753,104.8405,single
15,769.38,227.42,90.19,42.24,31.13,10.8049,176.7470,overlap
77,360.51,10.32,61.03,41.04,153.51,4.0913,78.6492,overlap
261,279.34,439.63,64.03,30.94,7.82,8.3201,65.2679,single
247,525.60,131.51,57.93,47.03,167.69,8.2353,81.1997,overlap
51,611.97,148.82,69.67,33.72,162.11,9.9914,84.1951,overlap
42,585.97,251.20,46.36,44.15,179.75,7.5202,48.8210,overlap
267,342.10,420.57,69.40,41.39,160.73,8.1867,102.5331,single
246,776.93,365.91,91.96,51.55,32.97,7.4837,224.2976,overlap
282,648.62,389.58,78.38,56.28,11.34,10.0535,177.8737,single
284,270.48,552.76,30.54,29.13,176.92,5.2436,13.9771,single
274,750.07,403.82,77.68,51.67,177.85,9.7673,160.3847,overlap
215,598.25,270.71,71.90,48.39,10.25,6.6894,128.6865,overlap
224,625.46,304.94,63.41,32.89,25.37,13.3036,68.0237,overlap
321,720.71,553.94,35.80,35.71,2.18,7.2425,23.5358,single
329,440.40,485.82,62.33,49.25,3.72,7.7688,98.4402,overlap
64,628.07,118.43,47.87,44.68,5.26,8.1261,52.6819,overlap
278,494.18,392.25,118.26,67.87,157.20,9.1255,488.2775,overlap
338,723.01,493.25,47.61,45.10,177.68,7.4065,52.5931,single
350,498.88,458.83,91.64,54.68,141.27,10.0193,236.2440,overlap
345,589.78,487.80,64.19,46.44,10.69,9.4271,98.4362,single
373,424.47,563.63,67.21,63.49,160.24,10.9126,147.5219,overlap
374,512.62,509.78,81.73,44.79,129.85,8.7372,153.8892,single
383,291.54,611.05,77.08,49.19,146.79,8.2178,150.3352,single
387,597.76,570.88,93.93,44.16,5.76,9.1916,200.4510,overlap
392,474.26,594.73,52.87,45.74,17.98,9.4224,65.7852,overlap
401,632.50,602.97,91.99,35.62,176.02,10.6592,155.0640,overlap
404,785.57,628.70,76.82,45.31,25.63,9.3803,137.5555,single
406,724.51,640.92,65.74,49.91,46.76,7.2359,110.9506,overlap
6,669.79,145.31,46.53,43.15,177.28,7.8797,48.0571,single
421,385.77,629.11,47.75,24.67,161.98,10.0137,28.9381,single
427,341.29,656.80,79.16,42.72,5.98,7.4005,137.7120,single
33,767.76,122.96,40.69,26.62,8.83,4.3591,22.6702,overlap
434,774.29,469.03,37.17,36.65,1.37,7.1749,26.0464,single
436,239.87,723.06,45.24,40.11,2.29,4.7898,42.2251,single
85,438.13,101.15,24.49,22.58,20.39,11.5784,6.9683,overlap
444,696.54,677.90,77.97,38.70,16.29,16.1318,121.0485,overlap
447,758.75,688.30,40.70,37.18,165.24,9.6410,31.6877,overlap
452,831.09,748.31,87.54,47.27,33.03,6.1046,186.3633,single
462,482.14,688.67,86.10,47.14,175.06,14.0575,179.7646,overlap
454,438.30,604.16,46.60,43.72,91.75,7.2176,48.8401,overlap
474,776.08,709.38,52.04,30.52,12.55,9.1670,42.5274,overlap
482,555.23,724.19,83.81,42.66,168.07,9.3113,154.1709,single
484,469.33,719.12,58.40,43.81,16.58,12.8453,76.8855,overlap
65,691.37,104.27,66.41,31.12,23.27,8.9522,70.6145,overlap
503,755.87,787.49,55.56,40.95,16.99,6.8513,65.0320,overlap
185,317.74,469.40,50.67,41.10,9.02,7.0249,54.2795,single
508,685.42,799.98,85.09,44.80,24.97,10.3556,166.8795,single
513,684.99,799.86,87.38,43.34,20.73,10.1812,170.2445,overlap
54,668.37,35.33,56.95,30.56,15.96,61.8710,50.9888,single
