气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,557.55,373.97,37.89,37.26,84.62,8.2081,27.5142,overlap
2,877.85,398.65,58.02,49.27,157.62,6.6941,85.3156,single
5,314.40,85.82,51.48,40.28,35.11,5.4441,54.9203,single
10,761.97,166.26,75.26,36.58,24.63,11.6926,106.6181,overlap
11,843.72,231.90,61.27,48.41,22.74,8.3730,93.5045,overlap
16,894.58,253.70,41.94,37.85,20.40,5.0994,34.2480,single
17,667.74,134.61,54.41,43.40,22.71,7.3016,66.0962,overlap
20,295.49,262.80,75.10,54.95,17.50,8.5846,159.4642,single
21,588.47,251.00,43.63,39.21,5.99,6.8288,38.3945,overlap
24,777.31,16.46,102.68,56.10,28.84,9.8106,304.2986,overlap
26,520.24,138.84,86.13,51.80,148.99,9.1144,197.7131,overlap
27,837.93,44.92,44.95,39.88,3.97,7.5364,41.4531,overlap
29,424.13,258.17,54.15,31.99,170.18,9.1461,48.2493,single
30,370.23,318.75,44.14,38.61,8.09,7.2293,38.7068,single
31,418.17,123.11,66.86,52.34,165.68,10.0858,120.3540,overlap
32,792.16,246.39,83.94,45.20,173.50,10.8000,163.8312,overlap
34,361.29,113.79,84.26,55.90,118.88,11.5367,204.1623,overlap
36,467.13,101.83,78.75,53.34,39.32,8.8723,170.1846,overlap
37,513.95,113.40,41.87,39.37,170.01,8.7612,35.5118,overlap
40,258.90,45.90,60.89,46.89,38.20,5.8235,89.4211,single
46,764.54,267.17,59.87,37.88,33.18,9.3385,69.8374,overlap
52,313.67,398.37,94.53,52.93,18.68,13.0233,243.3360,single
54,670.03,98.05,33.58,28.99,175.24,8.4995,16.8212,overlap
63,757.97,68.53,33.01,27.43,97.63,9.2885,15.3747,single
65,684.39,179.85,69.29,29.60,20.62,10.6576,73.1235,overlap
66,559.86,171.49,67.01,42.06,25.34,7.2658,97.1617,overlap
75,658.34,121.80,53.92,32.57,21.09,11.3332,48.7150,overlap
82,686.67,27.98,53.16,45.34,172.96,7.7104,65.9186,overlap
87,394.47,401.62,71.07,46.43,163.03,5.9885,120.6621,overlap
160,856.81,123.43,37.61,34.33,175.87,5.9820,24.9827,single
185,313.35,523.61,47.20,38.55,12.91,5.9302,44.1783,overlap
198,876.88,564.39,24.13,23.48,177.22,4.6387,7.0320,single
213,694.40,376.32,86.46,42.86,5.98,11.3617,164.8467,overlap
86,469.47,192.06,81.82,38.37,176.56,8.6979,132.1233,overlap
221,655.61,392.01,69.36,49.38,27.33,9.4602,122.2314,overlap
230,421.97,403.97,101.94,56.97,159.92,11.4860,304.5778,overlap
233,724.46,323.77,63.11,53.38,177.28,8.5186,109.3746,overlap
15,760.53,292.90,82.35,45.60,34.40,13.4872,159.0823,overlap
77,364.93,70.34,61.35,38.92,164.11,7.4232,75.3822,overlap
