气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,554.31,402.38,39.65,36.22,90.24,6.3896,29.2941,overlap
2,876.56,423.00,57.74,50.01,171.16,6.7635,85.7701,single
3,731.35,21.31,67.18,37.71,32.17,8.7461,87.5691,overlap
5,309.89,110.05,55.00,43.65,32.98,7.7325,67.9273,single
10,761.67,202.89,71.78,36.12,25.96,8.8080,95.7445,overlap
11,843.26,258.59,62.80,44.11,20.87,6.1939,89.4867,single
13,485.60,4.27,52.28,38.93,15.79,3.4365,54.7302,overlap
16,894.37,276.33,44.34,36.93,18.62,7.6479,37.3572,single
17,669.86,169.29,48.97,42.08,7.30,8.0125,51.9094,overlap
20,294.10,293.04,70.90,61.71,4.87,7.6025,159.5860,single
21,588.29,282.73,42.79,40.52,4.13,6.9101,38.1693,overlap
24,779.08,52.24,94.91,52.72,28.45,8.6056,244.2873,overlap
26,521.71,178.52,91.46,50.70,149.11,9.9261,218.1445,overlap
27,838.80,71.41,45.58,40.13,12.14,7.0939,42.8945,overlap
29,425.41,298.02,54.82,32.77,175.69,10.0182,50.6624,single
30,367.91,348.70,45.47,39.04,14.29,8.2873,41.5342,single
31,419.83,162.90,71.04,53.43,165.23,9.1434,138.7149,overlap
32,790.11,278.74,79.65,47.68,178.10,7.5841,155.6338,overlap
34,368.13,145.63,89.67,61.42,111.96,12.7498,254.0678,overlap
36,465.69,134.35,81.22,53.78,38.68,7.7794,182.5019,overlap
37,518.01,146.86,44.52,43.98,169.66,8.0492,44.8464,overlap
40,261.42,73.38,65.90,47.75,26.70,5.6911,106.6743,single
46,759.21,305.29,61.60,37.45,31.34,8.1337,73.0998,overlap
52,313.22,426.69,93.93,55.57,14.25,6.8729,252.2239,single
54,669.91,132.02,33.22,28.39,178.53,8.0437,16.1232,single
55,541.10,12.58,84.14,38.80,176.21,10.1369,141.3201,overlap
59,608.37,2.81,54.54,30.57,13.81,13.1885,46.7784,overlap
