气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,841.72,176.73,49.41,42.52,14.64,6.9501,53.3961,single
2,357.36,466.40,48.56,37.95,30.75,8.2509,46.0311,single
3,875.57,526.94,56.96,52.29,170.13,5.6478,87.2659,single
4,699.56,371.65,47.48,40.27,6.95,8.9116,46.7104,overlap
5,291.10,415.38,68.25,53.27,1.42,8.5005,127.6563,single
6,876.78,236.17,37.45,34.58,167.42,5.5937,24.9530,single
8,835.94,380.20,63.63,41.42,25.90,7.4276,86.2753,single
9,850.47,71.24,44.50,43.04,4.10,6.0117,43.8393,single
10,671.26,311.24,52.59,44.81,177.34,8.0181,63.7553,single
11,505.72,152.97,61.74,41.67,172.99,10.0313,81.7015,single
14,571.27,394.03,67.87,37.13,177.74,11.1418,88.0044,overlap
15,779.72,329.24,41.60,39.05,177.38,4.0710,34.7762,overlap
18,886.13,367.87,44.58,41.49,1.37,6.0631,42.4275,single
20,591.49,496.92,44.97,43.25,176.17,8.7182,44.9898,single
24,738.08,483.13,89.29,46.22,14.61,9.2145,189.5758,overlap
25,309.72,213.11,45.42,41.79,164.97,6.4852,44.3438,single
27,776.20,200.83,81.66,67.53,14.43,13.1835,231.6800,overlap
28,429.10,471.11,53.04,34.92,171.11,9.4927,50.5498,single
29,255.93,193.92,61.80,58.41,171.36,6.5737,114.7798,single
31,783.23,232.18,38.96,31.75,5.94,10.4311,24.7970,overlap
34,732.45,9.53,58.79,31.26,167.03,3.7478,55.5838,single
35,620.59,187.89,76.01,31.16,175.24,12.6332,92.5993,overlap
39,796.23,426.29,57.00,43.45,6.90,8.7800,72.6102,single
43,445.55,64.76,62.47,38.27,151.60,9.5541,76.8370,overlap
44,529.63,286.91,43.72,39.80,169.07,9.1013,39.1301,single
47,552.03,194.92,72.94,34.40,175.96,10.8168,94.1700,overlap
49,387.38,305.97,91.89,59.11,138.07,9.7165,256.7842,overlap
53,444.33,281.96,74.80,71.89,177.56,8.0579,206.9317,overlap
55,655.52,369.13,51.21,41.20,13.26,4.6433,55.5802,overlap
56,312.95,549.27,74.91,56.12,173.54,8.8888,162.0115,single
59,661.66,386.97,68.28,38.48,16.97,10.5401,92.2759,overlap
61,642.74,346.86,55.60,34.77,18.19,12.4187,55.3093,overlap
67,441.93,42.60,81.28,38.90,169.96,10.4724,132.2261,overlap
68,542.32,79.07,64.25,33.64,151.75,9.9661,71.4327,single
74,654.62,34.34,72.22,49.61,150.75,9.4633,133.1186,overlap
79,718.12,209.91,50.16,47.95,0.84,8.6873,62.0675,overlap
83,449.93,349.83,36.90,29.82,2.12,9.1915,20.8884,overlap
84,398.23,568.05,68.67,47.58,151.70,7.1098,115.4205,overlap
85,441.84,104.47,53.29,51.81,0.07,9.7692,75.6930,overlap
86,594.33,60.38,43.24,37.55,8.03,8.9069,36.1166,single
145,354.45,88.56,41.31,40.17,176.54,6.1392,35.2695,single
151,305.74,649.85,51.63,43.73,175.28,5.5814,59.9699,overlap
58,671.62,264.68,32.76,30.99,0.25,7.2219,17.1164,single
165,874.14,670.35,23.87,23.66,89.82,5.1418,6.9344,single
173,516.08,582.70,58.07,44.19,158.41,10.5723,76.6683,single
32,527.82,361.20,90.94,49.95,159.04,9.5134,212.5323,overlap
187,690.22,583.28,85.29,42.36,178.87,9.8203,158.5362,overlap
192,645.57,589.53,60.10,55.63,1.95,9.4249,103.3525,overlap
52,467.43,409.34,97.14,40.21,5.25,9.0118,195.2067,single
219,714.94,506.72,64.44,50.71,176.59,8.6269,108.3405,overlap
227,426.50,608.88,87.63,62.19,178.46,13.7345,245.6733,overlap
233,535.99,395.73,52.00,46.07,5.16,10.5476,64.0901,overlap
21,731.84,166.54,65.86,41.94,18.32,8.4138,93.5915,overlap
251,582.26,566.54,89.76,48.85,13.58,20.6234,202.4711,overlap
54,425.64,328.44,66.60,47.80,155.44,11.1280,109.0744,overlap
23,589.78,135.21,69.09,44.34,1.80,10.7575,108.8997,single
46,647.55,459.32,52.19,34.27,178.31,12.1375,48.0233,single
254,664.47,658.87,49.16,46.27,6.75,12.2095,57.5153,overlap
257,269.34,673.31,55.84,38.44,3.15,8.1714,61.6765,overlap
7,593.10,414.16,43.53,40.16,2.75,6.8040,39.1468,overlap
226,772.76,630.37,108.13,41.93,10.57,8.7315,252.2295,overlap
66,752.56,42.56,49.22,44.62,14.53,8.0822,55.6006,single
292,295.51,711.49,27.77,27.67,88.56,6.7961,10.9755,single
278,761.66,674.50,80.90,64.34,157.34,7.1108,216.6606,overlap
81,538.64,25.27,55.33,51.86,179.46,10.2952,81.6751,overlap
37,737.64,454.01,61.55,42.88,33.44,7.2850,83.5649,overlap
299,638.17,667.45,80.15,48.37,7.05,10.3202,159.8260,overlap
304,347.85,27.53,50.72,30.99,117.41,12.1504,41.0018,overlap
253,354.93,672.18,74.36,51.50,165.48,8.3981,146.5067,overlap
16,759.38,345.79,70.00,38.07,24.90,10.7071,95.9775,overlap
22,415.87,118.08,69.15,45.10,146.15,9.9576,110.9525,overlap
259,656.39,56.86,75.12,46.30,6.00,10.4893,134.4229,overlap
307,507.43,691.06,130.59,81.77,4.50,13.3367,717.4050,overlap
174,594.47,589.24,56.53,37.51,18.50,8.7493,61.6606,overlap
30,570.64,175.90,33.82,32.67,1.52,8.2107,19.2238,overlap
340,432.15,747.08,63.41,41.83,19.94,10.1913,86.5401,single
342,729.52,746.38,35.34,33.69,171.65,7.4679,21.6409,single
40,382.00,241.97,58.70,38.95,154.42,7.1046,69.0552,single
359,528.05,732.27,76.66,55.43,2.98,4.2547,167.5715,overlap
369,593.79,762.60,60.19,50.33,178.65,9.3909,93.8005,overlap
376,744.11,705.88,46.72,41.90,170.47,7.2885,47.0427,overlap
36,661.33,151.19,78.11,41.47,5.06,10.5474,130.1538,single
386,525.69,758.78,92.88,54.67,6.25,9.4658,242.6493,overlap
13,546.42,537.37,37.02,36.84,93.76,8.4606,25.9726,overlap
402,526.54,6.56,45.77,16.22,1.17,9.3451,17.4851,overlap
347,729.73,388.12,13.95,11.35,97.14,8.6943,1.1357,single
64,368.85,40.78,72.10,43.41,141.02,7.8363,116.0846,overlap
