气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
4,753.83,116.32,78.45,38.97,21.89,8.9356,123.3719,overlap
14,607.89,78.03,80.76,48.87,1.01,13.3397,163.9765,overlap
20,593.36,236.49,38.97,34.86,90.55,7.9965,27.2370,single
24,827.13,216.58,51.53,40.95,33.04,6.5071,55.9463,single
53,500.81,9.29,41.53,29.55,170.71,9.4633,26.2261,overlap
56,315.56,337.91,46.27,43.56,167.76,5.6667,47.9734,single
32,601.18,38.73,95.36,46.48,161.69,10.7536,217.4383,overlap
227,436.55,289.61,59.65,57.16,175.81,6.1149,104.6252,overlap
233,568.83,117.56,46.97,46.25,89.81,8.0802,52.4953,single
251,657.29,276.13,94.32,39.14,177.98,5.2967,179.1250,overlap
54,452.52,9.08,72.26,42.73,159.24,8.4866,114.7611,overlap
278,779.16,402.80,75.86,53.24,153.73,12.9919,157.6276,overlap
307,521.25,369.97,61.91,45.18,8.60,9.3041,89.0696,single
174,635.46,280.66,60.18,34.49,15.23,9.2836,64.2595,overlap
340,413.70,473.93,100.91,48.10,161.82,5.7860,251.9924,overlap
376,750.01,540.18,57.98,47.85,19.63,9.8790,82.7731,single
386,474.48,463.17,38.75,36.06,163.48,5.5961,27.8534,overlap
13,571.74,297.70,55.69,40.67,146.84,10.7978,64.8835,single
410,540.37,489.21,40.93,38.11,4.86,8.7327,32.8408,single
413,279.05,596.10,77.51,47.62,4.76,8.1058,147.1697,single
435,657.90,611.35,67.25,43.24,174.26,13.3765,100.6065,overlap
408,442.72,560.14,67.41,52.74,154.30,12.1794,123.3127,overlap
456,710.20,637.45,57.42,46.80,50.83,7.8585,79.3701,single
466,802.84,632.93,68.82,51.73,151.96,7.7967,126.0342,single
432,597.02,581.57,40.70,40.94,178.53,8.9918,34.8962,overlap
474,354.40,620.71,42.57,39.71,4.30,7.2350,37.0176,single
254,660.33,356.97,67.15,60.53,176.51,7.8603,140.3877,single
503,783.92,481.04,37.87,35.33,177.95,7.3423,26.0708,overlap
52,519.55,76.17,72.60,52.77,4.09,8.8190,143.0976,overlap
527,717.34,705.39,83.70,55.96,12.04,14.3634,201.6680,single
549,872.79,787.24,23.60,23.40,177.72,3.0234,6.7023,single
528,456.77,639.92,70.18,59.11,170.15,13.4682,149.7656,single
219,738.94,239.89,56.48,43.83,175.66,8.6660,71.9266,overlap
566,537.75,738.91,37.71,36.78,4.96,8.2781,26.9110,single
59,772.36,81.75,84.32,60.07,30.25,7.8094,219.7136,overlap
7,643.76,156.71,116.07,48.17,2.95,10.9335,333.8751,single
620,848.55,323.96,45.64,38.63,26.27,6.3481,41.3905,single
621,873.12,665.94,59.10,51.36,166.08,5.0914,92.2785,single
622,406.65,761.93,77.10,50.47,168.45,8.3035,154.3191,single
623,821.29,541.68,59.75,47.02,27.43,7.7789,86.3555,single
624,256.77,362.16,77.51,47.55,9.98,5.8961,146.9755,single
625,703.28,545.63,44.76,43.16,4.11,6.9548,44.4910,overlap
626,379.84,143.52,87.01,57.58,4.27,8.8215,224.2866,overlap
627,738.07,364.03,55.97,43.75,7.09,7.8923,70.5076,single
628,883.99,358.79,39.53,35.09,19.62,6.1771,28.2140,single
629,420.38,691.95,61.54,38.25,15.03,9.6917,74.5331,single
630,753.12,644.25,23.59,23.04,178.87,7.1841,6.5947,single
631,697.32,497.40,52.04,45.99,160.12,7.4943,64.0831,single
632,591.64,702.11,43.58,42.78,90.44,7.7517,41.7974,single
633,875.23,519.61,60.69,36.56,23.11,7.0494,69.2850,single
634,600.80,642.97,66.63,38.32,149.25,9.4498,87.5148,single
635,587.80,398.08,95.29,49.57,10.98,11.7755,231.5537,single
636,561.15,345.93,32.89,29.64,90.98,6.9909,16.4985,single
637,635.64,713.54,56.44,40.97,27.21,11.5408,67.1494,single
638,435.85,360.59,61.03,38.05,151.62,11.4129,72.9187,single
639,407.04,508.17,86.50,48.24,150.52,8.6865,185.6806,overlap
640,762.84,477.32,35.84,26.82,24.13,12.0620,17.7248,overlap
641,721.19,189.19,49.10,39.21,169.32,8.2463,48.6227,single
642,539.24,562.08,29.48,28.54,179.28,7.0362,12.7558,overlap
643,438.82,186.43,100.43,59.19,8.43,10.3445,307.1200,overlap
644,677.28,423.52,33.55,32.39,5.20,6.9722,18.7632,overlap
645,703.30,85.64,34.36,33.46,95.10,6.9302,20.3182,overlap
646,318.57,729.47,72.18,40.51,159.81,7.5511,108.5846,single
647,408.91,253.76,66.89,45.51,163.14,11.8985,104.7710,overlap
648,316.60,783.57,54.41,39.14,175.90,2.8057,59.6197,single
649,707.74,434.83,63.23,27.02,10.43,9.1960,55.5656,overlap
650,397.59,439.37,69.35,42.21,155.46,7.6350,104.4447,overlap
651,541.74,601.68,85.30,54.66,146.09,8.4137,204.5941,overlap
652,634.22,446.95,71.96,35.65,178.12,10.5034,94.9797,overlap
653,486.28,307.69,80.27,45.52,147.66,11.5241,150.8826,overlap
654,651.47,568.18,53.41,47.92,172.20,6.9888,70.3289,overlap
655,531.04,223.97,75.73,46.61,168.81,10.6055,137.5333,overlap
656,468.61,276.20,74.41,43.71,150.00,11.8229,124.5169,overlap
657,715.23,235.00,45.34,40.04,95.47,8.5142,42.3480,overlap
658,723.61,405.32,72.83,38.03,37.16,6.7276,103.7894,overlap
659,574.46,175.83,71.89,40.78,14.09,8.4426,108.4135,overlap
660,642.84,582.51,51.20,36.82,176.13,8.3541,49.6518,overlap
661,493.43,100.33,90.16,45.47,163.98,11.0096,190.1486,overlap
662,550.41,205.45,55.31,43.91,153.07,7.9293,69.1121,overlap
664,378.17,258.71,40.36,30.54,3.10,10.0787,25.5839,overlap
665,527.22,89.23,69.99,43.15,163.81,7.2332,108.7452,overlap
666,464.22,558.25,33.05,32.24,90.57,9.0062,18.1142,overlap
667,519.27,795.36,51.28,37.65,150.01,5.4260,50.9272,overlap
668,585.80,790.25,71.40,29.79,174.86,13.8032,78.1250,overlap
670,722.45,103.60,53.88,32.25,30.98,6.5506,48.1614,overlap
672,831.21,8.59,90.52,25.61,178.60,8.3577,107.9377,single
673,747.27,4.34,46.91,15.45,2.44,8.7988,17.4871,single
676,750.96,539.38,57.65,47.77,16.69,9.2866,81.6736,overlap
359,570.68,452.04,65.28,36.83,170.75,12.4799,80.7404,overlap
678,765.44,795.92,36.16,12.86,1.52,1.0572,8.6509,single
681,695.06,789.62,71.50,26.52,179.60,9.2840,69.7537,single
683,652.32,795.62,52.49,29.84,160.33,3.5699,42.2953,overlap
688,546.41,794.24,47.30,35.16,3.63,5.8413,40.4766,overlap
