气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,840.25,118.34,46.12,40.88,12.35,5.6668,44.7334,single
2,362.65,401.79,43.77,39.73,14.73,8.0965,39.1564,single
3,876.76,467.14,56.33,52.99,178.51,6.4018,86.5127,single
4,693.92,301.11,41.81,41.31,7.64,6.8818,37.1524,overlap
5,295.29,346.63,68.04,58.49,4.49,6.7089,139.2983,single
6,867.49,185.68,36.76,35.49,171.24,5.7355,24.6725,single
8,841.27,310.62,54.21,43.39,22.47,7.9588,65.6098,single
9,853.36,12.83,50.80,38.21,13.89,3.2398,50.7245,single
10,668.01,231.24,52.22,41.14,7.40,8.2557,57.7153,overlap
11,495.87,65.14,61.57,40.64,163.82,7.2284,79.2602,single
14,561.51,293.95,62.35,38.24,11.18,10.6534,76.4863,overlap
18,891.65,315.58,43.72,37.45,26.53,4.6358,36.8185,single
20,589.56,413.23,43.75,43.23,177.36,8.6244,42.5584,single
24,747.46,397.13,80.25,43.73,19.33,10.2210,144.8760,overlap
25,306.90,153.94,49.50,41.19,11.71,5.7656,51.9191,single
27,776.83,118.79,90.29,68.46,18.40,12.3011,287.1489,overlap
28,429.77,376.65,63.03,37.84,165.78,10.6753,77.3332,single
29,263.16,123.64,68.72,46.70,147.44,6.8625,113.4566,single
31,779.83,163.50,31.67,30.85,0.85,7.2386,15.9163,single
35,616.71,81.05,69.16,31.92,175.72,10.7654,78.5365,overlap
39,792.41,341.71,70.03,51.17,172.94,9.1212,129.1170,single
44,523.95,206.01,45.83,38.83,142.81,12.9210,41.9550,single
47,551.25,89.07,76.74,42.80,1.67,11.2735,129.6858,overlap
49,374.01,217.17,85.58,56.21,122.56,8.3616,211.7822,overlap
53,457.41,199.21,70.61,67.20,5.55,9.5072,172.3466,overlap
55,647.60,285.72,45.10,41.24,179.14,7.1996,43.1514,overlap
56,315.67,476.91,87.41,56.14,178.73,7.5572,220.6675,single
59,672.36,292.79,64.42,36.18,20.40,12.0506,77.2368,overlap
61,649.99,244.39,55.11,34.20,14.47,11.3609,53.4367,overlap
83,448.83,265.02,39.86,36.32,1.53,8.0652,29.6975,overlap
84,395.30,488.34,75.38,48.20,160.18,7.9943,140.8883,overlap
85,431.92,23.57,60.90,57.17,2.29,14.4621,109.0844,overlap
86,595.97,6.61,40.42,15.59,179.88,2.6991,13.1058,single
145,350.88,28.75,43.28,41.32,177.81,6.3882,39.8239,single
151,308.63,595.32,44.59,44.66,3.05,5.9451,45.6821,overlap
58,671.39,193.07,33.11,29.44,7.06,8.9705,16.6012,single
165,876.27,622.25,23.44,23.16,90.46,4.7277,6.5482,single
173,514.85,492.44,55.87,44.17,178.62,9.6246,70.9160,single
32,523.31,257.39,92.73,52.40,154.38,10.0827,231.7883,overlap
187,690.70,491.09,87.04,46.86,178.05,10.0676,182.6276,overlap
192,650.41,498.39,68.29,51.39,9.76,9.1547,123.3038,overlap
52,473.63,313.79,95.54,38.89,3.02,10.2358,182.6351,overlap
219,718.48,424.78,63.42,54.12,25.31,9.4407,111.9956,overlap
227,423.31,511.09,99.84,54.81,162.20,11.3689,281.0597,overlap
233,534.10,305.51,58.94,51.94,169.34,9.9483,92.8331,overlap
21,730.39,84.67,66.84,38.63,25.74,10.2912,88.8001,overlap
251,593.58,474.80,86.94,46.52,11.75,8.6900,180.8742,overlap
54,421.70,235.03,73.05,49.95,160.55,10.7755,137.1392,overlap
23,595.79,32.33,77.86,42.19,5.90,12.3531,131.5803,single
46,638.85,352.10,47.66,32.31,164.76,11.2802,37.7627,single
257,271.31,595.27,58.87,35.29,179.23,7.6767,62.9170,overlap
7,590.01,340.25,44.67,40.31,4.17,8.5694,41.3908,single
226,771.92,541.27,105.56,41.25,14.29,9.5390,236.4959,overlap
292,285.37,656.19,28.55,28.42,88.84,6.2794,11.9160,single
278,759.08,584.53,76.24,64.16,172.44,8.3477,191.8625,overlap
37,750.50,370.65,56.64,42.04,41.42,10.9768,69.3675,overlap
299,646.04,575.45,69.69,61.96,8.19,11.5706,154.7998,overlap
253,352.69,589.68,63.64,46.87,171.86,8.5897,97.6582,overlap
16,762.06,268.62,70.87,36.14,29.05,7.9899,93.3888,single
22,411.33,19.92,53.83,46.23,10.25,10.6192,68.9336,overlap
307,493.42,588.18,119.35,79.63,173.39,14.1029,583.5707,overlap
174,605.21,492.56,61.22,38.13,22.33,9.1436,73.5161,overlap
340,435.16,657.46,59.08,46.63,8.62,10.5508,83.7284,single
342,722.70,681.58,35.59,35.19,1.31,6.3908,22.9252,single
40,371.34,162.85,64.72,32.89,150.00,9.2502,70.8796,single
369,590.00,673.88,56.32,50.59,3.24,9.3038,82.5726,single
376,731.67,634.93,47.99,44.16,165.34,7.1790,52.3245,single
386,521.53,666.30,96.66,56.71,166.37,7.8333,272.6044,overlap
13,549.66,458.29,39.84,35.35,92.32,6.6576,28.8720,overlap
410,542.91,727.47,72.94,38.28,152.16,11.2549,104.7905,single
411,617.65,756.27,48.91,38.71,3.45,5.9258,47.6353,overlap
413,311.90,770.19,80.52,47.40,159.71,6.8441,158.1319,single
36,663.17,65.43,71.67,35.65,177.58,10.8163,94.2054,overlap
359,508.27,639.83,76.66,65.85,127.70,15.6767,199.0833,overlap
30,567.98,112.95,36.42,32.91,12.76,8.2400,22.4587,overlap
435,636.46,784.43,89.35,38.82,4.07,14.3199,159.4730,overlap
439,771.52,791.81,36.44,30.39,14.57,4.5483,20.7626,overlap
442,487.62,779.66,56.95,41.49,154.25,11.1267,69.2359,overlap
408,456.98,753.29,73.85,52.15,137.72,8.9120,146.3157,overlap
79,703.21,129.74,54.44,48.85,95.60,9.1667,74.4864,overlap
456,721.37,788.08,50.53,24.81,179.28,1.7573,32.5997,overlap
