气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,839.56,90.53,46.80,41.19,17.44,5.9378,46.4178,single
2,365.95,369.93,44.10,38.88,16.67,8.1412,38.9059,single
3,876.43,440.38,56.32,50.88,177.63,6.0111,83.0312,single
4,687.89,267.12,41.37,38.67,26.33,13.8623,34.0430,overlap
5,294.37,315.10,68.86,59.21,6.98,7.4130,144.4477,single
6,863.31,162.03,36.80,35.27,175.88,5.3649,24.5699,single
8,842.03,278.86,57.52,42.37,12.12,7.1797,72.1034,overlap
9,851.02,6.95,38.51,16.49,179.68,5.7679,12.5825,single
10,668.73,193.89,49.98,43.12,5.62,8.8108,55.4217,overlap
11,489.94,25.18,58.26,44.90,169.36,8.1822,78.3956,overlap
14,561.56,247.05,63.76,39.63,17.86,11.1292,82.8829,overlap
18,894.44,292.68,42.94,37.74,3.06,6.2434,35.8085,single
20,588.76,374.90,45.80,42.90,175.68,7.3397,46.2968,single
24,750.37,353.77,77.44,49.69,30.30,10.6851,153.3122,overlap
25,308.33,128.41,55.47,41.35,31.37,5.4561,65.4635,single
27,775.59,77.28,91.22,55.55,27.29,10.7745,237.8207,overlap
28,428.22,328.07,57.54,34.11,171.01,9.7597,58.0938,single
29,264.01,93.80,65.65,46.98,175.61,6.0912,104.1772,single
35,618.65,31.36,68.31,32.86,174.54,8.3973,78.8803,overlap
44,520.50,168.37,46.44,35.65,144.71,7.8530,39.5523,overlap
47,545.17,41.73,77.47,45.34,179.58,13.6584,139.9969,overlap
49,370.02,175.10,81.08,54.48,113.77,9.0324,184.2698,overlap
53,463.38,161.27,75.61,59.73,40.13,8.7814,175.6456,overlap
55,645.69,248.19,46.87,42.74,177.72,8.5085,48.3085,overlap
56,313.48,446.40,90.18,55.55,7.35,5.6474,232.3839,single
59,675.67,249.66,69.84,35.79,24.78,7.8157,89.8093,overlap
61,652.04,197.30,51.01,31.76,13.59,9.9485,42.5162,overlap
84,394.19,454.63,71.68,47.54,161.19,6.4154,125.6763,overlap
85,422.25,13.55,57.94,29.15,179.55,2.2190,50.3432,single
145,350.66,10.13,41.74,24.65,3.66,4.7531,22.0886,single
151,311.79,567.48,45.81,41.87,9.54,6.3603,45.2070,overlap
58,671.09,156.82,32.83,28.46,177.53,8.1111,15.7822,single
165,877.14,600.18,23.82,23.43,90.60,5.1783,6.8410,single
173,514.55,450.46,52.51,44.49,6.53,9.2721,63.0957,single
32,520.92,210.51,93.14,54.19,151.82,11.3575,241.8287,overlap
187,693.68,447.35,89.19,46.94,179.65,10.1684,192.0919,overlap
192,652.48,456.88,66.88,50.88,18.17,9.5813,117.0900,overlap
52,469.32,266.03,91.79,39.13,0.39,22.7133,169.6213,single
219,720.35,385.84,59.11,57.87,4.71,11.1162,104.0106,overlap
227,423.17,469.27,97.94,51.75,163.12,8.1874,255.3680,overlap
233,533.33,265.17,60.16,51.13,172.00,10.2172,95.1863,overlap
21,731.30,46.71,67.60,39.78,28.49,10.2155,93.5096,overlap
251,594.03,427.35,79.36,46.52,9.62,10.5793,150.7384,overlap
54,422.14,191.46,73.72,51.39,156.76,8.8224,143.6620,overlap
46,633.79,307.62,52.16,34.71,167.24,11.5840,48.5790,overlap
257,272.48,559.48,66.49,34.72,6.12,8.0112,78.9610,overlap
7,588.80,305.74,42.33,40.85,1.36,7.9115,37.6577,single
226,773.44,499.26,102.79,41.09,17.09,10.3270,223.3312,overlap
292,281.47,631.60,30.16,28.58,174.43,6.6407,13.3742,single
278,756.86,540.83,74.71,67.63,178.65,12.2467,194.1872,overlap
37,758.15,334.69,70.68,40.60,38.27,13.5815,104.3363,overlap
253,349.20,548.54,67.30,43.18,165.56,8.9882,100.6003,overlap
16,761.43,230.65,73.01,37.14,27.46,10.5886,101.8341,overlap
307,493.15,544.23,118.22,75.10,164.33,11.6810,539.9689,overlap
174,612.85,449.94,62.25,35.88,26.47,11.6295,71.5249,overlap
340,436.93,618.15,60.22,46.25,21.18,9.9944,86.2831,single
342,721.33,652.10,37.41,37.15,178.20,7.1167,26.7473,single
369,590.34,629.99,59.30,52.30,178.12,10.7802,94.6123,single
376,729.18,601.84,50.21,44.35,165.61,9.5600,57.5280,single
386,513.68,621.17,99.97,58.39,157.10,11.5312,300.2218,overlap
13,552.48,424.09,39.66,35.38,89.82,7.1452,28.6347,overlap
410,536.69,676.77,64.85,39.69,152.41,11.4248,85.8725,single
