气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,837.50,38.10,44.99,39.69,3.59,5.6487,41.3344,overlap
2,371.05,310.75,42.24,39.00,6.21,7.2177,35.7977,single
3,878.29,392.56,57.84,49.87,164.34,6.4469,85.8362,single
4,677.26,200.56,44.43,40.45,174.88,9.6377,41.0713,overlap
5,296.50,254.21,75.87,53.40,20.20,8.7199,158.1552,single
6,856.51,117.53,37.56,33.22,173.24,5.9095,24.1151,single
8,844.16,223.88,61.61,49.04,28.22,6.3758,95.7643,overlap
10,668.08,126.60,54.46,41.05,21.54,11.9818,62.6383,overlap
14,562.06,160.99,64.70,42.52,23.80,10.0871,91.5868,overlap
18,893.61,246.49,42.66,36.44,21.57,5.3462,34.1076,single
20,587.45,304.82,45.24,42.73,1.12,9.3331,44.9886,overlap
24,762.10,285.40,84.89,44.08,30.52,8.7852,163.4337,overlap
25,316.95,80.11,48.91,40.56,30.45,5.3161,49.9272,single
27,779.79,10.19,99.01,54.76,26.39,6.7873,276.1802,overlap
28,423.65,246.54,54.05,31.41,165.06,10.6109,47.2093,single
29,258.67,38.12,57.99,49.09,29.98,7.5814,84.9137,single
44,513.43,101.02,38.58,34.71,177.48,11.0140,26.5770,overlap
49,359.28,105.65,80.47,54.44,126.09,9.3214,181.3366,overlap
53,468.37,93.67,79.77,53.82,35.29,8.0533,176.1964,overlap
55,635.95,176.76,46.51,43.90,168.31,8.2071,48.8566,overlap
56,315.87,391.48,93.99,53.60,17.86,6.7410,243.6287,single
59,686.05,169.57,64.83,29.63,19.59,9.0483,64.0552,overlap
61,660.14,108.84,55.20,32.08,20.30,9.3444,50.2908,overlap
84,395.36,395.14,68.90,50.32,161.82,8.8702,122.8965,overlap
151,314.18,516.06,49.90,39.70,20.62,7.2372,50.8544,overlap
58,668.39,88.09,34.88,28.35,172.71,9.1173,17.7445,overlap
165,876.90,558.85,23.31,22.95,179.22,5.8089,6.4117,single
173,515.52,372.24,53.68,48.05,172.81,10.0769,71.2370,overlap
32,520.64,126.68,85.25,54.98,153.11,15.2600,205.5591,overlap
187,696.37,365.82,85.61,43.18,1.50,9.9988,162.8255,overlap
192,656.88,381.03,70.00,49.20,19.89,9.8537,124.0256,overlap
227,423.84,393.51,99.31,54.44,155.22,10.6676,276.2201,overlap
233,529.28,192.05,57.71,49.91,167.97,9.2503,85.5048,overlap
251,593.30,339.53,72.78,45.97,10.12,12.4809,125.2727,overlap
54,419.01,112.90,67.54,50.76,158.46,9.8354,119.1232,overlap
46,621.64,221.46,55.64,40.76,161.35,9.2317,64.9183,overlap
257,277.28,496.98,73.15,31.12,7.89,8.5471,85.6698,overlap
226,778.32,425.63,96.70,43.82,21.58,8.6223,210.7605,overlap
292,274.90,587.45,29.44,28.05,177.65,5.3018,12.5099,single
278,751.99,464.65,78.23,55.56,163.77,11.6533,174.9495,overlap
37,767.66,257.93,60.86,35.36,30.04,9.4396,67.3892,overlap
253,346.59,476.48,72.06,33.85,161.84,8.2932,90.4201,single
16,762.44,156.69,78.00,36.64,24.31,12.1712,114.6748,overlap
307,493.59,461.87,119.95,68.38,151.49,12.3434,506.1066,overlap
174,618.88,370.03,57.31,34.98,27.30,9.9835,59.0987,overlap
340,439.35,545.61,62.39,46.54,12.09,10.0697,93.2024,overlap
342,721.37,598.47,38.22,36.75,91.30,5.9106,27.6165,single
369,589.26,549.94,60.85,53.80,176.21,11.2102,102.4922,single
376,724.58,541.77,48.84,47.01,179.28,7.3005,57.7030,single
386,499.50,531.33,99.47,48.38,146.98,14.6443,246.2545,overlap
13,559.06,365.65,37.90,36.97,88.32,7.9563,27.3124,overlap
410,525.05,585.11,67.71,45.20,144.98,11.7178,106.6093,single
413,301.91,664.67,74.53,48.55,143.32,8.7933,138.7130,single
359,500.30,509.75,75.42,64.27,148.45,18.9932,188.1067,overlap
30,564.45,13.39,32.42,29.25,176.12,5.7818,15.8183,single
435,633.41,668.73,91.76,39.08,1.50,13.8481,169.2808,overlap
442,479.83,658.98,53.45,43.69,6.63,8.9668,64.2007,overlap
408,435.39,627.73,73.33,53.83,142.83,9.6513,148.9035,overlap
79,686.23,18.73,51.78,44.03,174.69,9.7156,60.7344,overlap
456,727.75,700.08,65.54,44.63,42.96,9.7687,98.6479,overlap
466,772.79,690.67,73.76,46.27,29.06,8.7660,129.4944,overlap
432,603.16,639.64,96.34,39.52,4.95,8.8832,188.7209,overlap
31,756.75,59.68,35.29,26.41,105.67,8.9640,16.9221,single
39,786.79,237.31,88.44,44.44,175.59,9.1920,178.8084,overlap
474,396.95,693.61,42.88,24.73,156.34,9.9144,23.3929,single
484,343.75,715.72,77.17,43.17,1.87,8.9013,132.2619,single
485,772.93,177.61,40.60,33.99,6.79,12.1912,28.8233,overlap
491,240.57,760.01,44.59,39.40,171.15,6.9926,40.3029,single
40,363.75,61.24,63.73,35.05,162.37,6.8217,73.2394,overlap
254,648.17,452.18,75.29,56.68,14.80,9.7423,165.3025,single
503,772.96,512.69,35.91,35.63,179.98,6.1228,23.6352,single
505,707.05,742.31,44.31,42.62,2.86,8.5162,43.0355,overlap
52,472.55,180.42,84.41,41.25,178.08,9.9509,151.2130,overlap
83,444.24,162.52,33.57,31.88,176.23,12.9359,18.4900,overlap
473,703.85,27.43,36.90,34.22,96.38,9.2643,23.9777,overlap
527,685.81,743.17,79.66,35.88,17.71,9.6885,117.1385,overlap
532,764.79,729.88,42.78,34.63,39.57,6.3873,32.6046,overlap
534,708.97,5.45,45.19,20.49,178.20,2.6239,21.5309,overlap
537,481.84,762.60,78.54,46.19,168.08,12.4047,146.5905,overlap
347,730.60,227.25,13.47,9.99,122.81,6.9794,0.9319,single
548,779.37,773.14,47.65,34.60,10.01,10.4332,40.4253,overlap
7,588.96,242.14,43.91,40.65,6.80,8.7980,40.3195,overlap
549,828.19,779.86,72.51,46.32,179.89,6.3183,125.2970,overlap
528,448.91,657.55,46.02,38.35,175.89,10.6797,41.7867,overlap
219,725.19,314.18,64.57,53.33,176.09,10.1699,114.3796,single
574,466.33,781.48,56.02,44.73,176.75,9.0226,72.2362,overlap
566,565.96,788.39,92.58,35.57,169.75,4.5330,156.8393,single
