气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,837.56,38.81,45.09,39.52,3.99,5.8110,41.3274,overlap
2,370.91,311.64,42.23,39.07,5.73,7.2311,35.8536,single
3,878.39,393.36,57.85,49.74,164.38,6.4353,85.6445,single
4,677.45,201.75,44.65,40.32,173.56,8.2224,41.3666,overlap
5,296.16,255.25,75.93,53.50,19.15,8.3079,158.6842,single
6,856.57,118.27,37.53,33.34,174.90,5.1499,24.1563,single
8,844.11,224.68,61.36,48.57,28.81,7.0725,94.0688,overlap
10,667.85,128.08,54.10,40.30,18.51,8.6664,60.6803,overlap
14,562.36,162.21,64.44,42.46,24.04,8.7347,90.7209,overlap
18,893.64,247.16,42.73,36.76,21.82,6.5134,34.5318,single
20,587.47,305.98,45.44,42.96,0.29,7.7490,45.6333,overlap
24,761.87,286.47,84.21,44.25,30.84,10.0627,161.4286,overlap
25,316.63,80.69,49.15,40.40,30.89,6.5708,50.2057,single
27,779.12,10.70,101.80,55.27,25.92,7.5119,294.6808,overlap
28,423.62,247.86,54.59,31.50,165.66,10.7132,48.2928,single
29,258.68,39.07,58.10,48.68,30.95,9.4068,84.5363,single
44,513.47,102.40,40.15,35.35,171.93,13.4262,29.3197,overlap
49,359.15,106.81,80.26,54.54,127.11,8.1600,180.7516,overlap
53,468.40,94.68,79.85,53.68,35.45,9.6609,176.1115,overlap
55,636.11,177.77,46.54,44.10,168.56,9.9912,49.1372,overlap
56,315.65,392.30,94.00,53.40,17.42,6.7576,242.7475,single
59,685.67,170.63,64.73,29.53,19.45,9.2193,63.6590,overlap
61,659.81,109.96,55.15,31.39,19.95,11.5498,49.1134,overlap
84,396.23,395.82,70.79,50.16,163.03,5.8346,129.3088,overlap
151,314.09,516.96,49.65,39.65,19.73,6.4808,50.2875,overlap
58,668.51,89.22,34.51,28.10,173.09,9.5813,17.2198,overlap
165,876.99,559.57,23.29,22.91,179.37,6.7059,6.3949,single
173,515.58,373.49,53.77,48.17,174.77,9.7862,71.6590,overlap
32,521.18,128.51,85.34,53.98,153.52,11.2088,202.2557,overlap
187,695.76,366.91,84.90,42.89,2.16,10.9529,159.0473,overlap
192,656.57,382.22,69.78,49.25,20.52,10.0794,123.3801,overlap
