气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,844.55,243.43,47.70,39.67,21.69,5.7664,46.4443,single
2,354.43,535.55,46.49,40.60,20.83,7.3705,45.1365,single
3,875.35,588.80,57.14,51.33,171.29,6.3898,86.2063,single
4,705.05,447.46,43.39,40.95,166.42,7.4593,39.6565,single
5,286.89,497.23,75.98,48.93,18.80,7.5699,145.3205,single
6,882.95,291.87,38.37,35.27,1.98,4.8851,26.7086,single
8,833.56,452.85,66.18,42.42,31.45,7.6098,95.5787,single
9,840.17,135.20,53.66,40.20,40.53,6.3302,59.5390,single
10,681.64,397.78,52.49,46.88,170.85,7.9968,66.4575,single
11,513.66,250.21,59.72,46.11,170.65,9.7998,84.6113,single
13,542.45,628.23,38.67,38.38,92.52,8.5322,29.5247,single
14,583.02,505.93,66.23,39.11,171.95,12.0521,88.2766,overlap
15,779.54,393.97,42.40,37.35,4.47,7.1002,34.5463,single
17,380.83,26.37,87.74,56.88,179.08,8.4273,225.2426,overlap
18,880.22,433.14,45.23,45.03,179.54,7.1386,47.3934,single
20,592.32,589.59,44.55,43.07,4.51,9.0898,43.9818,single
24,724.08,574.73,93.08,49.29,17.82,7.4687,219.7110,overlap
25,318.49,272.45,55.93,39.62,146.33,5.2699,63.7540,single
26,723.98,79.77,47.77,40.64,166.91,8.9751,47.7094,single
27,776.82,290.03,87.12,62.10,153.01,8.7445,242.4904,overlap
28,426.56,576.54,51.90,38.93,173.81,9.9830,53.9576,single
29,251.36,270.72,73.15,51.65,27.23,6.9125,142.1672,single
31,777.29,346.80,34.52,27.55,24.68,10.8720,16.8867,single
34,736.20,115.18,62.73,34.91,165.02,9.2962,70.6872,overlap
35,629.38,309.20,75.91,33.44,178.73,10.6435,99.1288,overlap
39,798.73,516.34,75.58,50.48,170.28,8.3788,148.3348,single
40,392.20,334.74,70.79,40.43,144.54,7.3936,104.2233,overlap
43,464.15,175.24,74.59,42.10,146.04,11.7473,120.5199,overlap
44,534.56,378.12,43.90,39.81,3.39,8.2177,39.4760,single
47,560.27,309.01,78.10,35.44,172.03,11.6170,111.2021,overlap
49,393.04,400.28,100.69,51.19,146.39,10.4291,266.9899,overlap
53,433.73,366.31,81.62,67.70,158.27,9.4467,232.0326,overlap
55,657.86,457.39,52.13,40.09,10.08,7.9395,56.0621,overlap
56,313.41,635.90,70.87,50.18,170.12,7.6913,129.6763,single
59,656.23,490.52,70.07,39.65,11.88,6.6105,100.1565,overlap
61,640.67,454.45,48.35,36.48,10.47,11.9053,43.8756,overlap
64,386.63,138.48,76.75,42.07,148.91,8.3840,127.4887,overlap
67,452.48,146.95,70.98,45.56,148.78,8.5308,118.0632,overlap
68,555.23,179.06,56.55,35.33,146.00,10.5229,58.1331,single
69,714.03,314.05,62.21,31.62,20.11,13.4115,62.9555,overlap
70,469.04,4.62,68.93,12.79,178.65,7.3806,31.2700,single
72,576.21,15.14,51.94,43.43,12.05,4.6201,60.2724,overlap
74,656.36,142.71,66.94,47.84,174.53,12.6218,110.2803,overlap
76,651.68,31.71,114.86,45.46,7.28,12.9863,308.4934,overlap
79,726.79,291.41,54.03,53.34,94.28,10.5467,80.0923,overlap
83,458.43,448.16,37.28,30.22,5.54,9.4786,21.6102,overlap
84,400.59,655.30,71.40,46.57,158.21,7.1215,122.1224,single
85,437.78,194.14,63.83,57.62,140.17,4.8668,120.7626,overlap
86,590.99,139.86,39.84,37.69,11.99,7.8881,30.7770,single
145,359.47,155.28,43.04,42.50,2.43,6.9447,40.5006,overlap
151,309.79,713.00,46.49,45.74,177.14,7.7399,50.8561,single
58,673.95,337.22,32.34,31.67,176.24,6.7001,17.0460,single
165,872.49,722.99,23.83,23.53,1.03,4.0897,6.8755,single
173,518.40,681.78,55.34,46.42,174.78,7.3278,73.1320,overlap
32,530.95,465.85,92.12,47.48,155.84,11.2486,207.2954,overlap
187,691.25,681.64,82.38,42.19,2.29,10.2867,147.2976,overlap
192,646.47,691.61,61.63,55.56,7.90,9.3502,108.5707,overlap
12,432.60,63.00,109.89,42.25,176.39,7.4946,262.5066,overlap
52,460.56,509.09,89.61,49.48,2.62,11.5952,204.4227,single
77,586.91,53.13,63.91,45.04,19.19,10.8133,94.6470,overlap
219,713.24,603.68,58.17,48.28,170.39,10.4526,84.0363,overlap
227,433.47,715.31,92.62,63.25,167.63,9.0213,279.1248,single
233,542.13,491.44,59.46,47.27,155.34,6.7379,85.9829,overlap
21,733.37,258.06,57.89,38.27,7.83,7.1591,65.9673,overlap
251,576.41,676.65,72.82,49.53,16.13,10.1112,135.1232,overlap
54,433.82,427.81,63.05,48.60,175.04,11.3608,99.3782,overlap
23,590.74,253.22,79.70,46.36,177.48,11.3631,151.4920,overlap
46,645.60,577.59,77.95,32.31,4.14,10.4265,101.0061,single
254,665.36,755.60,58.02,42.04,10.08,12.0085,72.8133,overlap
257,275.76,749.10,66.44,44.38,1.55,5.7918,100.7961,single
7,598.40,487.46,43.08,39.75,0.64,6.7718,37.9463,overlap
