气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,839.00,79.49,46.16,40.38,9.26,6.0750,44.2677,overlap
2,366.84,358.35,44.92,39.20,16.60,6.3450,40.6915,single
3,876.75,430.50,57.92,49.97,170.30,5.8265,86.2647,single
4,684.83,254.61,43.39,37.89,13.21,4.8265,36.7056,overlap
5,294.02,302.68,69.99,59.24,7.04,7.8656,149.3078,single
6,861.85,153.17,37.03,35.39,174.73,6.0231,24.9646,single
8,842.97,267.32,58.98,43.26,18.07,6.2691,77.4142,single
10,669.13,180.40,49.38,41.26,6.30,8.3287,51.7606,overlap
11,487.74,15.31,55.21,36.70,179.90,3.7469,57.5354,overlap
14,560.46,228.86,66.04,40.39,15.93,12.6863,90.6188,overlap
18,894.94,284.27,43.08,36.09,14.09,6.1984,34.4604,single
20,588.70,360.43,45.95,42.26,174.68,9.2570,45.8957,single
24,753.10,342.06,78.05,42.90,26.43,5.1228,134.4307,overlap
25,308.94,118.41,54.18,43.18,33.15,6.7654,65.2175,single
27,777.89,62.90,90.37,52.59,28.60,7.6632,220.9441,overlap
28,427.03,311.08,56.07,32.99,174.18,10.0906,53.3719,single
29,262.43,82.62,62.82,46.30,15.24,7.6686,94.0182,single
35,611.97,15.93,58.48,33.14,0.15,8.3737,58.3054,overlap
44,518.44,155.89,46.86,37.00,140.99,3.9938,41.7897,overlap
47,543.68,24.42,78.20,43.75,175.11,9.5539,137.6506,overlap
49,367.14,160.03,81.42,54.07,112.35,8.1138,184.4357,overlap
53,464.78,145.91,77.26,54.28,36.93,8.0526,166.6890,overlap
55,643.79,234.00,45.26,43.92,176.73,8.8234,46.2782,overlap
56,313.35,436.23,92.56,55.39,9.58,6.4573,244.1404,single
59,677.96,232.18,69.48,33.38,19.31,9.6264,82.8831,overlap
61,653.49,179.28,51.19,31.26,16.03,10.6438,42.1384,overlap
84,393.49,441.70,70.50,45.49,162.84,3.9874,116.3230,overlap
85,420.90,5.47,38.03,12.56,179.62,5.8424,9.3492,single
145,350.11,5.10,42.79,15.37,4.68,1.3859,14.4845,single
151,312.74,557.79,44.68,40.03,3.75,4.6497,41.1135,overlap
58,670.58,143.39,32.70,28.17,179.74,7.9397,15.4942,single
165,877.40,591.69,23.51,23.48,1.04,5.0402,6.6784,single
173,514.64,434.44,51.72,45.31,9.37,10.0252,62.3458,single
32,523.54,192.80,89.61,53.58,152.77,11.2575,221.3770,overlap
187,694.20,431.31,87.28,46.41,2.04,9.4328,181.9067,overlap
