气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,841.89,179.95,48.96,42.88,15.11,6.3923,52.8777,single
2,357.37,469.90,48.29,38.14,30.68,6.8584,45.7547,single
3,875.45,529.99,57.30,51.25,168.90,7.1659,86.5624,single
4,700.77,375.44,46.75,40.20,9.99,6.6851,45.1899,overlap
5,290.94,419.57,68.77,52.38,2.41,7.9736,127.4298,single
6,876.99,238.83,37.70,34.47,170.37,4.9130,25.2057,single
8,836.09,384.19,63.21,41.11,25.86,6.3387,84.4808,single
9,849.95,74.31,44.48,42.90,3.63,6.7945,43.6537,single
10,671.60,315.18,52.57,44.54,178.78,8.4293,63.3154,single
11,505.75,157.62,62.41,41.18,173.07,9.4712,82.5127,single
14,571.50,399.61,66.84,36.62,176.44,10.4192,84.1490,overlap
15,779.89,331.77,41.65,38.58,176.46,6.2354,34.4343,overlap
18,885.80,371.07,44.72,41.91,178.08,6.2196,43.1234,single
20,591.69,501.48,44.99,43.35,174.51,9.7939,45.1335,single
24,738.01,486.93,89.32,47.73,15.35,11.1313,195.9157,overlap
25,309.93,215.82,45.25,41.92,166.14,5.5729,44.1634,single
27,777.59,205.89,79.54,69.60,14.82,5.9988,226.5400,overlap
28,428.97,476.21,52.29,35.79,168.77,9.4519,50.3355,single
29,256.39,197.42,60.70,59.22,175.44,7.3819,112.2709,single
31,782.61,237.81,39.71,30.10,13.99,7.1923,24.4153,overlap
34,732.93,12.65,54.92,33.99,176.32,7.2167,52.7441,overlap
35,621.19,193.81,76.38,31.38,176.44,12.1983,94.1662,overlap
39,796.44,430.89,56.41,42.77,5.72,9.8783,70.0156,single
43,446.04,69.07,61.38,37.68,152.81,17.7579,73.0448,overlap
44,529.83,291.67,44.10,40.20,167.32,9.1050,40.2228,single
47,553.11,200.64,71.90,35.50,174.10,9.5584,94.4048,overlap
49,387.71,310.50,91.27,58.88,137.82,10.1269,252.3327,overlap
53,443.59,285.85,80.54,67.83,139.89,11.7721,226.3277,overlap
55,653.77,372.57,49.88,40.76,7.48,7.9087,52.1713,overlap
56,312.76,553.46,73.46,56.32,170.93,7.5996,156.3550,single
59,661.95,392.54,67.75,37.60,14.53,12.0340,88.7801,overlap
61,642.35,352.72,55.73,34.45,19.18,9.5717,55.0467,overlap
64,369.02,44.42,71.47,44.72,138.26,15.9229,117.5180,overlap
67,442.76,47.79,80.71,39.69,170.47,12.2194,133.0116,overlap
68,543.00,84.18,64.69,33.43,152.01,10.0112,71.9679,single
74,654.48,39.23,70.44,49.52,146.50,12.4437,126.4096,overlap
79,720.33,214.09,52.96,48.89,173.79,9.0099,70.5487,overlap
83,450.22,354.58,36.66,30.01,0.08,9.3586,20.7531,overlap
84,398.48,572.21,68.45,46.46,153.38,10.1151,111.9994,overlap
85,443.74,108.95,53.51,51.48,109.72,8.4246,75.8214,overlap
86,594.28,64.26,42.82,37.35,12.26,8.6466,35.2326,single
145,354.70,91.33,40.93,40.19,175.72,6.5101,34.6417,single
151,305.93,653.02,51.83,43.00,175.53,6.4427,59.4300,overlap
58,671.80,268.31,32.72,31.32,179.71,6.6785,17.2465,single
165,874.10,672.61,24.04,23.79,90.31,5.0117,7.0747,single
173,515.65,587.15,58.07,44.85,159.50,10.9589,77.8029,single
32,529.11,366.17,89.60,48.90,157.95,10.6243,201.9663,overlap
187,690.33,588.14,82.14,43.66,1.61,7.1080,151.5485,overlap
192,645.56,594.33,58.59,55.49,1.77,11.0906,98.0030,overlap
52,467.80,414.58,96.06,39.08,5.40,8.3952,185.5196,single
219,714.46,511.82,66.21,48.38,174.16,15.3100,109.1176,overlap
227,427.25,614.33,87.89,61.63,3.77,9.5053,244.9330,overlap
233,535.60,400.30,52.22,47.10,3.25,9.3061,66.0782,overlap
21,732.00,170.41,65.61,40.83,17.78,7.7316,90.4124,overlap
251,583.87,573.00,89.58,49.88,13.14,7.7791,205.9453,overlap
54,426.41,333.67,65.22,47.61,156.15,8.8755,104.1778,overlap
23,589.06,140.43,70.25,42.12,3.89,10.6288,106.9265,single
46,648.21,464.80,54.23,34.24,176.57,11.8507,51.8057,single
254,664.94,664.00,48.99,47.31,6.87,11.4123,58.4109,overlap
257,269.16,677.42,56.05,38.85,2.55,5.8000,62.7946,overlap
7,593.45,417.50,43.73,39.97,2.38,6.1069,39.3204,overlap
226,772.99,635.26,108.61,41.35,11.06,9.6574,250.9429,overlap
62,530.16,14.96,65.30,30.09,179.26,3.2604,66.0247,overlap
66,751.53,46.61,49.47,44.10,20.04,8.3572,55.5216,single
292,296.18,714.64,28.13,27.98,177.69,6.0449,11.3891,single
278,761.00,678.92,81.16,63.51,160.76,12.6930,215.2069,overlap
81,537.99,29.48,54.58,51.85,178.76,8.8743,79.4645,overlap
37,736.88,457.54,62.55,43.09,33.77,8.7182,86.7407,overlap
299,639.63,672.24,83.96,47.71,6.62,10.0237,173.0327,overlap
304,348.70,32.88,50.09,31.41,106.07,12.3789,40.5416,overlap
253,354.71,676.22,74.49,51.82,167.61,10.8415,147.9240,single
16,759.04,349.79,69.48,39.21,25.64,7.1537,97.3789,overlap
22,416.57,123.91,70.52,44.17,151.51,8.3604,112.9787,overlap
259,657.13,62.08,73.25,48.16,4.98,6.8562,132.9482,overlap
307,507.23,696.68,130.52,82.79,5.29,10.0667,725.5422,overlap
174,593.27,593.40,57.77,37.25,20.13,6.4643,63.9661,overlap
30,570.55,180.13,33.30,32.59,0.90,4.6612,18.5977,overlap
340,432.12,751.90,63.64,41.34,18.63,10.3424,86.1270,single
342,729.72,750.31,35.41,33.75,172.38,6.7673,21.7713,single
40,381.82,245.93,57.44,39.84,156.20,9.8556,67.6341,single
359,529.88,738.33,71.63,56.64,12.12,14.5011,149.5103,overlap
369,594.16,767.42,62.54,49.88,178.11,8.0329,100.3683,overlap
376,744.82,710.19,47.59,40.75,169.99,8.4756,47.4820,overlap
36,661.27,155.51,78.88,42.21,5.89,8.8254,135.1301,single
386,525.80,763.18,91.82,52.80,6.32,11.6444,229.0135,overlap
13,546.10,541.45,36.98,36.67,91.25,8.1127,25.7963,overlap
402,531.45,5.96,70.41,18.20,1.16,22.0428,46.4091,overlap
347,729.14,391.75,13.63,11.95,95.20,13.6139,1.1417,single
