气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,841.75,170.91,49.34,41.92,15.66,5.7043,52.5005,single
2,357.80,459.71,47.94,38.38,28.14,6.4041,45.3764,single
3,875.76,520.67,56.55,52.54,172.68,6.1669,86.4320,single
4,699.26,364.57,46.28,41.34,4.16,8.6563,45.5645,overlap
5,291.72,407.43,67.97,53.44,1.05,7.7585,127.0239,single
6,875.81,230.86,37.24,34.63,169.38,3.2000,24.7134,single
8,836.74,373.42,60.66,42.58,27.58,7.4184,80.5938,single
9,851.23,65.10,44.67,42.98,3.99,6.2275,44.1191,single
10,670.49,302.84,51.22,44.06,1.06,8.4616,59.4687,single
11,505.45,143.98,62.42,42.19,170.35,8.8486,84.5545,single
14,569.58,384.12,63.49,39.48,0.86,10.4660,81.8648,overlap
15,780.28,322.74,40.03,37.61,179.18,6.7269,31.0052,overlap
18,887.03,362.21,42.93,42.80,2.33,5.4451,40.5805,single
20,591.53,488.19,44.22,43.33,178.25,8.6058,43.6024,single
24,738.60,474.25,89.42,46.66,15.76,8.9010,191.9262,overlap
25,310.06,206.69,45.59,42.50,165.78,6.8063,45.4432,single
27,774.20,191.86,83.75,69.75,12.93,7.7329,251.6911,overlap
28,429.40,462.13,54.84,35.13,171.37,9.5030,54.3496,single
29,254.96,186.82,66.25,53.67,149.19,8.0153,121.1963,single
31,785.67,224.35,36.64,31.11,169.84,9.6475,21.4873,overlap
34,731.78,10.60,58.03,27.01,0.10,19.0538,46.7976,single
35,619.70,176.43,75.73,29.65,173.55,10.4819,87.4677,overlap
39,795.05,417.03,59.43,44.72,8.17,9.6835,81.2492,single
43,443.82,54.99,64.19,40.06,157.38,9.6902,84.9231,overlap
44,529.28,277.98,42.53,39.46,172.92,8.8538,36.7154,single
47,552.06,183.69,70.54,34.36,176.96,11.7891,87.9635,overlap
49,386.32,295.29,91.56,58.13,135.36,10.3608,250.7009,overlap
53,444.93,274.24,77.81,70.51,132.30,9.6820,219.6143,overlap
55,653.92,360.49,48.02,44.61,10.51,2.7770,52.9200,overlap
56,313.80,540.95,77.01,55.70,175.94,6.8093,169.9478,single
59,662.19,376.31,69.12,39.61,19.01,10.0324,97.3714,overlap
61,643.13,335.59,55.54,35.47,16.85,10.6369,56.2976,overlap
67,440.28,33.16,82.92,38.14,171.09,11.1927,134.9072,overlap
68,541.36,69.28,64.28,33.81,153.38,10.2285,71.8580,single
74,655.65,23.76,71.40,52.87,150.11,9.9406,138.6637,overlap
79,715.17,200.30,49.28,46.41,5.31,10.2370,57.9852,overlap
83,449.81,340.92,37.60,28.61,8.20,11.3916,20.8129,overlap
84,398.44,559.68,67.50,48.01,150.52,7.8460,112.5480,overlap
85,442.86,96.76,50.37,49.36,94.94,8.8675,64.4412,overlap
86,594.79,52.69,43.29,37.60,9.34,7.3330,36.2529,single
145,354.40,81.72,41.53,40.54,177.59,6.5699,35.9732,single
151,306.04,644.13,52.38,42.86,3.82,6.5781,60.4936,overlap
58,671.69,257.58,32.54,30.91,0.30,7.5662,16.8329,single
165,874.37,665.25,23.47,22.93,2.83,5.1018,6.4993,single
173,516.13,573.25,58.14,44.25,158.66,8.6291,76.9646,single
32,527.60,350.48,85.95,50.16,160.71,10.2591,190.6360,overlap
187,690.65,574.04,83.72,41.64,179.01,11.2484,150.1459,overlap
192,646.28,580.13,62.28,55.26,1.05,8.9655,110.2527,overlap
52,466.81,399.51,94.40,39.00,6.02,10.5494,178.8268,single
219,715.21,498.07,65.12,50.93,3.12,8.3407,111.1177,overlap
227,426.65,598.76,88.23,58.66,174.76,11.8500,234.9171,overlap
233,536.04,384.48,51.63,48.82,4.85,10.2176,66.9441,overlap
