气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,845.65,266.67,48.90,38.62,27.27,5.7931,47.5090,single
2,354.21,559.79,45.84,40.87,10.34,6.9773,44.1753,single
3,874.49,611.39,55.02,52.09,170.83,6.9427,81.1239,single
4,705.52,475.48,46.97,40.98,159.81,7.5744,46.5153,overlap
5,284.47,525.80,75.39,49.62,14.91,8.3219,145.0659,single
6,884.23,311.31,38.71,35.80,5.03,4.9063,27.6046,single
8,831.39,477.58,64.72,42.85,31.31,7.1713,92.3338,single
9,836.83,159.16,52.49,42.49,37.26,6.0484,60.2288,single
10,686.37,427.40,52.08,47.15,160.61,7.8235,65.7940,single
11,515.51,284.53,58.74,46.25,178.30,9.8548,82.1003,single
13,541.16,660.25,38.55,37.91,3.44,9.6648,28.9750,single
14,589.74,546.32,65.37,41.65,158.94,11.2757,91.5623,overlap
15,780.06,419.01,40.58,36.16,6.11,6.9707,30.6289,single
17,380.52,60.63,90.62,59.52,11.24,9.7979,251.4579,overlap
18,878.80,459.09,51.41,41.66,23.73,6.3165,56.6434,single
20,592.11,621.88,44.83,44.55,90.51,8.6537,46.0620,overlap
22,426.62,269.54,71.05,40.51,151.35,11.3643,105.2019,single
24,720.05,610.91,89.43,46.14,17.16,9.8989,189.8269,overlap
25,317.75,290.85,54.37,40.97,139.99,4.5675,62.3141,single
26,722.76,111.85,46.79,40.06,168.25,9.5306,45.1170,single
27,779.97,320.11,79.31,59.68,149.67,14.1969,193.1291,overlap
28,425.31,612.01,59.59,39.56,3.56,9.8208,72.2715,single
29,251.81,297.81,76.07,49.69,15.58,7.8896,147.9353,single
30,569.57,282.74,39.81,35.92,94.19,7.2494,29.2952,overlap
31,773.35,385.79,35.27,26.03,22.60,9.7771,16.6582,single
34,737.12,151.39,68.17,37.07,166.85,14.0785,88.6194,overlap
35,631.43,349.73,72.01,33.67,178.94,9.4552,89.8269,overlap
36,660.33,275.77,76.50,54.18,19.88,9.2027,163.1210,single
39,799.82,550.37,75.92,54.58,172.09,11.4325,161.8271,single
40,393.32,364.24,73.31,36.18,146.06,7.4334,100.0151,overlap
42,714.76,22.59,42.40,36.06,92.26,8.6469,33.3525,overlap
43,470.14,212.57,70.77,45.42,146.75,7.0816,117.0143,overlap
44,536.02,409.86,45.45,41.57,177.06,9.8407,44.1782,single
47,562.82,350.78,73.44,39.54,171.07,11.1164,109.7256,overlap
48,759.38,583.11,23.79,22.91,179.66,5.5076,6.6709,single
49,397.42,431.64,102.56,50.68,146.05,9.9791,274.2598,overlap
53,432.75,395.36,83.62,64.91,168.97,8.7247,233.4871,overlap
55,657.28,489.43,54.49,44.62,10.96,8.2118,68.1626,overlap
56,313.65,664.18,71.28,41.79,174.94,8.7432,109.2326,single
59,656.87,526.98,69.81,38.65,11.49,9.5303,96.9148,overlap
61,640.23,493.50,49.18,39.21,13.92,11.3828,48.7834,overlap
64,393.91,173.06,74.56,41.19,153.42,10.4568,117.8028,overlap
67,455.80,181.85,73.63,42.36,154.82,13.3877,118.1362,overlap
68,560.37,215.76,53.34,38.92,159.67,9.4397,56.9666,single
69,713.66,349.93,68.91,30.15,19.77,10.6237,73.6480,overlap
70,480.50,18.23,88.60,49.37,161.62,5.7870,199.3919,overlap
71,518.21,6.41,69.86,49.73,146.19,11.0074,124.8499,overlap
72,574.35,42.60,49.50,48.77,178.74,8.2578,61.4900,overlap
74,658.60,181.84,78.72,45.18,178.72,11.9503,144.0147,overlap
76,649.79,68.17,120.32,48.36,8.35,7.9372,360.1472,overlap
79,726.63,323.84,56.30,55.01,7.42,9.4569,89.7144,overlap
83,459.54,481.45,32.32,31.94,175.75,7.4624,17.1605,overlap
84,400.93,686.64,72.02,46.93,166.59,7.3705,125.2389,single
85,438.85,220.55,66.52,56.68,133.63,5.7080,129.0374,overlap
89,732.38,24.19,60.20,40.86,17.38,13.9342,76.1709,overlap
86,591.57,167.19,38.83,37.69,7.35,7.5166,29.2287,single
145,368.44,173.43,53.57,52.56,95.62,8.8147,77.6019,overlap
151,311.48,735.14,46.73,45.16,170.20,5.7236,50.7442,single
58,674.89,362.51,32.50,31.36,91.48,6.2140,17.0435,overlap
165,872.67,742.04,23.81,22.60,3.55,5.5611,6.5909,single
173,518.54,715.58,53.64,45.69,175.06,8.5038,67.6422,overlap
32,530.57,506.09,89.00,47.28,147.59,11.3576,192.6455,overlap
187,693.37,717.81,79.82,44.39,3.09,10.2240,145.4911,overlap
192,649.04,725.75,64.83,54.93,171.18,9.4388,118.7842,overlap
75,776.89,18.70,81.18,58.90,8.43,2.1383,199.6656,overlap
12,433.32,98.22,105.58,46.07,1.66,14.0850,264.1862,overlap
52,456.98,548.39,83.00,53.31,177.93,11.5579,188.9517,single
77,584.63,89.83,69.95,46.16,20.38,11.8464,116.2047,overlap
219,712.36,637.40,55.51,46.73,178.30,9.4661,74.0612,overlap
227,436.35,750.29,95.36,66.72,156.26,8.5625,312.1494,single
