气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,840.28,112.27,46.45,41.08,15.58,6.3389,45.6086,single
2,363.46,394.58,43.48,39.63,18.03,7.4459,38.5451,single
3,876.71,460.90,56.21,52.36,2.34,5.8787,85.1151,single
4,693.04,294.62,40.82,39.21,5.69,7.1660,33.6150,overlap
5,295.02,340.38,68.35,59.03,2.92,6.6452,141.8866,single
6,866.34,180.02,37.16,35.06,173.98,5.5143,24.9093,single
8,841.73,303.60,54.13,43.01,17.89,6.7531,64.8399,single
9,852.28,10.75,50.98,29.60,9.60,7.1854,39.5785,single
10,667.97,222.98,51.97,41.88,6.58,8.4516,58.1925,overlap
11,494.46,55.76,61.42,40.93,163.62,9.6134,79.4348,single
14,561.90,283.11,61.87,38.84,11.75,11.3025,76.4889,overlap
18,892.24,310.16,43.69,37.75,16.08,5.7403,37.0691,single
20,589.42,404.65,43.92,43.52,179.01,8.0634,43.1894,single
24,748.25,387.51,77.19,44.22,19.29,10.1041,135.5466,overlap
25,307.68,147.98,53.08,40.28,17.97,5.8834,58.3894,single
27,777.37,108.97,89.51,65.61,22.16,7.1899,270.4468,overlap
28,429.75,365.69,62.13,38.23,164.79,11.1459,75.9064,single
29,265.14,116.70,67.71,45.64,151.77,6.8565,107.6405,single
35,615.77,69.22,69.44,31.74,176.88,16.0362,78.7286,overlap
44,522.89,196.88,45.10,38.49,144.77,9.5392,40.2839,single
47,548.58,77.46,74.86,45.15,0.28,10.3994,130.1758,overlap
49,372.88,206.31,84.58,54.08,124.96,11.4505,199.0255,overlap
53,458.47,190.18,70.25,65.82,4.64,10.0697,167.1236,overlap
55,646.08,278.00,43.81,41.92,2.24,8.6969,41.3998,overlap
56,314.95,469.60,87.98,56.72,2.36,9.6954,225.8690,single
59,674.92,283.58,69.62,37.12,20.54,7.9666,92.5449,overlap
61,651.23,233.90,55.17,33.58,13.57,11.4704,52.5843,overlap
84,395.29,480.49,75.90,47.46,159.96,9.9737,140.6823,overlap
85,431.47,17.39,68.38,47.71,151.00,5.3230,114.7589,overlap
145,350.47,22.44,42.46,41.13,179.38,6.4007,38.1430,single
151,309.55,588.47,43.53,42.79,92.68,6.4291,41.7135,overlap
58,671.37,185.00,33.06,29.50,4.38,8.4644,16.5854,single
165,876.35,617.31,23.94,23.34,89.23,5.3945,6.8796,single
173,514.77,482.82,53.98,43.47,3.82,9.0784,65.1522,single
32,523.45,245.13,91.99,50.08,153.18,8.9165,217.9922,overlap
187,691.62,481.23,89.41,46.67,176.84,11.5854,191.9376,overlap
192,650.80,489.49,64.60,53.00,8.62,8.3072,113.8041,overlap
52,472.69,302.69,91.19,38.73,3.97,11.6855,165.6942,overlap
219,719.51,416.52,64.13,54.27,24.44,6.4141,114.8137,overlap
227,423.13,501.02,100.20,53.59,163.93,13.4136,276.7869,overlap
233,535.01,295.32,64.42,49.00,158.58,15.9520,104.6251,overlap
21,731.04,75.54,68.68,39.30,26.47,9.5449,95.3899,overlap
251,593.13,462.62,85.23,44.57,10.33,16.7681,166.5909,overlap
54,422.36,225.59,73.15,49.55,157.04,11.6271,136.4151,overlap
23,597.19,21.62,80.80,42.57,5.40,15.9981,142.9904,single
46,637.92,341.90,50.27,32.86,166.16,10.6551,42.7191,single
257,271.05,586.35,60.63,34.22,179.47,8.9166,64.7167,overlap
7,589.98,332.55,44.67,39.81,6.44,8.2277,40.8687,single
226,772.48,531.18,106.30,41.48,15.17,10.6421,241.1744,overlap
292,284.68,650.53,28.56,28.26,86.80,5.6725,11.8608,single
278,759.57,576.00,75.36,66.62,175.25,7.0262,194.6621,overlap
37,751.85,361.84,57.15,42.85,38.58,7.1155,71.9946,overlap
299,647.60,565.14,69.49,62.15,2.28,10.1863,154.4089,overlap
253,351.60,579.41,63.73,47.87,169.88,11.6064,100.0135,overlap
16,761.75,260.34,72.73,36.10,30.47,7.7526,98.2353,single
22,409.36,12.67,53.37,36.10,13.83,3.8759,52.8914,overlap
307,493.01,576.92,118.66,80.23,171.55,12.5997,581.1778,overlap
174,605.56,482.10,62.62,37.91,23.62,12.7993,76.4890,overlap
340,436.37,647.96,59.93,45.55,13.51,10.3681,84.1663,single
342,722.15,674.78,36.04,35.51,0.34,7.3480,23.7317,single
40,371.01,154.83,65.96,33.37,150.03,8.3577,74.6969,single
369,590.26,663.99,55.78,50.33,5.22,9.5779,80.5589,single
376,730.61,627.76,49.21,43.87,124.20,7.5386,54.6533,single
386,520.97,656.68,98.92,55.68,162.94,12.4442,280.3094,overlap
13,550.46,450.02,39.56,33.44,95.04,7.4168,26.9293,overlap
410,541.40,716.48,71.36,37.69,150.10,11.9270,98.7329,single
411,623.09,753.43,63.30,42.32,9.42,66.2176,87.2257,overlap
413,312.87,761.99,78.64,47.51,156.55,8.4898,151.1278,single
36,663.87,56.09,70.92,36.44,177.81,10.3716,94.2946,overlap
359,511.67,626.98,76.97,64.38,177.45,10.2191,196.2238,overlap
30,567.33,103.94,31.70,30.46,178.28,8.5181,15.7525,overlap
435,634.74,778.86,89.92,39.98,5.30,6.8967,166.3022,overlap
439,772.68,786.68,40.60,29.67,29.27,4.7818,25.1559,overlap
442,487.28,769.76,56.88,40.72,153.77,8.8972,67.7728,overlap
408,455.50,742.64,74.14,54.08,137.86,11.8104,152.9450,overlap
79,702.02,119.31,52.08,48.13,96.01,9.5350,67.1628,overlap
456,722.17,795.13,53.11,36.72,25.47,1.9878,53.2854,overlap
461,516.97,4.94,28.71,10.23,179.25,3.4474,4.3352,overlap
466,756.05,794.52,69.81,37.00,26.90,7.4584,92.7613,overlap
432,611.63,761.22,106.71,42.54,2.81,13.1353,249.2310,overlap
254,652.73,564.07,61.50,54.15,5.70,86.5769,105.3626,single
347,730.60,309.36,14.14,10.77,96.71,8.2253,1.1084,single
31,778.76,155.27,30.66,30.62,0.07,7.9771,14.8058,single
39,793.11,332.62,71.41,50.26,173.48,7.8046,131.8494,overlap
473,713.75,123.20,49.55,36.19,140.13,16.0360,45.7142,overlap
474,416.04,793.43,39.23,14.45,179.85,6.0689,11.4416,single
83,449.10,256.52,38.85,36.21,1.08,7.9336,28.1148,single
