气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,842.21,193.69,49.33,42.48,16.91,6.1499,53.1869,single
2,356.08,483.78,48.32,38.19,29.72,6.1339,45.8705,single
3,875.55,542.65,58.39,50.07,166.85,6.4199,87.8395,single
4,702.49,390.87,46.06,40.47,10.98,7.8638,44.1760,single
5,290.09,436.36,68.59,51.62,4.51,8.1499,124.9216,single
6,878.89,250.44,37.19,34.95,172.34,4.6721,24.8631,single
8,834.58,398.98,66.36,40.47,28.05,6.8102,91.6755,single
9,847.79,87.71,45.84,43.52,5.16,7.2057,47.0540,single
10,673.58,333.29,54.33,44.94,177.01,8.2097,68.2456,single
11,507.16,177.53,63.46,40.48,174.44,9.3915,83.8799,single
14,573.63,423.80,66.66,36.65,176.75,12.4318,83.7841,overlap
15,779.24,344.93,41.66,39.01,175.47,5.3211,34.8294,overlap
18,885.13,383.79,46.14,42.20,165.33,5.7158,46.2248,single
20,591.77,520.65,45.02,42.87,172.58,9.3276,44.6952,single
24,734.24,505.23,92.30,51.17,17.68,9.7845,224.2508,overlap
25,311.96,228.89,46.86,43.13,170.68,6.5012,48.7289,single
26,725.22,14.40,48.34,36.99,153.05,7.6654,44.4658,overlap
27,780.27,219.27,74.06,61.43,17.48,3.0483,173.3214,overlap
28,429.72,497.54,49.32,37.43,164.38,11.5312,46.8493,single
29,256.11,214.09,60.71,59.12,3.13,8.6056,112.0940,single
31,781.51,260.55,39.04,27.02,18.87,10.2674,21.1919,overlap
34,733.05,34.69,52.91,39.87,0.48,9.2123,57.4357,overlap
35,622.31,218.83,74.03,32.74,176.69,14.0112,92.3183,overlap
39,798.23,450.76,58.34,41.43,178.64,8.4855,72.5383,single
43,449.76,89.53,66.09,41.98,150.67,10.8143,94.3361,overlap
44,531.22,310.40,47.46,39.95,159.49,9.5124,46.2907,single
47,554.60,224.04,73.35,34.12,171.87,11.2705,94.4582,overlap
49,387.86,330.05,95.15,55.93,140.33,9.6687,260.5020,overlap
53,440.54,305.43,83.13,71.30,143.86,7.0628,253.4676,overlap
55,654.26,391.88,50.56,46.10,11.00,11.1458,60.6378,overlap
56,314.02,571.92,73.77,57.48,168.00,7.5362,160.9411,single
59,659.96,414.58,69.40,36.05,12.87,9.4308,89.3124,overlap
61,641.82,375.17,54.02,35.29,16.81,9.2567,52.9944,overlap
64,373.34,64.83,72.63,43.76,140.05,9.1492,118.7614,overlap
67,443.34,67.37,75.29,40.31,167.75,12.2725,117.5378,overlap
68,545.56,104.99,65.14,33.79,149.58,8.9853,73.7594,single
74,656.72,60.18,64.46,47.94,145.07,11.4148,102.4645,overlap
79,722.59,231.25,60.26,47.71,169.11,13.9425,89.1314,overlap
83,452.35,375.19,35.03,30.94,176.83,10.3381,19.5359,overlap
84,398.82,589.94,68.85,49.40,158.34,9.0584,120.4539,single
85,444.06,127.87,55.64,51.42,131.56,10.3372,81.8974,overlap
86,593.01,80.53,42.21,37.58,13.15,8.2192,34.4420,single
145,355.43,105.26,41.49,40.99,174.70,6.1739,36.2916,single
151,306.71,665.34,51.61,43.28,173.16,5.9141,59.3133,overlap
58,672.03,283.57,32.26,31.08,178.54,7.1990,16.6389,single
165,873.55,683.12,24.51,23.83,3.22,5.2235,7.3654,single
173,516.41,607.75,57.09,44.61,156.86,10.1714,74.7830,overlap
32,531.15,388.18,88.54,48.85,153.81,9.7743,196.9905,overlap
187,690.56,607.86,83.63,41.55,2.38,9.4827,149.5090,overlap
192,645.19,615.69,59.74,56.19,178.08,9.6703,103.1727,overlap
12,407.37,5.40,78.95,15.85,178.83,3.8571,50.8290,overlap
52,465.86,434.17,97.04,41.18,7.36,9.5930,199.4719,single
219,715.76,531.24,65.30,45.90,173.94,9.9925,100.6936,overlap
227,428.31,635.69,89.00,61.87,5.25,8.6720,252.1218,single
233,538.33,419.22,56.18,49.47,179.70,9.4465,80.3217,overlap
21,732.80,190.65,64.43,43.16,19.59,10.6915,92.1738,overlap
251,580.91,595.57,82.89,50.80,15.64,7.0154,179.5736,overlap
54,428.81,353.79,64.19,45.94,158.45,10.3887,97.3780,overlap
23,589.25,164.37,69.55,39.26,1.38,11.7557,97.6775,single
46,650.64,489.52,60.17,34.27,176.50,11.8961,63.8276,single
254,667.08,682.32,47.94,43.05,2.01,8.3864,50.9044,overlap
257,268.60,692.81,57.46,39.79,4.92,7.4576,67.5973,overlap
7,595.63,434.07,43.14,38.73,174.94,9.1192,37.0687,overlap
226,772.38,656.39,108.80,43.68,11.84,11.9010,266.0436,overlap
62,529.80,10.20,73.87,43.59,164.37,10.2226,122.3731,overlap
66,749.01,64.26,50.81,43.86,28.70,9.2213,58.2560,overlap
292,299.76,728.28,31.43,26.37,165.88,6.9819,13.4008,single
278,763.02,698.59,84.57,63.67,153.59,13.7409,234.3090,overlap
81,538.20,49.83,54.39,49.23,6.64,8.4479,74.9267,overlap
37,736.79,475.12,59.56,40.88,31.52,7.0963,74.6071,overlap
299,640.55,692.98,88.17,46.08,5.63,11.0514,184.2883,overlap
304,351.64,52.92,48.61,32.03,107.88,7.3215,38.9242,overlap
253,353.50,694.46,74.55,51.13,173.11,8.1278,146.2110,single
16,758.88,368.18,69.94,42.62,25.71,8.7837,107.2426,overlap
22,416.49,146.69,77.37,40.97,152.01,10.5770,126.1905,overlap
259,654.87,82.11,76.16,47.62,15.63,7.4062,142.0748,overlap
307,512.27,718.97,129.79,80.65,5.06,15.2973,698.9062,overlap
174,591.20,612.65,56.59,36.91,16.20,11.4991,60.8095,overlap
30,569.99,196.03,32.62,31.68,90.00,6.6497,17.3446,overlap
340,433.63,769.30,62.08,44.71,12.13,7.6653,88.6413,single
342,730.59,766.32,36.04,34.07,171.64,7.6983,22.7602,single
40,385.04,265.42,60.08,41.40,153.80,9.7284,76.8738,single
359,525.32,764.42,81.71,48.47,163.12,21.6219,166.4695,overlap
369,595.72,783.55,65.47,41.45,173.33,4.4810,91.4015,overlap
376,747.57,726.86,46.08,40.85,175.47,8.4357,44.6196,overlap
36,662.33,174.44,78.66,43.27,6.04,7.6834,137.7324,single
386,529.14,784.08,89.62,45.01,8.41,8.0997,185.9884,overlap
347,728.01,408.53,14.17,13.01,101.59,7.3704,1.3429,single
13,545.40,560.18,36.98,36.49,92.21,9.4473,25.6694,overlap
