气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,836.40,19.49,46.31,37.36,1.49,5.7973,41.2227,overlap
2,372.11,290.00,42.16,38.72,6.75,7.5092,35.4113,single
3,878.68,375.58,57.33,51.36,171.32,6.3009,86.8478,single
4,674.38,177.44,43.32,41.58,0.37,9.0683,40.1393,single
5,298.09,232.29,75.13,52.60,25.17,7.9917,152.7685,single
6,854.98,101.56,37.76,32.95,177.58,5.6808,24.1761,single
8,844.81,203.80,62.07,51.94,30.49,7.5475,102.9579,overlap
10,668.30,103.39,52.42,40.74,20.01,6.6943,57.5913,overlap
14,563.45,132.29,63.37,42.68,19.99,10.5997,88.1674,overlap
18,892.95,229.87,45.23,35.20,17.03,6.1254,37.0550,single
20,587.17,282.35,45.26,42.77,179.30,6.1852,45.0741,overlap
24,767.06,260.63,88.66,43.55,30.58,9.2871,176.1132,overlap
25,321.73,65.68,43.17,41.96,94.01,6.6662,40.2360,overlap
27,791.86,4.85,68.64,27.89,7.46,37.7151,67.5935,overlap
28,421.48,218.39,52.32,33.65,156.33,10.2049,47.3825,single
29,263.22,19.15,55.99,46.10,179.95,4.3001,74.3391,single
49,355.02,80.42,80.33,53.00,134.31,9.9566,175.9606,overlap
53,471.95,70.52,78.28,55.76,27.27,9.0643,175.7692,overlap
56,317.98,371.79,91.22,53.63,25.38,6.9559,229.5868,single
61,662.00,77.86,53.65,32.61,16.51,12.1231,48.2981,overlap
84,394.45,371.38,63.81,51.61,167.69,7.8061,108.1172,overlap
151,315.59,496.61,49.49,40.96,16.23,7.4380,51.6014,overlap
58,667.47,64.54,33.46,29.63,179.37,10.2305,17.0704,overlap
165,876.38,544.84,23.24,22.93,179.91,5.4295,6.3712,single
173,514.81,345.47,52.81,47.83,174.97,8.9106,68.6282,overlap
32,516.73,96.67,81.11,57.13,151.22,11.1508,193.3632,overlap
187,697.00,338.57,84.17,38.93,2.10,9.3928,141.8893,overlap
192,659.45,354.45,69.48,49.22,18.48,13.7379,122.2303,overlap
227,427.59,365.90,95.37,56.84,152.24,8.1437,265.9823,overlap
233,527.45,166.88,57.30,49.52,172.37,8.2197,83.6431,overlap
251,594.84,309.89,72.38,46.82,8.05,10.5411,126.1981,overlap
54,417.44,85.83,63.20,50.27,173.29,9.5358,103.2981,overlap
46,615.97,191.31,64.41,35.55,158.88,9.2884,75.8758,overlap
257,278.90,473.68,70.93,32.89,7.32,8.7375,85.1320,overlap
226,776.21,402.35,98.04,47.63,24.90,10.1247,235.5351,overlap
292,273.07,572.61,28.73,28.61,3.22,5.6106,12.1486,single
278,750.93,438.10,79.07,54.55,169.85,14.4252,175.4564,overlap
37,770.28,230.45,61.34,34.62,27.62,8.6765,67.0214,overlap
253,345.71,452.48,69.06,35.56,161.26,9.2953,87.2510,single
16,763.45,130.82,83.17,36.79,22.07,8.6887,130.9313,overlap
