气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,845.99,275.68,49.06,38.97,25.90,7.2465,48.2622,single
2,354.48,569.61,46.05,40.10,14.82,6.4969,43.7521,single
3,874.50,620.92,56.76,52.11,166.26,6.8908,86.3602,single
4,705.19,486.22,48.65,40.37,160.44,7.5249,49.1528,overlap
5,283.01,536.36,75.99,49.84,12.70,8.3193,148.0559,single
6,884.32,318.63,38.28,35.85,4.78,5.9622,27.0257,single
8,830.51,486.93,64.29,42.29,32.67,7.1596,89.9285,single
9,835.45,168.49,52.32,42.75,36.42,6.0800,60.1945,single
10,687.79,438.35,53.72,47.28,163.03,6.1124,70.2052,single
11,516.19,297.99,57.32,47.39,179.04,10.2796,80.1218,single
13,540.71,672.73,38.74,38.28,3.22,9.2844,29.5580,single
14,592.22,562.62,64.44,43.25,152.53,11.1988,92.4032,overlap
15,780.29,428.66,40.33,36.12,5.22,6.7941,30.2251,overlap
17,380.13,73.52,90.23,59.19,10.79,14.3494,247.8895,overlap
18,878.23,468.19,53.02,40.01,27.09,6.9774,57.8645,single
20,591.95,634.29,44.73,44.16,91.88,9.8656,45.4446,overlap
22,429.23,284.58,67.79,41.98,151.02,10.7820,99.2331,single
24,717.20,624.08,88.45,44.52,15.56,10.5855,179.1628,overlap
25,318.69,297.08,52.69,41.51,137.10,7.4861,59.2819,single
26,722.38,124.17,47.86,39.50,163.22,9.9907,46.5351,single
27,779.54,333.20,79.94,59.43,148.57,9.9030,195.3750,overlap
28,424.89,623.99,64.02,38.55,8.42,9.2248,81.2935,single
29,252.78,308.50,76.82,49.46,13.32,7.5686,150.1681,single
30,568.68,289.61,33.19,32.35,90.71,8.5249,18.3273,overlap
31,771.65,400.42,36.33,26.81,21.24,11.3590,18.2059,overlap
34,737.75,165.56,67.60,41.69,165.02,6.4764,98.0090,overlap
35,632.17,363.98,71.50,36.08,178.59,9.9485,94.9066,overlap
36,659.94,288.60,77.35,54.95,17.70,7.9218,169.1309,single
37,719.07,576.92,61.30,46.03,53.91,6.3922,88.9897,single
38,764.75,42.81,78.15,38.45,17.11,14.5200,120.8205,overlap
39,800.83,564.27,74.73,57.09,169.80,11.0541,164.0386,single
40,393.72,374.97,75.42,36.80,147.36,9.7865,107.7063,single
42,714.47,33.66,39.77,38.10,98.14,9.7505,31.0030,overlap
43,473.70,226.97,75.57,47.31,148.88,12.8312,138.9936,overlap
44,536.70,422.22,46.84,41.97,0.45,8.0926,47.3604,single
47,563.24,366.14,70.74,40.27,171.09,12.6133,103.6701,overlap
48,758.59,592.57,23.08,22.71,88.98,5.8624,6.2232,single
49,398.34,444.29,101.64,50.56,146.50,7.1867,268.6748,overlap
53,431.27,407.98,86.85,62.09,172.01,9.3264,240.9532,overlap
55,657.49,500.36,53.20,44.21,14.73,7.3823,64.3820,overlap
