气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,841.41,149.22,47.40,41.18,11.14,6.1179,47.6113,single
2,359.74,436.31,46.18,38.69,30.32,5.8364,42.4445,single
3,876.62,499.04,55.39,53.53,174.45,6.0362,84.4882,single
4,696.16,338.77,44.72,41.87,175.32,7.4137,43.0807,overlap
5,294.24,380.68,68.31,53.72,1.77,6.3325,128.9621,single
6,872.24,212.12,37.00,35.52,169.78,5.0052,25.0214,single
8,838.91,347.55,54.19,43.94,27.77,6.4021,66.3690,single
9,852.54,43.27,49.19,43.14,17.02,6.2323,53.7069,single
10,669.54,273.22,52.22,41.53,5.88,8.6329,58.2745,overlap
11,501.60,111.15,62.08,44.65,165.88,11.9509,88.5391,single
14,564.88,347.15,65.42,38.73,5.48,11.5412,85.2876,overlap
15,780.52,303.08,36.91,34.35,1.22,5.8927,24.0760,overlap
18,888.61,342.40,42.75,41.03,9.98,5.6961,38.5694,single
20,590.83,456.68,44.30,43.89,91.10,8.8324,44.3169,single
24,744.52,444.24,84.90,45.09,13.02,8.8415,167.2231,overlap
25,308.07,184.93,44.83,42.86,170.91,6.5465,44.3177,single
27,777.46,162.35,85.69,69.29,14.73,10.4244,261.7516,overlap
28,428.56,428.87,57.41,35.69,173.52,8.2581,60.5191,single
29,256.38,159.44,67.87,50.07,145.33,9.4564,118.6463,single
31,784.66,199.02,30.86,27.89,89.03,7.4082,13.6624,overlap
35,620.37,135.92,74.90,30.64,170.25,11.1240,88.4269,overlap
39,793.97,385.15,62.27,48.36,3.39,9.1755,96.4750,single
43,443.41,17.22,67.54,40.21,155.06,11.7370,94.3675,overlap
44,527.03,247.83,42.90,38.93,170.55,8.2161,36.8669,single
47,551.07,142.67,73.04,36.14,179.43,14.0649,99.1861,overlap
49,382.23,262.05,93.22,58.64,130.14,8.3574,262.1439,overlap
53,450.87,241.39,71.86,70.29,1.57,9.8857,186.7567,overlap
55,652.20,328.42,45.44,45.17,101.95,11.3796,47.9789,overlap
56,315.41,512.72,81.36,55.28,2.64,10.7546,188.2688,single
59,668.13,343.69,62.26,34.45,17.38,9.9895,68.6926,overlap
61,646.65,297.18,54.20,35.73,13.27,10.5081,53.9947,overlap
67,430.05,7.11,68.25,26.80,168.03,29.7040,64.2222,overlap
68,536.74,36.22,61.09,31.71,156.70,8.2992,60.8757,single
79,710.78,171.50,53.41,50.26,13.01,7.7854,73.7540,overlap
83,448.35,308.82,38.38,30.52,4.60,9.2212,23.1241,overlap
84,398.04,529.64,70.52,47.92,152.93,8.2461,122.5833,overlap
85,439.80,64.98,53.67,50.38,94.85,7.0219,74.6556,overlap
86,596.11,25.12,41.00,39.78,0.57,9.1268,34.4053,single
145,352.63,59.65,43.91,39.99,177.83,5.4446,39.6776,single
151,306.36,624.23,49.85,40.36,9.20,6.2069,51.5918,overlap
58,671.42,231.45,32.65,30.17,1.35,8.1696,16.5483,single
165,875.37,647.44,23.85,23.40,89.46,5.4204,6.8503,single
173,516.02,539.31,58.01,44.74,164.26,10.8596,77.4750,single
32,525.30,314.23,86.92,50.68,160.95,11.5232,196.9825,overlap
187,691.01,540.73,84.08,43.50,177.21,10.8513,158.2133,overlap
192,647.78,545.59,67.12,53.12,5.71,10.0577,123.1028,overlap
52,470.64,364.63,95.24,35.09,5.13,11.5361,163.7258,overlap
219,715.44,467.01,62.30,52.02,15.79,9.2984,103.8833,overlap
227,424.27,562.23,92.00,55.96,159.84,11.2620,243.6509,overlap
233,536.00,352.88,50.79,48.26,0.14,10.2474,64.0559,overlap
