气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
1,846.29,285.28,48.10,39.24,23.16,6.0710,46.7097,single
2,354.36,579.26,46.14,40.24,11.16,7.2333,44.0644,single
3,874.49,630.99,60.05,48.51,149.27,6.9221,89.9716,single
4,705.24,497.76,48.81,40.90,166.80,7.1359,50.1247,overlap
5,282.25,548.03,76.35,48.90,10.83,7.4289,146.6555,single
6,884.50,326.77,37.25,35.85,3.76,4.5814,25.5898,single
8,828.31,497.49,65.40,42.93,34.23,7.9465,94.4639,single
9,833.35,177.61,50.74,42.74,33.68,6.5561,56.6011,single
10,689.70,449.94,54.83,43.72,149.26,8.0725,67.6163,single
11,517.09,312.74,58.43,46.81,4.59,8.9359,82.2226,single
13,540.03,686.09,38.54,38.43,2.83,8.1361,29.3619,single
14,594.67,579.34,65.02,43.42,150.13,12.7303,94.4386,overlap
15,780.79,439.82,40.28,34.90,6.65,7.5626,29.1304,overlap
17,379.56,87.85,89.30,59.53,9.48,11.5073,244.2113,overlap
18,877.69,478.30,56.36,39.05,28.59,5.6787,63.8030,single
20,591.88,647.69,44.31,44.09,91.77,8.7787,44.5320,overlap
22,430.96,299.55,63.28,40.28,150.68,10.6530,82.9894,single
24,717.58,637.43,87.61,44.67,13.44,8.9076,176.3897,overlap
25,318.32,305.10,49.78,41.66,139.61,5.4972,53.1038,single
26,722.18,136.97,49.43,37.58,157.52,9.2295,47.2360,single
27,778.26,348.63,83.10,60.12,146.49,10.0815,213.5858,overlap
28,424.54,637.08,65.02,37.29,10.46,8.9369,81.1202,single
29,253.48,319.46,79.68,48.59,12.30,6.5798,158.6978,single
30,567.29,299.87,31.95,29.79,90.48,6.4104,15.6414,overlap
31,769.60,415.95,36.68,26.23,21.40,10.0733,18.1601,overlap
34,738.63,179.84,68.57,40.12,166.91,10.0155,97.0364,overlap
35,632.85,380.64,70.60,36.75,178.63,11.4456,94.2313,overlap
36,659.79,302.03,75.32,54.76,14.79,8.8331,159.8446,single
37,718.47,590.07,60.85,45.48,58.90,8.4680,86.6318,single
38,761.02,57.65,80.19,36.24,17.31,13.0033,119.8805,overlap
39,801.73,580.46,74.45,56.01,160.71,9.8666,159.6899,single
40,394.23,388.73,74.78,41.02,151.01,8.6142,118.0052,overlap
42,708.92,44.30,36.56,31.42,93.43,8.4061,21.6032,overlap
43,477.75,242.49,76.34,45.66,145.15,18.5924,136.8776,overlap
44,537.62,435.77,46.92,41.75,2.15,9.8596,47.2815,single
47,564.45,383.18,70.29,38.72,170.16,11.5421,98.4061,overlap
48,757.88,602.91,23.68,23.26,90.83,5.5894,6.7087,single
49,398.86,456.32,100.89,49.54,142.80,10.9717,259.4193,overlap
53,430.11,418.32,90.86,57.77,0.67,7.6263,245.3567,overlap
55,654.92,514.82,54.87,45.77,9.14,11.3902,70.8935,overlap
56,315.17,687.78,72.39,35.46,170.54,7.7869,95.5856,single
59,657.25,554.09,70.47,40.30,9.95,10.0062,102.9665,overlap
61,641.62,523.53,52.41,36.65,13.90,9.1068,51.7813,overlap
62,530.57,160.76,68.58,53.80,172.72,11.0710,130.1563,overlap
64,398.53,200.14,73.28,42.61,157.27,9.4449,117.7103,overlap
65,582.10,7.85,46.17,20.97,179.89,52.8229,22.9902,overlap
67,460.96,211.91,71.88,40.56,153.50,17.7178,107.8201,overlap
68,564.12,242.62,52.72,39.81,167.35,8.0000,56.9240,single
69,711.98,378.90,68.80,26.76,15.27,10.4784,65.1518,overlap
70,482.70,45.39,83.68,46.77,165.43,8.3071,168.4973,overlap
71,520.37,27.73,69.96,63.67,111.83,8.8065,160.3186,overlap
72,573.25,66.51,49.28,48.62,178.90,8.5489,60.7444,single
74,659.30,212.40,79.76,40.70,1.57,9.0492,133.2125,overlap
76,649.46,95.41,117.27,45.93,7.79,12.0588,324.9395,single
79,726.25,348.07,62.36,49.31,43.51,12.3671,98.6478,overlap
81,554.03,158.91,54.75,51.43,94.80,8.1367,79.2977,overlap
83,462.09,509.77,30.53,28.56,172.07,8.2423,13.6941,overlap
84,402.00,711.87,74.79,49.48,167.55,8.4429,142.3978,single
85,441.57,240.96,77.42,58.15,138.75,8.0115,179.3267,overlap
89,724.95,49.25,46.65,36.68,23.45,6.8001,41.0609,overlap
86,592.04,188.93,38.72,38.23,93.75,8.0305,29.4851,single
145,362.50,194.21,44.85,41.62,93.02,7.3414,43.0736,overlap
151,312.38,751.77,51.47,42.28,141.97,5.3566,57.6132,single
58,675.69,382.49,33.30,31.66,91.62,6.2258,18.0685,overlap
165,872.31,756.77,24.46,23.70,179.13,5.0139,7.2974,single
173,519.04,741.88,50.57,46.02,173.11,10.8990,60.5503,overlap
32,534.96,538.56,91.27,50.71,149.50,10.6447,217.3075,overlap
33,538.63,514.90,39.32,38.65,103.80,7.8049,30.7411,overlap
187,693.00,746.12,79.03,46.92,2.30,9.2482,150.7809,overlap
192,650.23,753.18,64.48,54.33,167.18,10.5172,116.2160,overlap
75,782.40,37.73,64.17,53.70,24.00,10.4952,113.7676,overlap
12,434.38,127.31,102.83,47.75,4.50,10.5356,259.7526,overlap
52,456.63,578.10,78.30,53.82,175.27,10.4164,169.7627,single
16,753.26,491.63,64.34,47.12,18.86,8.2745,100.3471,overlap
77,582.85,118.16,73.59,42.03,20.82,9.4387,117.0993,single
219,711.30,662.96,50.84,44.37,4.93,10.2035,59.0145,overlap
227,436.09,774.59,97.01,64.39,151.53,6.5513,311.7383,single
233,541.47,554.26,64.16,47.49,151.18,4.8418,100.5727,overlap
235,277.81,783.85,68.72,31.31,179.66,5.6673,76.0668,single
21,735.38,313.08,58.10,43.80,0.69,6.4608,76.0670,overlap
63,613.20,16.61,83.05,38.01,179.21,7.8993,134.8607,single
174,583.65,752.47,66.29,40.60,4.60,14.7344,91.7924,overlap
251,571.61,742.23,70.76,46.25,5.59,12.3443,119.1566,overlap
54,439.54,494.23,59.28,54.19,2.58,13.5897,97.9678,overlap
253,355.42,794.38,54.49,13.41,179.97,15.8562,20.4837,single
23,590.83,327.25,82.49,48.11,1.33,13.7672,168.4266,overlap
46,641.66,646.84,64.47,37.25,7.36,10.6839,79.6497,overlap
254,660.77,791.16,39.62,19.11,0.07,4.1883,15.4339,single
257,277.59,797.44,62.83,39.16,153.19,16.5965,79.5503,single
7,596.57,535.68,42.12,41.51,88.08,7.8472,37.8823,overlap
258,606.64,14.56,82.39,32.24,179.22,40.8985,112.6007,overlap
259,640.52,214.99,59.88,39.11,2.80,0.0000,72.1612,overlap
