气泡ID,X坐标,Y坐标,宽度,高度,角度,速度(m/s),体积,类别
4,758.52,91.44,76.51,36.17,18.69,8.8452,108.9286,overlap
14,610.20,50.18,81.76,48.13,178.42,13.2587,165.5206,single
20,593.57,215.69,38.26,36.33,92.35,7.1883,27.3665,single
24,829.49,199.62,52.35,41.72,28.48,7.0703,58.8139,single
53,500.21,6.21,35.82,14.85,179.71,4.6386,9.7999,single
56,316.81,322.97,46.03,43.32,171.60,5.3244,47.2165,single
32,598.71,13.95,96.45,44.26,161.71,6.9564,211.8047,overlap
227,437.60,269.61,66.30,57.36,143.01,12.5649,129.6971,overlap
233,571.03,94.81,48.49,48.41,87.42,7.5017,58.5702,single
251,657.92,246.55,90.58,38.41,1.41,9.8724,162.1089,overlap
278,780.28,377.76,77.04,55.81,148.24,6.9538,170.4117,overlap
307,519.63,345.00,60.49,47.38,7.30,9.4704,89.1940,single
174,640.18,251.63,62.28,37.78,13.41,13.0408,75.3805,overlap
340,413.97,450.38,88.47,48.50,153.35,10.3314,195.2938,overlap
386,464.21,445.82,57.10,35.96,1.48,13.9734,60.3137,overlap
13,568.18,274.19,53.40,39.12,151.50,9.2803,57.3878,single
410,539.21,466.36,44.73,39.65,10.31,8.7266,40.8071,single
413,280.26,574.38,76.11,49.22,7.84,9.0069,146.6779,single
435,657.93,587.07,68.82,41.58,3.57,8.0206,101.3208,overlap
408,442.06,530.14,64.03,55.01,170.52,15.4442,116.0374,overlap
456,713.79,617.52,59.93,45.84,62.12,8.8184,84.6911,single
466,802.29,611.85,72.21,53.21,154.51,7.7865,142.7296,single
432,597.43,561.08,43.78,42.14,172.93,8.2054,41.5580,overlap
474,354.82,602.81,44.39,39.26,12.73,6.9298,39.8041,single
254,661.18,334.42,69.35,60.34,6.64,9.9298,149.3134,single
503,782.50,462.90,39.49,35.64,4.99,8.0493,28.6004,overlap
52,520.74,55.49,67.72,62.19,175.62,10.5484,146.7103,overlap
527,718.33,672.65,84.68,47.61,12.25,11.3089,175.6467,overlap
549,872.64,773.40,25.53,23.62,4.89,4.1318,7.9209,single
528,455.81,612.29,71.31,57.53,172.40,10.9879,150.5026,single
219,739.49,211.85,67.35,41.09,164.92,10.2176,95.8998,overlap
566,539.09,716.16,37.80,37.79,91.86,8.8899,27.7703,single
59,772.85,62.30,77.25,58.94,15.11,10.9338,180.9689,overlap
7,644.96,130.45,113.91,45.66,5.70,8.8706,304.8026,single
620,846.90,306.86,46.56,38.42,22.19,5.8863,42.8483,single
621,873.90,650.39,58.72,50.27,163.73,6.5707,89.1886,single
622,404.42,739.63,76.16,50.52,167.37,8.3279,150.7617,single
623,824.31,521.52,63.72,46.47,34.16,8.1160,97.0552,single
624,255.17,343.92,78.96,47.04,12.34,7.3026,150.8735,single
625,703.80,524.77,45.50,42.37,2.89,8.4542,45.1191,overlap
626,379.47,119.97,88.53,58.05,7.61,9.0628,234.0347,overlap
627,737.12,341.49,56.78,43.29,5.09,6.7532,71.7935,overlap
628,884.84,344.52,37.04,35.64,4.76,6.0476,25.1499,single
629,423.17,668.36,65.61,35.99,11.21,9.7298,79.6924,single
630,755.48,626.39,23.58,23.25,0.66,6.6893,6.6496,single
631,693.26,476.40,54.86,44.30,150.49,8.4676,68.5884,single
632,591.87,678.44,43.68,43.41,1.09,9.4661,42.6095,single
633,875.91,501.33,59.89,36.44,24.80,8.6256,67.2490,single
634,598.01,615.60,65.92,40.95,145.80,12.0031,91.5307,single
635,587.25,366.83,91.67,47.38,6.19,13.0703,204.8274,single
636,563.97,325.34,32.61,28.71,90.03,7.0004,15.7051,single
637,639.43,684.00,57.09,39.60,16.23,10.9293,66.3923,single
638,435.21,334.46,57.30,39.72,147.11,10.0609,67.0980,single
639,404.54,483.88,96.94,45.00,144.97,6.5344,217.5532,overlap
640,766.13,450.67,35.31,26.34,22.34,11.6074,16.8985,overlap
641,721.50,165.54,50.39,38.09,158.72,7.9885,49.7457,single
642,538.70,540.80,31.12,29.93,177.64,6.0384,14.9134,overlap
643,438.18,159.55,99.96,54.36,8.27,10.6894,279.4750,overlap
644,677.71,404.98,34.33,32.82,4.01,7.1885,19.9009,overlap
645,705.24,69.67,34.74,32.97,95.43,9.3886,20.4695,overlap
646,317.97,710.77,72.61,37.69,165.89,5.9760,102.2466,single
647,403.43,229.80,71.28,43.82,161.21,8.7864,114.5317,overlap
648,313.60,771.22,52.70,42.31,147.46,4.6856,60.4526,single
649,708.17,409.97,63.76,26.64,12.73,10.4232,55.7211,overlap
650,396.07,416.79,69.25,40.27,152.50,8.9706,99.3618,overlap
651,539.73,574.50,90.05,54.13,145.07,7.6239,225.8268,overlap
652,634.02,417.91,70.44,37.09,178.10,11.0109,94.6765,overlap
653,481.78,277.59,77.90,45.37,146.65,12.1333,141.6362,overlap
654,652.38,542.87,53.10,43.94,179.75,9.4853,63.7509,overlap
655,533.34,194.97,82.85,48.36,168.27,15.5988,170.7690,overlap
656,466.11,246.53,73.35,40.85,148.85,7.8928,113.0729,overlap
657,720.20,211.66,43.66,42.59,90.21,10.4573,41.7672,overlap
658,722.86,380.97,68.65,44.55,42.60,11.7179,108.0154,overlap
660,642.90,557.96,54.81,36.94,6.35,8.6747,57.0818,overlap
661,487.25,75.65,85.79,44.38,166.70,12.8322,168.0451,overlap
662,551.69,182.46,52.17,49.01,0.89,8.1819,68.6216,overlap
666,462.95,536.41,32.65,31.73,89.18,11.5289,17.4013,overlap
667,519.64,774.16,49.66,47.86,174.09,6.0381,60.7153,overlap
670,722.86,80.30,47.83,34.47,26.32,7.6076,40.5728,overlap
359,567.40,421.39,67.09,37.54,168.94,11.3361,86.9290,overlap
678,764.07,788.30,37.60,29.09,175.64,4.5995,21.1546,overlap
681,693.18,778.24,79.38,49.43,175.58,5.7058,160.2410,overlap
683,651.64,784.15,70.14,50.19,152.53,7.6832,127.0176,overlap
692,435.83,778.95,95.08,45.12,179.39,11.9298,209.8519,single
2,365.31,214.56,44.28,43.13,87.04,6.7898,43.5041,overlap
376,752.30,518.73,60.37,47.47,15.56,10.5233,88.9994,overlap
659,580.80,150.36,74.56,39.59,17.82,6.3704,113.2323,single
701,444.44,5.07,56.24,15.89,178.14,0.1941,25.8508,single
704,713.49,689.77,52.26,46.26,5.19,8.4306,65.0029,overlap
711,748.01,793.95,46.43,19.93,177.63,7.6305,22.1022,overlap
712,434.97,797.38,88.79,45.38,154.17,33.7941,184.0839,single
713,737.26,341.41,56.72,43.11,6.51,0.0000,71.3569,single
688,569.47,778.68,74.29,46.26,1.67,13.5864,131.3601,overlap
